author_id,award_year,pre_avg_citations,post_avg_citations,pre_avg_works,post_avg_works,lift_citations,lift_works,conference,author_position,group,treatment
https://openalex.org/A5020160332,2017,611.2933333333333,512.5733333333334,13.293333333333331,18.106666666666666,0.8385063362924511,1.362086258776329,CVPR,,award,0.0
https://openalex.org/A5032452724,2017,86.15,199.1,3.575,7.775,2.3110853163087635,2.174825174825175,FSE,,award,0.0
https://openalex.org/A5012652561,2017,57.0,733.296,1.0,7.128,12.86484210526316,7.128,FSE,,award,0.0
https://openalex.org/A5109995935,2017,3.5,0.96,1.0,2.28,0.2742857142857143,2.28,FSE,,award,0.0
https://openalex.org/A5029738364,2017,42.30952380952381,29.416666666666668,2.5,4.011904761904762,0.6952729319077097,1.6047619047619048,FSE,,award,0.0
https://openalex.org/A5020160332,2017,611.2933333333333,512.5733333333334,13.293333333333331,18.106666666666666,0.8385063362924511,1.362086258776329,FSE,,award,0.0
https://openalex.org/A5012652561,2017,57.0,733.296,1.0,7.128,12.86484210526316,7.128,FSE,,award,0.0
https://openalex.org/A5109995935,2017,3.5,0.96,1.0,2.28,0.2742857142857143,2.28,FSE,,award,0.0
https://openalex.org/A5029738364,2017,42.30952380952381,29.416666666666668,2.5,4.011904761904762,0.6952729319077097,1.6047619047619048,ICCV,,award,0.0
https://openalex.org/A5020160332,2017,611.2933333333333,512.5733333333334,13.293333333333331,18.106666666666666,0.8385063362924511,1.362086258776329,ICSE,,award,0.0
https://openalex.org/A5012652561,2017,57.0,733.296,1.0,7.128,12.86484210526316,7.128,ICSE,,award,0.0
https://openalex.org/A5109995935,2017,3.5,0.96,1.0,2.28,0.2742857142857143,2.28,ICSE,,award,0.0
https://openalex.org/A5029738364,2017,42.30952380952381,29.416666666666668,2.5,4.011904761904762,0.6952729319077097,1.6047619047619048,ICSE,,award,0.0
https://openalex.org/A5012652561,2017,57.0,733.296,1.0,7.128,12.86484210526316,7.128,ICSE,,award,0.0
https://openalex.org/A5109995935,2017,3.5,0.96,1.0,2.28,0.2742857142857143,2.28,INFOCOM,,award,0.0
https://openalex.org/A5029738364,2017,42.30952380952381,29.416666666666668,2.5,4.011904761904762,0.6952729319077097,1.6047619047619048,NeurIPS,,award,0.0
https://openalex.org/A5020160332,2017,611.2933333333333,512.5733333333334,13.293333333333331,18.106666666666666,0.8385063362924511,1.362086258776329,PLDI,,award,0.0
https://openalex.org/A5012652561,2017,57.0,733.296,1.0,7.128,12.86484210526316,7.128,PLDI,,award,0.0
https://openalex.org/A5109995935,2017,3.5,0.96,1.0,2.28,0.2742857142857143,2.28,PLDI,,award,0.0
https://openalex.org/A5029738364,2017,42.30952380952381,29.416666666666668,2.5,4.011904761904762,0.6952729319077097,1.6047619047619048,PLDI,,award,0.0
https://openalex.org/A5012652561,2017,57.0,733.296,1.0,7.128,12.86484210526316,7.128,PLDI,,award,0.0
https://openalex.org/A5109995935,2017,3.5,0.96,1.0,2.28,0.2742857142857143,2.28,PLDI,,award,0.0
https://openalex.org/A5029738364,2017,42.30952380952381,29.416666666666668,2.5,4.011904761904762,0.6952729319077097,1.6047619047619048,S&P,,award,0.0
https://openalex.org/A5020160332,2017,611.2933333333333,512.5733333333334,13.293333333333331,18.106666666666666,0.8385063362924511,1.362086258776329,SIGCOMM,,award,0.0
https://openalex.org/A5100648252,2017,10.0,14.0,1.6666666666666667,3.0,1.4,1.7999999999999998,SIGCOMM,,award,0.0
https://openalex.org/A5100668121,2017,383.6,1142.2,17.2,37.0,2.977580813347237,2.1511627906976747,SIGIR,,award,0.0
https://openalex.org/A5100760812,2017,507.0,1085.6,18.4,35.8,2.141222879684418,1.9456521739130437,SOSP,,award,0.0
https://openalex.org/A5111504451,2017,820.6,1793.2,26.6,43.6,2.1852303192785767,1.6390977443609025,SOSP,,award,0.0
https://openalex.org/A5023178110,2017,1682.8,513.8,5.4,7.2,0.305324459234609,1.3333333333333333,UIST,,award,0.0
https://openalex.org/A5007556540,2017,63.6,244.6,1.6,3.6,3.8459119496855343,2.25,UIST,,award,0.0
https://openalex.org/A5112905724,2017,4.0,62.4,2.0,2.0,15.6,1.0,VLDB,,award,0.0
https://openalex.org/A5065368881,2016,2261.4,6169.6,20.4,41.8,2.728221455735385,2.049019607843137,AAAI,,award,0.0
https://openalex.org/A5001594573,2016,10776.6,3312.6,20.2,29.4,0.3073882300540059,1.4554455445544554,ACL,,award,0.0
https://openalex.org/A5103266587,2016,127.14285714285714,23.55555555555556,2.142857142857143,3.0,0.1852684144818976,1.4,CHI,,award,0.0
https://openalex.org/A5103266587,2016,127.14285714285714,23.55555555555556,2.142857142857143,3.0,0.1852684144818976,1.4,CHI,,award,0.0
https://openalex.org/A5007318528,2016,50.25,22.4,3.5,2.6,0.4457711442786069,0.7428571428571429,CHI,,award,0.0
https://openalex.org/A5007318528,2016,50.25,22.4,3.5,2.6,0.4457711442786069,0.7428571428571429,CHI,,award,0.0
https://openalex.org/A5103266587,2016,127.14285714285714,23.55555555555556,2.142857142857143,3.0,0.1852684144818976,1.4,CHI,,award,0.0
https://openalex.org/A5007318528,2016,50.25,22.4,3.5,2.6,0.4457711442786069,0.7428571428571429,CHI,,award,0.0
https://openalex.org/A5007318528,2016,50.25,22.4,3.5,2.6,0.4457711442786069,0.7428571428571429,CHI,,award,0.0
https://openalex.org/A5007318528,2016,50.25,22.4,3.5,2.6,0.4457711442786069,0.7428571428571429,CHI,,award,0.0
https://openalex.org/A5001594573,2016,10776.6,3312.6,20.2,29.4,0.3073882300540059,1.4554455445544554,CHI,,award,0.0
https://openalex.org/A5013948143,2016,0.5,96.2,1.5,7.4,192.4,4.933333333333334,CHI,,award,0.0
https://openalex.org/A5017792083,2016,10.0,93.25,1.0,5.0,9.325,5.0,CHI,,award,0.0
https://openalex.org/A5039701716,2016,37.0,90.6,1.75,7.6,2.4486486486486485,4.342857142857143,CHI,,award,0.0
https://openalex.org/A5065310265,2016,124.2,112.4,7.8,8.4,0.9049919484702094,1.076923076923077,CHI,,award,0.0
https://openalex.org/A5013948143,2016,0.5,96.2,1.5,7.4,192.4,4.933333333333334,CHI,,award,0.0
https://openalex.org/A5017792083,2016,10.0,93.25,1.0,5.0,9.325,5.0,CHI,,award,0.0
https://openalex.org/A5039701716,2016,37.0,90.6,1.75,7.6,2.4486486486486485,4.342857142857143,CHI,,award,0.0
https://openalex.org/A5013948143,2016,0.5,96.2,1.5,7.4,192.4,4.933333333333334,CHI,,award,0.0
https://openalex.org/A5017792083,2016,10.0,93.25,1.0,5.0,9.325,5.0,CIKM,,award,0.0
https://openalex.org/A5039701716,2016,37.0,90.6,1.75,7.6,2.4486486486486485,4.342857142857143,FSE,,award,0.0
https://openalex.org/A5013948143,2016,0.5,96.2,1.5,7.4,192.4,4.933333333333334,FSE,,award,0.0
https://openalex.org/A5017792083,2016,10.0,93.25,1.0,5.0,9.325,5.0,FSE,,award,0.0
https://openalex.org/A5039701716,2016,37.0,90.6,1.75,7.6,2.4486486486486485,4.342857142857143,FSE,,award,0.0
https://openalex.org/A5013948143,2016,0.5,96.2,1.5,7.4,192.4,4.933333333333334,FSE,,award,0.0
https://openalex.org/A5017792083,2016,10.0,93.25,1.0,5.0,9.325,5.0,ICML,,award,0.0
https://openalex.org/A5039701716,2016,37.0,90.6,1.75,7.6,2.4486486486486485,4.342857142857143,ICML,,award,0.0
https://openalex.org/A5065310265,2016,124.2,112.4,7.8,8.4,0.9049919484702094,1.076923076923077,ICSE,,award,0.0
https://openalex.org/A5100391567,2016,67.25,41.6,2.5,4.4,0.6185873605947956,1.7600000000000002,ICSE,,award,0.0
https://openalex.org/A5013948143,2016,0.5,96.2,1.5,7.4,192.4,4.933333333333334,ICSE,,award,0.0
https://openalex.org/A5017792083,2016,10.0,93.25,1.0,5.0,9.325,5.0,ICSE,,award,0.0
https://openalex.org/A5039701716,2016,37.0,90.6,1.75,7.6,2.4486486486486485,4.342857142857143,ICSE,,award,0.0
https://openalex.org/A5065310265,2016,124.2,112.4,7.8,8.4,0.9049919484702094,1.076923076923077,IJCAI,,award,0.0
https://openalex.org/A5100391567,2016,67.25,41.6,2.5,4.4,0.6185873605947956,1.7600000000000002,KDD,,award,0.0
https://openalex.org/A5079904764,2016,219.0,1160.571428571429,1.6666666666666667,5.857142857142857,5.299412915851272,3.514285714285714,NSDI,,award,0.0
https://openalex.org/A5034257647,2016,119.66666666666669,2539.2,1.6666666666666667,16.0,21.21894150417827,9.6,OSDI,,award,0.0
https://openalex.org/A5062174672,2016,1556.2,1019.4,18.6,17.6,0.6550571905924688,0.946236559139785,OSDI,,award,0.0
https://openalex.org/A5079904764,2016,219.0,1160.571428571429,1.6666666666666667,5.857142857142857,5.299412915851272,3.514285714285714,PLDI,,award,0.0
https://openalex.org/A5034257647,2016,119.66666666666669,2539.2,1.6666666666666667,16.0,21.21894150417827,9.6,PLDI,,award,0.0
https://openalex.org/A5062174672,2016,1556.2,1019.4,18.6,17.6,0.6550571905924688,0.946236559139785,PLDI,,award,0.0
https://openalex.org/A5039915143,2016,1086.8,921.0,8.4,9.4,0.847442031652558,1.119047619047619,PLDI,,award,0.0
https://openalex.org/A5039915143,2016,1086.8,921.0,8.4,9.4,0.847442031652558,1.119047619047619,PLDI,,award,0.0
https://openalex.org/A5100352782,2016,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,PLDI,,award,0.0
https://openalex.org/A5002119636,2016,154.37142857142857,291.0,11.657142857142857,17.65714285714286,1.8850638534147697,1.5147058823529411,PLDI,,award,0.0
https://openalex.org/A5024116315,2016,54.142857142857146,97.06666666666666,1.7142857142857142,4.933333333333334,1.7927880386983288,2.877777777777778,PODS,,award,0.0
https://openalex.org/A5027812149,2016,117.16,239.6,13.76,22.64,2.04506657562308,1.6453488372093024,SIGCOMM,,award,0.0
https://openalex.org/A5100355692,2016,1278.2,6487.8,99.6,216.9,5.075731497418245,2.177710843373494,STOC,,award,0.0
https://openalex.org/A5100352782,2016,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,STOC,,award,0.0
https://openalex.org/A5100352782,2016,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,UIST,,award,0.0
https://openalex.org/A5002119636,2016,154.37142857142857,291.0,11.657142857142857,17.65714285714286,1.8850638534147697,1.5147058823529411,UIST,,award,0.0
https://openalex.org/A5024116315,2016,54.142857142857146,97.06666666666666,1.7142857142857142,4.933333333333334,1.7927880386983288,2.877777777777778,UIST,,award,0.0
https://openalex.org/A5027812149,2016,117.16,239.6,13.76,22.64,2.04506657562308,1.6453488372093024,UIST,,award,0.0
https://openalex.org/A5100355692,2016,1278.2,6487.8,99.6,216.9,5.075731497418245,2.177710843373494,UIST,,award,0.0
https://openalex.org/A5100352782,2015,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,ACL,,award,0.0
https://openalex.org/A5002119636,2015,154.37142857142857,291.0,11.657142857142857,17.65714285714286,1.8850638534147697,1.5147058823529411,ACL,,award,0.0
https://openalex.org/A5100352782,2015,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,ACL,,award,0.0
https://openalex.org/A5002119636,2015,154.37142857142857,291.0,11.657142857142857,17.65714285714286,1.8850638534147697,1.5147058823529411,CHI,,award,0.0
https://openalex.org/A5024116315,2015,54.142857142857146,97.06666666666666,1.7142857142857142,4.933333333333334,1.7927880386983288,2.877777777777778,CHI,,award,0.0
https://openalex.org/A5027812149,2015,117.16,239.6,13.76,22.64,2.04506657562308,1.6453488372093024,CHI,,award,0.0
https://openalex.org/A5100352782,2015,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,CHI,,award,0.0
https://openalex.org/A5002119636,2015,154.37142857142857,291.0,11.657142857142857,17.65714285714286,1.8850638534147697,1.5147058823529411,CHI,,award,0.0
https://openalex.org/A5024116315,2015,54.142857142857146,97.06666666666666,1.7142857142857142,4.933333333333334,1.7927880386983288,2.877777777777778,CHI,,award,0.0
https://openalex.org/A5100352782,2015,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,CHI,,award,0.0
https://openalex.org/A5002119636,2015,154.37142857142857,291.0,11.657142857142857,17.65714285714286,1.8850638534147697,1.5147058823529411,CHI,,award,0.0
https://openalex.org/A5024116315,2015,54.142857142857146,97.06666666666666,1.7142857142857142,4.933333333333334,1.7927880386983288,2.877777777777778,CHI,,award,0.0
https://openalex.org/A5027812149,2015,117.16,239.6,13.76,22.64,2.04506657562308,1.6453488372093024,CHI,,award,0.0
https://openalex.org/A5100355692,2015,1278.2,6487.8,99.6,216.9,5.075731497418245,2.177710843373494,CHI,,award,0.0
https://openalex.org/A5100352782,2015,31.0625,226.375,2.34375,10.1,7.287726358148894,4.309333333333333,CHI,,award,0.0
https://openalex.org/A5002119636,2015,154.37142857142857,291.0,11.657142857142857,17.65714285714286,1.8850638534147697,1.5147058823529411,CHI,,award,0.0
https://openalex.org/A5024116315,2015,54.142857142857146,97.06666666666666,1.7142857142857142,4.933333333333334,1.7927880386983288,2.877777777777778,CHI,,award,0.0
https://openalex.org/A5027812149,2015,117.16,239.6,13.76,22.64,2.04506657562308,1.6453488372093024,CHI,,award,0.0
https://openalex.org/A5100355692,2015,1278.2,6487.8,99.6,216.9,5.075731497418245,2.177710843373494,CIKM,,award,0.0
https://openalex.org/A5101445828,2015,46.6,180.75,2.2,7.25,3.878755364806867,3.295454545454545,FSE,,award,0.0
https://openalex.org/A5029568096,2015,311.4,791.4,11.4,23.0,2.5414258188824665,2.017543859649123,FSE,,award,0.0
https://openalex.org/A5101445828,2015,46.6,180.75,2.2,7.25,3.878755364806867,3.295454545454545,FSE,,award,0.0
https://openalex.org/A5029568096,2015,311.4,791.4,11.4,23.0,2.5414258188824665,2.017543859649123,FSE,,award,0.0
https://openalex.org/A5001529504,2015,500.4,2262.8,8.4,36.4,4.521982414068746,4.333333333333333,FSE,,award,0.0
https://openalex.org/A5101445828,2015,46.6,180.75,2.2,7.25,3.878755364806867,3.295454545454545,FSE,,award,0.0
https://openalex.org/A5029568096,2015,311.4,791.4,11.4,23.0,2.5414258188824665,2.017543859649123,FSE,,award,0.0
https://openalex.org/A5001529504,2015,500.4,2262.8,8.4,36.4,4.521982414068746,4.333333333333333,ICSE,,award,0.0
https://openalex.org/A5100730687,2015,3.0,65.33333333333333,1.0,5.333333333333333,21.77777777777777,5.333333333333333,ICSE,,award,0.0
https://openalex.org/A5102861619,2015,24.33333333333333,304.8,3.333333333333333,6.4,12.526027397260275,1.92,IJCAI,,award,0.0
https://openalex.org/A5101445828,2015,46.6,180.75,2.2,7.25,3.878755364806867,3.295454545454545,IJCAI,,award,0.0
https://openalex.org/A5029568096,2015,311.4,791.4,11.4,23.0,2.5414258188824665,2.017543859649123,INFOCOM,,award,0.0
https://openalex.org/A5001529504,2015,500.4,2262.8,8.4,36.4,4.521982414068746,4.333333333333333,MOBICOM,,award,0.0
https://openalex.org/A5101445828,2015,46.6,180.75,2.2,7.25,3.878755364806867,3.295454545454545,NeurIPS,,award,0.0
https://openalex.org/A5029568096,2015,311.4,791.4,11.4,23.0,2.5414258188824665,2.017543859649123,PLDI,,award,0.0
https://openalex.org/A5001529504,2015,500.4,2262.8,8.4,36.4,4.521982414068746,4.333333333333333,PLDI,,award,0.0
https://openalex.org/A5101445828,2015,46.6,180.75,2.2,7.25,3.878755364806867,3.295454545454545,PODS,,award,0.0
https://openalex.org/A5029568096,2015,311.4,791.4,11.4,23.0,2.5414258188824665,2.017543859649123,PODS,,award,0.0
https://openalex.org/A5001529504,2015,500.4,2262.8,8.4,36.4,4.521982414068746,4.333333333333333,PODS,,award,0.0
https://openalex.org/A5100730687,2015,3.0,65.33333333333333,1.0,5.333333333333333,21.77777777777777,5.333333333333333,S&P,,award,0.0
https://openalex.org/A5102861619,2015,24.33333333333333,304.8,3.333333333333333,6.4,12.526027397260275,1.92,SIGCOMM,,award,0.0
https://openalex.org/A5101445828,2015,46.6,180.75,2.2,7.25,3.878755364806867,3.295454545454545,SIGMETRICS,,award,0.0
https://openalex.org/A5029568096,2015,311.4,791.4,11.4,23.0,2.5414258188824665,2.017543859649123,SIGMOD,,award,0.0
https://openalex.org/A5001529504,2015,500.4,2262.8,8.4,36.4,4.521982414068746,4.333333333333333,SOSP,,award,0.0
https://openalex.org/A5100730687,2015,3.0,65.33333333333333,1.0,5.333333333333333,21.77777777777777,5.333333333333333,SOSP,,award,0.0
https://openalex.org/A5100443178,2015,60.66666666666666,1215.4,6.666666666666667,17.066666666666666,20.034065934065936,2.56,SOSP,,award,0.0
https://openalex.org/A5100673750,2015,73.28571428571429,99.46666666666668,2.0,2.333333333333333,1.357244964262508,1.1666666666666667,STOC,,award,0.0
https://openalex.org/A5085088065,2015,157.41666666666666,22.0,3.6666666666666665,2.75,0.1397564849126522,0.75,STOC,,award,0.0
https://openalex.org/A5048431501,2015,62.4,122.9,4.7,9.0,1.9695512820512824,1.9148936170212765,UIST,,award,0.0
https://openalex.org/A5100634702,2015,22.0,569.0,4.0,8.0,25.863636363636363,2.0,UIST,,award,0.0
https://openalex.org/A5100443178,2015,60.66666666666666,1215.4,6.666666666666667,17.066666666666666,20.034065934065936,2.56,UIST,,award,0.0
https://openalex.org/A5100673750,2015,73.28571428571429,99.46666666666668,2.0,2.333333333333333,1.357244964262508,1.1666666666666667,UIST,,award,0.0
https://openalex.org/A5085088065,2015,157.41666666666666,22.0,3.6666666666666665,2.75,0.1397564849126522,0.75,UIST,,award,0.0
https://openalex.org/A5048431501,2014,62.4,122.9,4.7,9.0,1.9695512820512824,1.9148936170212765,CHI,,award,0.0
https://openalex.org/A5100634702,2014,22.0,569.0,4.0,8.0,25.863636363636363,2.0,CHI,,award,0.0
https://openalex.org/A5100443178,2014,60.66666666666666,1215.4,6.666666666666667,17.066666666666666,20.034065934065936,2.56,CHI,,award,0.0
https://openalex.org/A5100673750,2014,73.28571428571429,99.46666666666668,2.0,2.333333333333333,1.357244964262508,1.1666666666666667,CHI,,award,0.0
https://openalex.org/A5085088065,2014,157.41666666666666,22.0,3.6666666666666665,2.75,0.1397564849126522,0.75,CHI,,award,0.0
https://openalex.org/A5025028660,2014,11.4,40.5,2.0,3.3,3.552631578947368,1.65,CHI,,award,0.0
https://openalex.org/A5074504351,2014,295.4,1058.2,10.0,15.0,3.58226134055518,1.5,CHI,,award,0.0
https://openalex.org/A5074504351,2014,295.4,1058.2,10.0,15.0,3.58226134055518,1.5,CHI,,award,0.0
https://openalex.org/A5100450015,2014,20.0,138.42857142857142,2.8,5.285714285714286,6.921428571428571,1.8877551020408163,CHI,,award,0.0
https://openalex.org/A5018752163,2014,273.4,232.4,6.8,7.8,0.8500365764447697,1.1470588235294117,CHI,,award,0.0
https://openalex.org/A5085678555,2014,11.0,105.8,1.75,2.8,9.618181818181816,1.6,CIKM,,award,0.0
https://openalex.org/A5103503444,2014,658.0,202.4,17.2,8.0,0.3075987841945289,0.4651162790697674,FSE,,award,0.0
https://openalex.org/A5012670041,2014,69.0,107.33333333333331,1.3333333333333333,5.0,1.5555555555555556,3.75,FSE,,award,0.0
https://openalex.org/A5086690493,2014,239.8,73.8,3.0,2.2,0.3077564637197664,0.7333333333333334,FSE,,award,0.0
https://openalex.org/A5010575626,2014,270.6,320.2,11.4,12.0,1.1832963784183297,1.0526315789473684,FSE,,award,0.0
https://openalex.org/A5036934218,2014,756.4,167.8,16.4,6.6,0.2218402961396087,0.4024390243902439,FSE,,award,0.0
https://openalex.org/A5086690493,2014,239.8,73.8,3.0,2.2,0.3077564637197664,0.7333333333333334,ICSE,,award,0.0
https://openalex.org/A5010575626,2014,270.6,320.2,11.4,12.0,1.1832963784183297,1.0526315789473684,ICSE,,award,0.0
https://openalex.org/A5036934218,2014,756.4,167.8,16.4,6.6,0.2218402961396087,0.4024390243902439,ICSE,,award,0.0
https://openalex.org/A5030409494,2014,199.0,1716.6,2.5,10.8,8.626130653266332,4.32,ICSE,,award,0.0
https://openalex.org/A5089076722,2014,40.25,134.8,4.75,7.4,3.349068322981367,1.5578947368421054,ICSE,,award,0.0
https://openalex.org/A5086690493,2014,239.8,73.8,3.0,2.2,0.3077564637197664,0.7333333333333334,ICSE,,award,0.0
https://openalex.org/A5010575626,2014,270.6,320.2,11.4,12.0,1.1832963784183297,1.0526315789473684,ICSE,,award,0.0
https://openalex.org/A5036934218,2014,756.4,167.8,16.4,6.6,0.2218402961396087,0.4024390243902439,ICSE,,award,0.0
https://openalex.org/A5030409494,2014,199.0,1716.6,2.5,10.8,8.626130653266332,4.32,ICSE,,award,0.0
https://openalex.org/A5089076722,2014,40.25,134.8,4.75,7.4,3.349068322981367,1.5578947368421054,ICSE,,award,0.0
https://openalex.org/A5086690493,2014,239.8,73.8,3.0,2.2,0.3077564637197664,0.7333333333333334,INFOCOM,,award,0.0
https://openalex.org/A5010575626,2014,270.6,320.2,11.4,12.0,1.1832963784183297,1.0526315789473684,KDD,,award,0.0
https://openalex.org/A5036934218,2014,756.4,167.8,16.4,6.6,0.2218402961396087,0.4024390243902439,MOBICOM,,award,0.0
https://openalex.org/A5030409494,2014,199.0,1716.6,2.5,10.8,8.626130653266332,4.32,NeurIPS,,award,0.0
https://openalex.org/A5100641353,2014,80.0,298.6,2.0,5.0,3.7325,2.5,OSDI,,award,0.0
https://openalex.org/A5100693396,2014,65.2,186.4,3.8,5.4,2.8588957055214723,1.4210526315789476,OSDI,,award,0.0
https://openalex.org/A5100693396,2014,65.2,186.4,3.8,5.4,2.8588957055214723,1.4210526315789476,PLDI,,award,0.0
https://openalex.org/A5013378091,2014,746.8,394.2,6.2,11.4,0.5278521692554901,1.8387096774193548,PLDI,,award,0.0
https://openalex.org/A5033355299,2014,285.0,263.6,4.8,3.2,0.9249122807017544,0.6666666666666667,S&P,,award,0.0
https://openalex.org/A5048777417,2014,61.2,47.66666666666666,3.0,2.333333333333333,0.7788671023965141,0.7777777777777778,S&P,,award,0.0
https://openalex.org/A5077585432,2014,33.0,85.6,2.0,3.8,2.5939393939393938,1.9,SIGCOMM,,award,0.0
https://openalex.org/A5050964144,2014,81.33333333333333,319.5,2.6666666666666665,4.5,3.9282786885245904,1.6875,SIGCOMM,,award,0.0
https://openalex.org/A5100741029,2014,131.2,232.6,6.8,11.0,1.7728658536585369,1.6176470588235294,SODA,,award,0.0
https://openalex.org/A5100741029,2014,131.2,232.6,6.8,11.0,1.7728658536585369,1.6176470588235294,UIST,,award,0.0
https://openalex.org/A5048777417,2014,61.2,47.66666666666666,3.0,2.333333333333333,0.7788671023965141,0.7777777777777778,UIST,,award,0.0
https://openalex.org/A5077585432,2014,33.0,85.6,2.0,3.8,2.5939393939393938,1.9,VLDB,,award,0.0
https://openalex.org/A5050964144,2014,81.33333333333333,319.5,2.6666666666666665,4.5,3.9282786885245904,1.6875,VLDB,,award,0.0
https://openalex.org/A5100741029,2014,131.2,232.6,6.8,11.0,1.7728658536585369,1.6176470588235294,VLDB,,award,0.0
https://openalex.org/A5048777417,2014,61.2,47.66666666666666,3.0,2.333333333333333,0.7788671023965141,0.7777777777777778,VLDB,,award,0.0
https://openalex.org/A5077585432,2014,33.0,85.6,2.0,3.8,2.5939393939393938,1.9,VLDB,,award,0.0
https://openalex.org/A5050964144,2014,81.33333333333333,319.5,2.6666666666666665,4.5,3.9282786885245904,1.6875,VLDB,,award,0.0
https://openalex.org/A5100741029,2014,131.2,232.6,6.8,11.0,1.7728658536585369,1.6176470588235294,WWW,,award,0.0
https://openalex.org/A5004145814,2013,4.333333333333333,61.75,1.0,4.25,14.250000000000002,4.25,AAAI,,award,0.0
https://openalex.org/A5101995804,2013,44.25,216.2,2.5,7.8,4.885875706214689,3.12,AAAI,,award,0.0
https://openalex.org/A5034957233,2013,168.4,103.6,11.0,8.0,0.6152019002375296,0.7272727272727273,ACL,,award,0.0
https://openalex.org/A5006424908,2013,175.2,534.8,3.8,13.4,3.0525114155251143,3.5263157894736845,CHI,,award,0.0
https://openalex.org/A5004145814,2013,4.333333333333333,61.75,1.0,4.25,14.250000000000002,4.25,CHI,,award,0.0
https://openalex.org/A5101995804,2013,44.25,216.2,2.5,7.8,4.885875706214689,3.12,CHI,,award,0.0
https://openalex.org/A5034957233,2013,168.4,103.6,11.0,8.0,0.6152019002375296,0.7272727272727273,CHI,,award,0.0
https://openalex.org/A5004145814,2013,4.333333333333333,61.75,1.0,4.25,14.250000000000002,4.25,CHI,,award,0.0
https://openalex.org/A5101995804,2013,44.25,216.2,2.5,7.8,4.885875706214689,3.12,CHI,,award,0.0
https://openalex.org/A5034957233,2013,168.4,103.6,11.0,8.0,0.6152019002375296,0.7272727272727273,CHI,,award,0.0
https://openalex.org/A5048609852,2013,553.2,154.6,15.4,10.4,0.279464931308749,0.6753246753246753,CHI,,award,0.0
https://openalex.org/A5011387239,2013,71.6,47.25,3.4,1.5,0.6599162011173185,0.4411764705882353,CHI,,award,0.0
https://openalex.org/A5065305058,2013,10.666666666666666,44.0,1.6666666666666667,1.5,4.125,0.8999999999999999,CHI,,award,0.0
https://openalex.org/A5089763199,2013,16.25,53.4,2.0,3.0,3.286153846153846,1.5,CIKM,,award,0.0
https://openalex.org/A5006799119,2013,95.6,158.4,2.6,5.2,1.656903765690377,2.0,CIKM,,award,0.0
https://openalex.org/A5045962151,2013,291.0,693.4,9.4,10.6,2.3828178694158075,1.127659574468085,CVPR,,award,0.0
https://openalex.org/A5011387239,2013,71.6,47.25,3.4,1.5,0.6599162011173185,0.4411764705882353,ICCV,,award,0.0
https://openalex.org/A5065305058,2013,10.666666666666666,44.0,1.6666666666666667,1.5,4.125,0.8999999999999999,ICML,,award,0.0
https://openalex.org/A5089763199,2013,16.25,53.4,2.0,3.0,3.286153846153846,1.5,ICSE,,award,0.0
https://openalex.org/A5005275631,2013,156.8,169.2,3.8,7.2,1.079081632653061,1.8947368421052635,ICSE,,award,0.0
https://openalex.org/A5112073231,2013,262.4,162.2,5.2,8.2,0.618140243902439,1.5769230769230766,ICSE,,award,0.0
https://openalex.org/A5006799119,2013,95.6,158.4,2.6,5.2,1.656903765690377,2.0,ICSE,,award,0.0
https://openalex.org/A5084986707,2013,516.5,47.2,2.5,2.6,0.0913843175217812,1.04,ICSE,,award,0.0
https://openalex.org/A5005275631,2013,156.8,169.2,3.8,7.2,1.079081632653061,1.8947368421052635,ICSE,,award,0.0
https://openalex.org/A5052940596,2013,521.2,221.4,9.2,4.4,0.4247889485801995,0.4782608695652174,INFOCOM,,award,0.0
https://openalex.org/A5052639125,2013,138.0,175.8,6.0,8.2,1.2739130434782608,1.3666666666666665,MOBICOM,,award,0.0
https://openalex.org/A5055823052,2013,78.8,110.4,9.4,11.0,1.401015228426396,1.1702127659574468,MOBICOM,,award,0.0
https://openalex.org/A5050218314,2013,185.25,225.8,2.0,3.4,1.21889338731444,1.7,PLDI,,award,0.0
https://openalex.org/A5050218314,2013,185.25,225.8,2.0,3.4,1.21889338731444,1.7,PLDI,,award,0.0
https://openalex.org/A5046213289,2013,36.0,488.8,2.0,5.6,13.577777777777778,2.8,PLDI,,award,0.0
https://openalex.org/A5085479490,2013,1156.8,973.2,11.2,9.0,0.841286307053942,0.8035714285714286,PLDI,,award,0.0
https://openalex.org/A5052885090,2013,667.75,668.9,6.25,6.1,1.001722201422688,0.976,PODS,,award,0.0
https://openalex.org/A5034603892,2013,508.4,405.8,7.6,8.6,0.7981904012588513,1.131578947368421,SODA,,award,0.0
https://openalex.org/A5004695759,2013,19.0,25.7,1.5,5.9,1.3526315789473684,3.9333333333333336,UIST,,award,0.0
https://openalex.org/A5034603892,2013,508.4,405.8,7.6,8.6,0.7981904012588513,1.131578947368421,VLDB,,award,0.0
