treated_id,control_id,conference,award_year,match_dist,lift_cit_treated,lift_works_treated,lift_cit_control,lift_works_control
https://openalex.org/A5072031454,https://openalex.org/A5101874838,FSE,2009,0.0,0.14742014742014742,4.5,0.362920892494929,1.1800000000000002
https://openalex.org/A5102141585,https://openalex.org/A5084611756,FSE,2009,0.0,13.90625,1.3333333333333333,0.7296528173022196,2.6153846153846154
https://openalex.org/A5054163834,https://openalex.org/A5068077704,ICML,2009,1.0,2.4444444444444446,1.0,0.4636401849516603,1.0
https://openalex.org/A5100735704,https://openalex.org/A5035314009,INFOCOM,2009,1.0,1.4578034682080925,1.2222222222222223,1.2341772151898733,1.7142857142857142
https://openalex.org/A5103031701,https://openalex.org/A5113974966,MOBICOM,2009,1.0,0.323439099283521,0.5333333333333333,0.6579187585577362,1.0526315789473684
https://openalex.org/A5112277360,https://openalex.org/A5023962451,MOBICOM,2009,1.0,1.8744588744588744,1.1818181818181819,0.8240850059031877,1.1538461538461537
https://openalex.org/A5001043287,https://openalex.org/A5089709469,PODS,2009,1.0,1.7142857142857142,1.0,0.5141884222474461,0.9565217391304349
https://openalex.org/A5041937385,https://openalex.org/A5112443217,SIGCOMM,2009,1.0,0.48980297269270645,1.0677966101694913,0.6856877323420074,0.8
https://openalex.org/A5001598240,https://openalex.org/A5086535374,SOSP,2009,1.0,5.975,2.3,7.131939437635185,3.25
https://openalex.org/A5011891560,https://openalex.org/A5086377685,CHI,2008,0.0,4.35,4.0,3.125317258883249,2.433333333333333
https://openalex.org/A5077783791,https://openalex.org/A5001534492,CVPR,2008,0.0,6.058666666666666,4.114285714285715,0.6921933085501859,0.6538461538461539
https://openalex.org/A5068587315,https://openalex.org/A5068085751,CVPR,2008,0.0,3.409090909090909,2.0,19.559556786703602,2.533333333333333
https://openalex.org/A5023279342,https://openalex.org/A5041545934,FOCS,2008,1.0,0.04986595174262735,0.85,0.5220458553791887,0.8478260869565218
https://openalex.org/A5113684638,https://openalex.org/A5009460574,FSE,2008,0.0,3.67,4.4,0.7551546391752578,0.7692307692307692
https://openalex.org/A5048641532,https://openalex.org/A5043357999,FSE,2008,0.0,2.899159663865546,2.0,0.24242424242424243,0.3125
https://openalex.org/A5069763558,https://openalex.org/A5109802122,FSE,2008,0.0,1.4714285714285713,1.28,0.16365280289330925,0.5762711864406779
https://openalex.org/A5101967307,https://openalex.org/A5078263052,ICSE,2008,1.0,6.053333333333333,3.4,1.890834191555098,2.6363636363636362
https://openalex.org/A5100368855,https://openalex.org/A5049420901,KDD,2008,1.0,1.3177570093457944,2.5,0.8186149584487534,2.3466666666666667
https://openalex.org/A5053355200,https://openalex.org/A5100444874,OSDI,2008,0.0,0.8341839762611275,1.4545454545454546,0.339119170984456,1.1428571428571428
https://openalex.org/A5060832606,https://openalex.org/A5111537551,OSDI,2008,0.0,0.06601153599658192,1.5,0.2766996000940955,0.40441176470588236
https://openalex.org/A5113577071,https://openalex.org/A5041825861,PODS,2008,1.0,28.71,10.2,0.3833231521075138,1.1162790697674418
https://openalex.org/A5050157577,https://openalex.org/A5110209646,SIGMOD,2008,0.0,3.4807197943444734,2.4444444444444446,2.375,0.9375
https://openalex.org/A5105307360,https://openalex.org/A5088276691,AAAI,2007,0.0,7.620408163265306,0.66,1.1053270865868472,0.8214285714285714
https://openalex.org/A5036074668,https://openalex.org/A5090002679,AAAI,2007,0.0,18.059006211180122,1.5,0.5074525745257453,0.7213114754098362
https://openalex.org/A5077791792,https://openalex.org/A5055522213,ACL,2007,1.0,0.07314524555903866,0.5714285714285714,0.9203688181056161,3.8
https://openalex.org/A5057210065,https://openalex.org/A5075246991,CVPR,2007,1.0,0.13214739517153748,0.8571428571428571,0.9141325445974673,0.7457627118644068
https://openalex.org/A5023658938,https://openalex.org/A5050855162,FSE,2007,0.0,1.520257234726688,1.8399999999999999,0.3991605456453305,1.4545454545454546
https://openalex.org/A5075701279,https://openalex.org/A5088826068,FSE,2007,0.0,0.94,2.769230769230769,0.38037307380373075,1.3658536585365855
https://openalex.org/A5022177364,https://openalex.org/A5108192370,FSE,2007,0.0,1.3879549773424937,1.8653846153846152,0.532156368221942,0.5535714285714286
https://openalex.org/A5088203996,https://openalex.org/A5053915453,ICML,2007,1.0,2.8210526315789473,0.8333333333333334,8.218086500655309,1.3714285714285714
https://openalex.org/A5049134079,https://openalex.org/A5010665785,ICML,2007,1.0,2.879779917469051,2.4,1.0568619067977767,1.8695652173913044
https://openalex.org/A5101633144,https://openalex.org/A5076635608,ICML,2007,1.0,148.54285714285714,6.8,1.0393473692884512,0.86
https://openalex.org/A5019848726,https://openalex.org/A5074393374,ICSE,2007,0.0,68.8,2.2,1.8254545454545457,1.5428571428571427
https://openalex.org/A5022905724,https://openalex.org/A5059244952,ICSE,2007,0.0,0.944387755102041,1.7333333333333334,2.3644716692189895,1.3666666666666665
https://openalex.org/A5102785744,https://openalex.org/A5033848427,IJCAI,2007,0.0,28.285714285714285,0.6666666666666666,0.8411214953271028,0.9454545454545454
https://openalex.org/A5018151279,https://openalex.org/A5103038181,PLDI,2007,0.0,0.8307692307692307,0.8666666666666667,0.47703906785469496,1.6785714285714288
https://openalex.org/A5103467344,https://openalex.org/A5060789723,SIGMOD,2007,0.0,1.0532212885154062,1.0,0.057672109233266496,0.2962962962962963
https://openalex.org/A5022320149,https://openalex.org/A5108676493,SIGMOD,2007,0.0,1.4907975460122698,0.6,0.7002923976608186,1.1951219512195124
https://openalex.org/A5066623526,https://openalex.org/A5019483717,SOSP,2007,0.0,1.5115384615384615,1.8,0.2848545636910732,1.4999999999999998
https://openalex.org/A5020572630,https://openalex.org/A5079770095,SOSP,2007,0.0,2.6705882352941175,0.75,0.7029388403494837,0.6896551724137931
https://openalex.org/A5046685409,https://openalex.org/A5052643589,STOC,2007,0.0,8.25,1.611111111111111,2.4615384615384617,1.44
https://openalex.org/A5076861145,https://openalex.org/A5076189854,UIST,2007,1.0,0.34901960784313724,3.0,5.313136729222521,7.6499999999999995
https://openalex.org/A5049333271,https://openalex.org/A5031564691,VLDB,2007,1.0,1.4218320287708908,2.5,9.556306306306308,1.625
https://openalex.org/A5067442653,https://openalex.org/A5005887313,CHI,2006,0.0,0.8504273504273504,1.3333333333333333,0.6386325820602027,0.9545454545454545
