treated_id,treated_name,control_id,control_name,conference,award_year,treat_pos,ctrl_pos,match_dist,core_rank
https://openalex.org/A5001875469,Nora S. Willett,https://openalex.org/A5068124021,Dileep Kini,UIST,2017,1,1,0.0,Unranked
https://openalex.org/A5070661194,Avinash S. Nair,https://openalex.org/A5016958234,Umang Mathur,UIST,2017,2,2,0.0,Unranked
https://openalex.org/A5010359061,Nave Frost,https://openalex.org/A5076852218,Mahesh Viswanathan,VLDB,2017,2,3,0.0,A*
https://openalex.org/A5088017068,Guni Sharon,,Felix Pauck,AAAI,2016,1,1,0.0,A*
https://openalex.org/A5091346638,Elkin Gutierrez,,Eric Bodden,ACL,2016,1,2,0.0,Unranked
https://openalex.org/A5062650159,Kieran Hicks,https://openalex.org/A5100391567,Dong Wang,CHI,2016,2,5,0.0,A*
https://openalex.org/A5035414960,Michael R. Kalyn,https://openalex.org/A5100391567,Dong Wang,CHI,2016,3,5,0.0,A*
https://openalex.org/A5055844978,Teresa Almeida,,Vaibhav Saini,CHI,2016,1,1,0.0,A*
https://openalex.org/A5048484850,Shiho Fukuhara,https://openalex.org/A5036073707,Chushu Gao,CHI,2016,3,4,0.0,A*
https://openalex.org/A5041783895,Alexander Jackson Graves,https://openalex.org/A5100391567,Dong Wang,CHI,2016,1,5,0.0,A*
https://openalex.org/A5000163896,Elisa D. Mekler,,Vaibhav Saini,CHI,2016,1,1,0.0,A*
https://openalex.org/A5034805006,Daniel Schien,https://openalex.org/A5036073707,Chushu Gao,CHI,2016,2,4,0.0,A*
https://openalex.org/A5056394286,Kurt B. Oleson,,Yadong Lu,CHI,2016,2,3,0.0,A*
https://openalex.org/A5059880425,Michael Xuelin Huang,,Pierre Baldi,CHI,2016,1,4,0.0,A*
https://openalex.org/A5043922248,Tiffany C.K. Kwok,https://openalex.org/A5047182302,Esther Rolf,CHI,2016,2,3,0.0,A*
https://openalex.org/A5035627325,Hyewon Suh,https://openalex.org/A5101995389,Zijiang Yang,CHI,2016,1,4,0.0,A*
https://openalex.org/A5014842691,Nina Shahriaree,https://openalex.org/A5032356672,Claire Le Goues,CHI,2016,2,2,0.0,A*
https://openalex.org/A5014639509,Sruti Srinivasa Ragavan,https://openalex.org/A5029554720,Sarah Dean,CHI,2016,1,2,0.0,A*
https://openalex.org/A5072109649,Sandeep Kaur Kuttal,https://openalex.org/A5047182302,Esther Rolf,CHI,2016,2,3,0.0,A*
https://openalex.org/A5015385005,Marta E. Cecchinato,https://openalex.org/A5101995389,Zijiang Yang,CHI,2016,1,4,0.0,A*
https://openalex.org/A5082002320,Minsam Ko,https://openalex.org/A5032356672,Claire Le Goues,CHI,2016,1,2,0.0,A*
https://openalex.org/A5101776191,Seungwoo Choi,https://openalex.org/A5047182302,Esther Rolf,CHI,2016,2,3,0.0,A*
https://openalex.org/A5038894198,Stefan Heindorf,https://openalex.org/A5101995389,Zijiang Yang,CIKM,2016,1,4,0.0,Unranked
https://openalex.org/A5057072967,Mihai Codoban,https://openalex.org/A5032356672,Claire Le Goues,FSE,2016,3,2,0.0,Unranked
https://openalex.org/A5018416139,Olga Liskin,https://openalex.org/A5047182302,Esther Rolf,FSE,2016,2,3,0.0,Unranked
https://openalex.org/A5047536715,Austin Z. Henley,https://openalex.org/A5101995389,Zijiang Yang,FSE,2016,2,4,0.0,Unranked
https://openalex.org/A5002742929,Tahmid Nabi,https://openalex.org/A5032356672,Claire Le Goues,FSE,2016,3,2,0.0,Unranked
https://openalex.org/A5101822967,Danilo Silva,https://openalex.org/A5047182302,Esther Rolf,FSE,2016,1,3,0.0,Unranked
https://openalex.org/A5039776447,Aäron van den Oord,https://openalex.org/A5101995389,Zijiang Yang,ICML,2016,1,4,0.0,A*
https://openalex.org/A5041869459,Christopher De,https://openalex.org/A5032356672,Claire Le Goues,ICML,2016,1,2,0.0,A*
https://openalex.org/A5030073319,Samir Hasan,https://openalex.org/A5029554720,Sarah Dean,ICSE,2016,1,2,0.0,A*
https://openalex.org/A5048404082,Zachary King,https://openalex.org/A5002119636,He Jiang,ICSE,2016,2,2,0.0,A*
https://openalex.org/A5034330109,Magnus Madsen,https://openalex.org/A5047182302,Esther Rolf,ICSE,2016,1,3,0.0,A*
https://openalex.org/A5020000401,Eric F. Rizzi,https://openalex.org/A5101995389,Zijiang Yang,ICSE,2016,1,4,0.0,A*
https://openalex.org/A5087342649,David Menendez,https://openalex.org/A5032356672,Claire Le Goues,ICSE,2016,1,2,0.0,A*
https://openalex.org/A5110418524,Francesco Rigoli,https://openalex.org/A5029554720,Sarah Dean,IJCAI,2016,3,2,0.0,A*
https://openalex.org/A5065675832,Bryan Hooi,https://openalex.org/A5002119636,He Jiang,KDD,2016,1,2,0.0,Unranked
https://openalex.org/A5030516279,Bryce Kellogg,https://openalex.org/A5022440000,Jovan Popović,NSDI,2016,1,3,1.0,Unranked
https://openalex.org/A5045162159,Helgi Sigurbjarnarson,https://openalex.org/A5024920190,Zhenbang Chen,OSDI,2016,1,3,0.0,A*
https://openalex.org/A5055964348,James Bornholt,https://openalex.org/A5100683238,Peixin Zhang,OSDI,2016,2,4,0.0,A*
https://openalex.org/A5013809751,Kayvan Memarian,https://openalex.org/A5022440000,Jovan Popović,PLDI,2016,1,3,1.0,Unranked
https://openalex.org/A5051217958,Justus Matthiesen,https://openalex.org/A5024920190,Zhenbang Chen,PLDI,2016,2,3,0.0,Unranked
https://openalex.org/A5081440491,James Lingard,https://openalex.org/A5100683238,Peixin Zhang,PLDI,2016,3,4,0.0,Unranked
https://openalex.org/A5021229048,Alexander Spiegelman,https://openalex.org/A5100319491,Jingyi Wang,PLDI,2016,1,5,0.0,Unranked
https://openalex.org/A5054069870,Guy Golan-Gueta,https://openalex.org/A5101445828,Ke Wang,PLDI,2016,2,1,0.0,Unranked
https://openalex.org/A5014050315,Gustavo Guerra,https://openalex.org/A5075035644,J. Zico Kolter,PLDI,2016,2,3,0.0,Unranked
https://openalex.org/A5013744700,Nicholas Jacek,https://openalex.org/A5022574607,Hao Zhou,PLDI,2016,1,1,0.0,Unranked
https://openalex.org/A5034538466,Mahmoud Abo Khamis,https://openalex.org/A5044085723,Diodato Ferraioli,PODS,2016,1,2,0.0,Unranked
https://openalex.org/A5034738254,Deepak Vasisht,https://openalex.org/A5036587377,Eytan Modiano,SIGCOMM,2016,1,3,0.0,A*
https://openalex.org/A5061114394,Marco Mondelli,https://openalex.org/A5085088065,M. Yousof Naderi,STOC,2016,3,3,0.0,A*
https://openalex.org/A5045073799,Eshan Chattopadhyay,https://openalex.org/A5075035644,J. Zico Kolter,STOC,2016,1,3,0.0,A*
https://openalex.org/A5101796605,Artem Dementyev,https://openalex.org/A5075035644,J. Zico Kolter,UIST,2016,1,3,0.0,Unranked
https://openalex.org/A5002723576,Hsin-Liu Kao,https://openalex.org/A5022574607,Hao Zhou,UIST,2016,2,1,0.0,Unranked
https://openalex.org/A5041275294,Mathieu Le Goc,https://openalex.org/A5044085723,Diodato Ferraioli,UIST,2016,1,2,0.0,Unranked
https://openalex.org/A5032788742,Ali Parsaei,https://openalex.org/A5036587377,Eytan Modiano,UIST,2016,3,3,0.0,Unranked
https://openalex.org/A5039125132,Gierad Laput,https://openalex.org/A5085088065,M. Yousof Naderi,UIST,2016,1,3,0.0,Unranked
https://openalex.org/A5051203366,Emma Strubell,https://openalex.org/A5075035644,J. Zico Kolter,ACL,2015,1,3,0.0,Unranked
https://openalex.org/A5016501970,Luke Vilnis,https://openalex.org/A5022574607,Hao Zhou,ACL,2015,2,1,0.0,Unranked
https://openalex.org/A5074887814,Kate Silverstein,https://openalex.org/A5075035644,J. Zico Kolter,ACL,2015,3,3,0.0,Unranked
https://openalex.org/A5088559756,Patrik Jonell,https://openalex.org/A5022574607,Hao Zhou,CHI,2015,2,1,0.0,A*
https://openalex.org/A5013958366,Haythem Memmi,https://openalex.org/A5044085723,Diodato Ferraioli,CHI,2015,2,2,0.0,A*
https://openalex.org/A5013050933,Justin Emge,https://openalex.org/A5036587377,Eytan Modiano,CHI,2015,3,3,0.0,A*
https://openalex.org/A5072922547,Aditya Vashistha,https://openalex.org/A5075035644,J. Zico Kolter,CHI,2015,1,3,0.0,A*
https://openalex.org/A5064547400,Tawfiq Ammari,https://openalex.org/A5022574607,Hao Zhou,CHI,2015,1,1,0.0,A*
https://openalex.org/A5021777354,Sarita Schoenebeck,https://openalex.org/A5044085723,Diodato Ferraioli,CHI,2015,2,2,0.0,A*
https://openalex.org/A5065073074,Seijin Cha,https://openalex.org/A5075035644,J. Zico Kolter,CHI,2015,2,3,0.0,A*
https://openalex.org/A5032530421,Pamela Wiśniewski,https://openalex.org/A5022574607,Hao Zhou,CHI,2015,1,1,0.0,A*
https://openalex.org/A5000906180,Martin Weigel,https://openalex.org/A5044085723,Diodato Ferraioli,CHI,2015,1,2,0.0,A*
https://openalex.org/A5103414046,Tong Lu,https://openalex.org/A5036587377,Eytan Modiano,CHI,2015,2,3,0.0,A*
https://openalex.org/A5087981305,Heather Faucett,https://openalex.org/A5085088065,M. Yousof Naderi,CHI,2015,2,3,0.0,A*
https://openalex.org/A5017750168,Eric Brockmeyer,https://openalex.org/A5075035644,J. Zico Kolter,CHI,2015,2,3,0.0,A*
https://openalex.org/A5064398083,Abdullah Ali,https://openalex.org/A5022574607,Hao Zhou,CHI,2015,3,1,0.0,A*
https://openalex.org/A5064335088,Alan R. Andrade,https://openalex.org/A5044085723,Diodato Ferraioli,CHI,2015,2,2,0.0,A*
https://openalex.org/A5023724965,Ross Teviotdale,https://openalex.org/A5036587377,Eytan Modiano,CHI,2015,3,3,0.0,A*
https://openalex.org/A5019276791,Kateryna Tymoshenko,https://openalex.org/A5085088065,M. Yousof Naderi,CIKM,2015,1,3,0.0,Unranked
https://openalex.org/A5001563585,Reza Matinnejad,https://openalex.org/A5051338636,Hassan Ashtiani,FSE,2015,1,1,0.0,Unranked
https://openalex.org/A5039301553,Liang Gong,https://openalex.org/A5012670041,Zeyu Mao,FSE,2015,3,5,0.0,Unranked
https://openalex.org/A5069439324,Mario Linares‐Vásquez,https://openalex.org/A5051338636,Hassan Ashtiani,FSE,2015,1,1,0.0,Unranked
https://openalex.org/A5056526226,Gabriele Bavota,https://openalex.org/A5012670041,Zeyu Mao,FSE,2015,2,5,0.0,Unranked
https://openalex.org/A5016486642,Carlos Eduardo Bernal Cárdenas,https://openalex.org/A5102957872,Nicholas J. A. Harvey,FSE,2015,3,3,0.0,Unranked
https://openalex.org/A5002052018,Ravi Mangal,https://openalex.org/A5051338636,Hassan Ashtiani,FSE,2015,1,1,0.0,Unranked
https://openalex.org/A5090520110,Farnaz Behrang,https://openalex.org/A5012670041,Zeyu Mao,FSE,2015,1,5,0.0,Unranked
https://openalex.org/A5016750744,Janet Siegmund,https://openalex.org/A5102957872,Nicholas J. A. Harvey,ICSE,2015,1,3,0.0,A*
https://openalex.org/A5021806319,Michael Waterman,https://openalex.org/A5021842384,Sébastien Bubeck,ICSE,2015,1,3,0.0,A*
https://openalex.org/A5077191191,Abram L. Friesen,https://openalex.org/A5007698196,Laurent Massoulié,IJCAI,2015,1,5,0.0,A*
https://openalex.org/A5050433159,Kirthevasan Kandasamy,https://openalex.org/A5051338636,Hassan Ashtiani,IJCAI,2015,1,1,0.0,A*
https://openalex.org/A5045181694,Xiaohan Kang,https://openalex.org/A5012670041,Zeyu Mao,INFOCOM,2015,3,5,0.0,A*
https://openalex.org/A5038820344,Salma Elmalaki,https://openalex.org/A5102957872,Nicholas J. A. Harvey,MOBICOM,2015,1,3,0.0,A*
https://openalex.org/A5103890688,Ananda Theertha Suresh,https://openalex.org/A5051338636,Hassan Ashtiani,NeurIPS,2015,2,1,0.0,A*
https://openalex.org/A5022031348,Pavel Panchekha,https://openalex.org/A5012670041,Zeyu Mao,PLDI,2015,1,5,0.0,Unranked
https://openalex.org/A5088457102,Alex Sanchez-Stern,https://openalex.org/A5102957872,Nicholas J. A. Harvey,PLDI,2015,2,3,0.0,Unranked
https://openalex.org/A5008206932,Tom J. Ameloot,https://openalex.org/A5051338636,Hassan Ashtiani,PODS,2015,1,1,0.0,Unranked
https://openalex.org/A5061584053,Gaetano Geck,https://openalex.org/A5012670041,Zeyu Mao,PODS,2015,2,5,0.0,Unranked
https://openalex.org/A5028459977,Bas Ketsman,https://openalex.org/A5102957872,Nicholas J. A. Harvey,PODS,2015,3,3,0.0,Unranked
https://openalex.org/A5042649150,Benjamin Beurdouche,https://openalex.org/A5021842384,Sébastien Bubeck,S&P,2015,1,3,0.0,A*
https://openalex.org/A5065703902,Olivier Tilmans,https://openalex.org/A5007698196,Laurent Massoulié,SIGCOMM,2015,2,5,0.0,A*
https://openalex.org/A5064699160,Peter Kairouz,https://openalex.org/A5051338636,Hassan Ashtiani,SIGMETRICS,2015,2,1,0.0,A*
https://openalex.org/A5068471095,Junhao Gan,https://openalex.org/A5012670041,Zeyu Mao,SIGMOD,2015,1,5,0.0,A*
https://openalex.org/A5011277895,Jonathan Mace,https://openalex.org/A5102957872,Nicholas J. A. Harvey,SOSP,2015,1,3,0.0,A*
https://openalex.org/A5003124561,Ryan Roelke,https://openalex.org/A5021842384,Sébastien Bubeck,SOSP,2015,2,3,0.0,A*
https://openalex.org/A5010436566,Tej Chajed,https://openalex.org/A5100741029,Yiying Zhang,SOSP,2015,3,4,0.0,A*
https://openalex.org/A5021833322,Anat Ganor,https://openalex.org/A5048777417,Ranjita Bhagwan,STOC,2015,1,1,0.0,A*
https://openalex.org/A5038687630,Sivakanth Gopi,https://openalex.org/A5006424908,Işıl Dillig,STOC,2015,2,4,0.0,A*
https://openalex.org/A5058504215,Simon Olberding,https://openalex.org/A5066394199,Adithya Abraham Philip,UIST,2015,1,4,0.0,Unranked
https://openalex.org/A5057575769,Sergio Soto Ortega,https://openalex.org/A5101567136,Yu Feng,UIST,2015,2,1,0.0,Unranked
https://openalex.org/A5015893090,Augusto Esteves,https://openalex.org/A5100741029,Yiying Zhang,UIST,2015,1,4,0.0,Unranked
https://openalex.org/A5087672786,Eduardo Velloso,https://openalex.org/A5048777417,Ranjita Bhagwan,UIST,2015,2,1,0.0,Unranked
https://openalex.org/A5089708930,Siemen Baader,https://openalex.org/A5006424908,Işıl Dillig,UIST,2015,3,4,0.0,Unranked
https://openalex.org/A5077463393,Juan David Hincapié-Ramos,https://openalex.org/A5066394199,Adithya Abraham Philip,CHI,2014,1,4,0.0,A*
https://openalex.org/A5075318331,Paymahn Moghadasian,https://openalex.org/A5101567136,Yu Feng,CHI,2014,3,1,0.0,A*
https://openalex.org/A5109928774,Heidi Selmer Nielsen,https://openalex.org/A5100741029,Yiying Zhang,CHI,2014,1,4,0.0,A*
https://openalex.org/A5082667645,Marius Pallisgaard Olsen,https://openalex.org/A5048777417,Ranjita Bhagwan,CHI,2014,2,1,0.0,A*
https://openalex.org/A5002616622,Christian Weichel,https://openalex.org/A5006424908,Işıl Dillig,CHI,2014,1,4,0.0,A*
https://openalex.org/A5051803370,Ryan Baldini,https://openalex.org/A5080544362,Gavin Wood,CHI,2014,2,3,1.0,A*
https://openalex.org/A5029485566,Garnet Hertz,https://openalex.org/A5011387239,Stevens Le Blond,CHI,2014,2,1,1.0,A*
https://openalex.org/A5024501566,Jeffrey M. Rzeszotarski,https://openalex.org/A5011387239,Stevens Le Blond,CHI,2014,1,1,0.0,A*
https://openalex.org/A5000246567,Matthew L. Lee,https://openalex.org/A5103428014,Nan‐Wei Gong,CHI,2014,1,2,1.0,A*
https://openalex.org/A5036031138,Rayoung Yang,https://openalex.org/A5089763199,Juan Ramón Troncoso-Pastoriza,CHI,2014,1,3,0.0,A*
https://openalex.org/A5041066830,George D. Montañez,https://openalex.org/A5036662107,Philipp Jovanovic,CIKM,2014,1,4,0.0,Unranked
https://openalex.org/A5027563965,Klaus-Benedikt Schultis,https://openalex.org/A5045962151,Bryan Ford,FSE,2014,1,5,0.0,Unranked
https://openalex.org/A5080221214,Miltiadis Allamanis,https://openalex.org/A5065695523,Vincent Cheval,FSE,2014,1,1,0.0,Unranked
https://openalex.org/A5100621292,Mingxing Zhang,https://openalex.org/A5085316790,Steve Kremer,FSE,2014,1,2,0.0,Unranked
https://openalex.org/A5082120000,Darioush Jalali,https://openalex.org/A5005275631,Amogh Dhamdhere,FSE,2014,2,1,0.0,Unranked
https://openalex.org/A5014292887,Laura Inozemtseva,https://openalex.org/A5112073231,David D. Clark,FSE,2014,3,2,0.0,Unranked
https://openalex.org/A5010881756,Semih Okur,https://openalex.org/A5085316790,Steve Kremer,ICSE,2014,1,2,0.0,A*
https://openalex.org/A5055201741,David L. Hartveld,https://openalex.org/A5005275631,Amogh Dhamdhere,ICSE,2014,2,1,0.0,A*
https://openalex.org/A5084868951,Yepang Liu,https://openalex.org/A5112073231,David D. Clark,ICSE,2014,1,2,0.0,A*
https://openalex.org/A5049839987,Thanassis Avgerinos,https://openalex.org/A5025874799,Jacob Holm,ICSE,2014,1,2,0.0,A*
https://openalex.org/A5037888372,Alexandre Rebert,https://openalex.org/A5052639125,Nicolas Gast,ICSE,2014,2,1,0.0,A*
https://openalex.org/A5080198395,Paige Rodeghero,https://openalex.org/A5085316790,Steve Kremer,ICSE,2014,1,2,0.0,A*
https://openalex.org/A5071479045,Thiago de Alcântara César,https://openalex.org/A5005275631,Amogh Dhamdhere,ICSE,2014,2,1,0.0,A*
https://openalex.org/A5047620436,Thomas Filipe,https://openalex.org/A5112073231,David D. Clark,ICSE,2014,3,2,0.0,A*
https://openalex.org/A5033475627,Saba Alimadadi,https://openalex.org/A5025874799,Jacob Holm,ICSE,2014,1,2,0.0,A*
https://openalex.org/A5081964141,Sheldon Sequeira,https://openalex.org/A5052639125,Nicolas Gast,ICSE,2014,2,1,0.0,A*
https://openalex.org/A5087729117,Zizhong Cao,https://openalex.org/A5085316790,Steve Kremer,INFOCOM,2014,1,2,0.0,A*
https://openalex.org/A5053182948,Aaron Q. Li,https://openalex.org/A5005275631,Amogh Dhamdhere,KDD,2014,1,1,0.0,Unranked
https://openalex.org/A5081652219,Yekui Chen,https://openalex.org/A5112073231,David D. Clark,MOBICOM,2014,2,2,0.0,A*
https://openalex.org/A5100631553,Wenqian Wang,https://openalex.org/A5025874799,Jacob Holm,NeurIPS,2014,2,2,0.0,A*
https://openalex.org/A5026744189,Adam Belay,https://openalex.org/A5004695759,Eva Rotenberg,OSDI,2014,1,3,0.0,A*
https://openalex.org/A5000009841,Ana Klimovic,,Ola Svensson,OSDI,2014,3,1,0.0,A*
https://openalex.org/A5037461995,Mehrdad Afshari,https://openalex.org/A5036662107,Philipp Jovanovic,PLDI,2014,2,4,1.0,Unranked
https://openalex.org/A5090891852,Thomas Shull,,László A. Végh,PLDI,2014,3,3,0.0,Unranked
https://openalex.org/A5091819924,Marcin Andrychowicz,https://openalex.org/A5050593520,Aws Albarghouthi,S&P,2014,1,3,0.0,A*
https://openalex.org/A5063317383,Daniel Malinowski,https://openalex.org/A5017344436,Bilge Mutlu,S&P,2014,3,4,0.0,A*
https://openalex.org/A5074751039,Matthew K. Mukerjee,https://openalex.org/A5013361951,Patrick Erñst,SIGCOMM,2014,2,1,0.0,A*
https://openalex.org/A5036144178,Tom Edsall,https://openalex.org/A5060423255,Florian Perteneder,SIGCOMM,2014,2,2,0.0,A*
https://openalex.org/A5024980585,Yin Tat Lee,https://openalex.org/A5009630097,Kathrin Probst,SODA,2014,2,3,0.0,A*
https://openalex.org/A5003378492,Sébastien Robaszkiewicz,https://openalex.org/A5105368417,Christian Rendl,UIST,2014,2,4,0.0,Unranked
https://openalex.org/A5039222883,Michael Wessely,https://openalex.org/A5017344436,Bilge Mutlu,UIST,2014,2,4,0.0,Unranked
https://openalex.org/A5005397258,Felix Schuhknecht,https://openalex.org/A5013361951,Patrick Erñst,VLDB,2014,1,1,0.0,A*
https://openalex.org/A5063997221,Uwe Jugel,https://openalex.org/A5060423255,Florian Perteneder,VLDB,2014,1,2,0.0,A*
https://openalex.org/A5025737201,Amir Shaikhha,https://openalex.org/A5009630097,Kathrin Probst,VLDB,2014,1,3,0.0,A*
https://openalex.org/A5034816930,Yannis Klonatos,https://openalex.org/A5017344436,Bilge Mutlu,VLDB,2014,2,4,0.0,A*
https://openalex.org/A5050906094,André Nusser,https://openalex.org/A5013361951,Patrick Erñst,VLDB,2014,2,1,0.0,A*
https://openalex.org/A5027517542,Sabine Storandt,https://openalex.org/A5060423255,Florian Perteneder,VLDB,2014,3,2,0.0,A*
https://openalex.org/A5069747496,Ninh Pham,https://openalex.org/A5009630097,Kathrin Probst,WWW,2014,3,3,0.0,Unranked
https://openalex.org/A5035284993,Gary Doran,https://openalex.org/A5084822815,Russell J. Stewart,AAAI,2013,1,1,0.0,A*
https://openalex.org/A5055445718,Janardhan Rao Doppa,https://openalex.org/A5091179481,Stefano Ermon,AAAI,2013,1,2,0.0,A*
https://openalex.org/A5009585935,Haonan Yu,https://openalex.org/A5052467896,Jason Eisner,ACL,2013,1,2,0.0,Unranked
https://openalex.org/A5068799512,Nathalie Henry Riche,https://openalex.org/A5041837927,Marcus Carter,CHI,2013,3,2,0.0,A*
https://openalex.org/A5012186497,Stephen Fitchett,https://openalex.org/A5084822815,Russell J. Stewart,CHI,2013,1,1,0.0,A*
https://openalex.org/A5076413226,Katharina Reinecke,https://openalex.org/A5091179481,Stefano Ermon,CHI,2013,2,2,0.0,A*
https://openalex.org/A5004988074,Spence Green,https://openalex.org/A5052467896,Jason Eisner,CHI,2013,1,2,0.0,A*
https://openalex.org/A5089242807,M. Six Silberman,https://openalex.org/A5084822815,Russell J. Stewart,CHI,2013,2,1,0.0,A*
https://openalex.org/A5027407975,Ranjitha Kumar,https://openalex.org/A5091179481,Stefano Ermon,CHI,2013,1,2,0.0,A*
https://openalex.org/A5077783676,Arvind Satyanarayan,https://openalex.org/A5052467896,Jason Eisner,CHI,2013,2,2,0.0,A*
https://openalex.org/A5088912016,Bastian Kruck,https://openalex.org/A5088998913,Fabius Steinberger,CHI,2013,2,1,0.0,A*
https://openalex.org/A5063521318,Mohamed Musthag,https://openalex.org/A5024591851,Ronald Schroeter,CHI,2013,1,2,0.0,A*
https://openalex.org/A5088296218,Fransisca Endang Lestariningsih,https://openalex.org/A5031323457,Marcus Foth,CHI,2013,3,3,0.0,A*
https://openalex.org/A5015875478,Ilaria Bordino,https://openalex.org/A5024222363,Daniel Johnson,CIKM,2013,1,4,0.0,Unranked
https://openalex.org/A5041808447,Yelena Mejova,https://openalex.org/A5015509678,César Torres,CIKM,2013,2,1,0.0,Unranked
https://openalex.org/A5091130856,Mark Segal,https://openalex.org/A5056690614,Jasper Tran O'Leary,CVPR,2013,3,2,0.0,A*
https://openalex.org/A5027328044,Vicente Ordóñez,https://openalex.org/A5024591851,Ronald Schroeter,ICCV,2013,1,2,0.0,A*
https://openalex.org/A5089862531,Roi Livni,https://openalex.org/A5031323457,Marcus Foth,ICML,2013,1,3,0.0,A*
https://openalex.org/A5034150823,Felienne Hermans,https://openalex.org/A5024222363,Daniel Johnson,ICSE,2013,1,4,0.0,A*
https://openalex.org/A5022511801,B.M.W. Sedee,https://openalex.org/A5034248834,Nripendra P. Rana,ICSE,2013,2,3,0.0,A*
https://openalex.org/A5072756568,Dale Blue,https://openalex.org/A5108664356,Pushp P. Patil,ICSE,2013,1,4,0.0,A*
https://openalex.org/A5076258904,Rachel Tzoref-Brill,https://openalex.org/A5048622877,Yogesh K. Dwivedi,ICSE,2013,3,5,0.0,A*
https://openalex.org/A5056378414,Weiyi Shang,https://openalex.org/A5076685799,Richard Anderson,ICSE,2013,1,4,0.0,A*
https://openalex.org/A5029665272,Daryl Posnett,https://openalex.org/A5058923617,Franziska Roesner,ICSE,2013,1,5,0.0,A*
https://openalex.org/A5000308912,Jaechang Nam,https://openalex.org/A5034248834,Nripendra P. Rana,ICSE,2013,2,3,1.0,A*
https://openalex.org/A5064825146,Elisha Rosensweig,https://openalex.org/A5088906729,Daniel A. Epstein,INFOCOM,2013,1,1,0.0,A*
https://openalex.org/A5035348123,Qifan Pu,https://openalex.org/A5010812538,Nicole B. Lee,MOBICOM,2013,1,2,0.0,A*
https://openalex.org/A5103356207,Sidhant Gupta,https://openalex.org/A5078108366,Jennifer Kang,MOBICOM,2013,2,3,0.0,A*
https://openalex.org/A5006723758,Tony Nowatzki,https://openalex.org/A5049999565,Cecily Morrison,PLDI,2013,1,5,1.0,Unranked
https://openalex.org/A5002290345,Michael Sartin-Tarm,https://openalex.org/A5063071548,Jessica Schroeder,PLDI,2013,2,5,0.0,Unranked
https://openalex.org/A5044253018,Aleksandar Chakarov,https://openalex.org/A5084668442,Yea‐Seul Kim,PLDI,2013,2,1,0.0,Unranked
https://openalex.org/A5020274673,Chinawat Isradisaikul,https://openalex.org/A5076852435,Katharina Reinecke,PLDI,2013,1,2,0.0,Unranked
https://openalex.org/A5085711958,Szymon Toruńczyk,https://openalex.org/A5068008545,Jessica Hullman,PODS,2013,3,3,0.0,Unranked
https://openalex.org/A5085429060,Ben Mountjoy,https://openalex.org/A5049999565,Cecily Morrison,SODA,2013,3,5,0.0,A*
https://openalex.org/A5103417248,Tathagata Das,https://openalex.org/A5014790341,Amanda Lazar,SOSP,2013,2,1,0.0,A*
https://openalex.org/A5056988727,Jifei Ou,https://openalex.org/A5066173469,Anne Marie Piper,UIST,2013,3,3,0.0,Unranked
https://openalex.org/A5003218066,Marina Drosou,https://openalex.org/A5049999565,Cecily Morrison,VLDB,2013,1,5,0.0,A*
https://openalex.org/A5011012964,Cristian Danescu-Niculescu-Mizil,https://openalex.org/A5014790341,Amanda Lazar,WWW,2013,1,1,0.0,Unranked
https://openalex.org/A5074393622,Suicheng Gu,https://openalex.org/A5066173469,Anne Marie Piper,AAAI,2012,1,3,0.0,A*
https://openalex.org/A5007903730,Zhanying He,https://openalex.org/A5015615908,Kasper Hornbæk,AAAI,2012,1,1,0.0,A*
https://openalex.org/A5040024687,Niels Henze,https://openalex.org/A5003084232,Antti Oulasvirta,CHI,2012,1,2,0.0,A*
https://openalex.org/A5060738906,Chi Thanh,https://openalex.org/A5101846243,Wanyu Liu,CHI,2012,1,1,0.0,A*
https://openalex.org/A5006126917,Erin Friess,https://openalex.org/A5048264180,Melissa Valentine,CHI,2012,1,1,1.0,A*
https://openalex.org/A5083692181,Emilien Ghomi,https://openalex.org/A5048264180,Melissa Valentine,CHI,2012,1,1,0.0,A*
https://openalex.org/A5091725659,Guillaume Faure,https://openalex.org/A5085770104,Jussi Jokinen,CHI,2012,2,1,0.0,A*
https://openalex.org/A5076116389,Bradley Edward Cossette,https://openalex.org/A5003319719,Sayan Sarcar,FSE,2012,1,2,0.0,Unranked
https://openalex.org/A5067066896,Anoop Korattikara,https://openalex.org/A5048264180,Melissa Valentine,ICML,2012,2,1,1.0,A*
https://openalex.org/A5088410123,Mehdi Mirakhorli,https://openalex.org/A5048264180,Melissa Valentine,ICSE,2012,1,1,0.0,A*
https://openalex.org/A5041608081,Mathias Schwarz,https://openalex.org/A5048264180,Melissa Valentine,ICSE,2012,2,1,1.0,A*
https://openalex.org/A5088473222,Will Dietz,https://openalex.org/A5048264180,Melissa Valentine,ICSE,2012,1,1,0.0,A*
https://openalex.org/A5100432792,Peng Li,https://openalex.org/A5085770104,Jussi Jokinen,ICSE,2012,2,1,0.0,A*
https://openalex.org/A5063441997,Tobias Roehm,https://openalex.org/A5003319719,Sayan Sarcar,ICSE,2012,1,2,0.0,A*
https://openalex.org/A5012643471,Rebecca Tiarks,https://openalex.org/A5030125352,Tulsee Doshi,ICSE,2012,2,5,0.0,A*
https://openalex.org/A5097550878,Michais Famelis,https://openalex.org/A5038063824,Petr Slovák,ICSE,2012,1,1,0.0,A*
