author_id,award_year,rel_year,pubs,cits
A5091244919,2010,-4,14,5516
A5091244919,2010,-3,36,847
A5091244919,2010,-2,27,477
A5091244919,2010,-1,39,1793
A5091244919,2010,0,47,594
A5091244919,2010,1,32,844
A5091244919,2010,2,34,1417
A5091244919,2010,3,24,266
A5091244919,2010,4,20,130
A5091244919,2010,5,20,436
A5016537835,2010,-5,1,46
A5016537835,2010,-4,3,21
A5016537835,2010,-3,3,68
A5016537835,2010,-2,4,1003
A5016537835,2010,-1,2,49
A5016537835,2010,0,9,239
A5016537835,2010,1,6,24
A5016537835,2010,2,6,1067
A5016537835,2010,3,5,22
A5016537835,2010,4,1,6
A5016537835,2010,5,11,417
A5045807606,2010,-5,1,0
A5045807606,2010,-4,1,0
A5045807606,2010,-3,0,0
A5045807606,2010,-2,1,154
A5045807606,2010,-1,2,2
A5045807606,2010,0,2,127
A5045807606,2010,1,1,53
A5045807606,2010,2,4,39
A5045807606,2010,3,1,0
A5045807606,2010,4,2,27
A5045807606,2010,5,7,1885
A5005864661,2013,-5,0,0
A5005864661,2013,-4,2,2967
A5005864661,2013,-3,5,663
A5005864661,2013,-2,7,2544
A5005864661,2013,-1,1,102
A5005864661,2013,0,4,662
A5005864661,2013,1,0,0
A5005864661,2013,2,0,0
A5005864661,2013,3,2,65
A5005864661,2013,4,1,0
A5005864661,2013,5,1,95
A5110549323,2013,-5,2,13
A5110549323,2013,-4,1,0
A5110549323,2013,-3,1,0
A5110549323,2013,-2,3,1703
A5110549323,2013,-1,1,146
A5110549323,2013,0,8,1137
A5110549323,2013,1,4,1462
A5110549323,2013,2,3,792
A5110549323,2013,3,6,582
A5110549323,2013,4,3,148
A5110549323,2013,5,7,321
A5042869570,2013,-5,0,0
A5042869570,2013,-4,0,0
A5042869570,2013,-3,0,0
A5042869570,2013,-2,0,0
A5042869570,2013,-1,0,0
A5042869570,2013,0,2,454
A5042869570,2013,1,0,0
A5042869570,2013,2,0,0
A5042869570,2013,3,0,0
A5042869570,2013,4,2,349
A5042869570,2013,5,0,0
A5020003045,2013,-5,0,0
A5020003045,2013,-4,3,45
A5020003045,2013,-3,0,0
A5020003045,2013,-2,4,1331
A5020003045,2013,-1,2,6
A5020003045,2013,0,4,579
A5020003045,2013,1,1,0
A5020003045,2013,2,0,0
A5020003045,2013,3,1,234
A5020003045,2013,4,2,0
A5020003045,2013,5,1,1
A5110910623,2013,-5,2,29
A5110910623,2013,-4,1,37
A5110910623,2013,-3,3,395
A5110910623,2013,-2,5,227
A5110910623,2013,-1,3,119
A5110910623,2013,0,6,763
A5110910623,2013,1,11,689
A5110910623,2013,2,6,1012
A5110910623,2013,3,4,104
A5110910623,2013,4,5,98
A5110910623,2013,5,10,96
A5015186693,2013,-5,0,0
A5015186693,2013,-4,0,0
A5015186693,2013,-3,0,0
A5015186693,2013,-2,5,2829
A5015186693,2013,-1,0,0
A5015186693,2013,0,4,534
A5015186693,2013,1,2,197
A5015186693,2013,2,0,0
A5015186693,2013,3,0,0
A5015186693,2013,4,0,0
A5015186693,2013,5,0,0
A5022352605,2013,-5,19,6243
A5022352605,2013,-4,16,5760
A5022352605,2013,-3,25,2797
A5022352605,2013,-2,25,4392
A5022352605,2013,-1,38,6749
A5022352605,2013,0,35,4020
A5022352605,2013,1,55,6637
A5022352605,2013,2,46,3364
A5022352605,2013,3,62,5516
A5022352605,2013,4,59,9541
A5022352605,2013,5,60,6471
A5041859681,2013,-5,12,4996
A5041859681,2013,-4,5,328
A5041859681,2013,-3,9,1103
A5041859681,2013,-2,3,59
A5041859681,2013,-1,10,298
A5041859681,2013,0,6,735
A5041859681,2013,1,9,754
A5041859681,2013,2,11,1202
A5041859681,2013,3,8,208
A5041859681,2013,4,5,74
A5041859681,2013,5,11,330
A5073615852,2013,-5,28,2313
A5073615852,2013,-4,32,1474
A5073615852,2013,-3,27,804
A5073615852,2013,-2,28,1996
A5073615852,2013,-1,27,1403
A5073615852,2013,0,27,1482
A5073615852,2013,1,22,1110
A5073615852,2013,2,21,560
A5073615852,2013,3,10,392
A5073615852,2013,4,21,358
A5073615852,2013,5,24,713
A5013582936,2013,-5,10,6371
A5013582936,2013,-4,19,11895
A5013582936,2013,-3,20,9332
A5013582936,2013,-2,23,6645
A5013582936,2013,-1,32,20499
A5013582936,2013,0,33,4606
A5013582936,2013,1,27,4261
A5013582936,2013,2,34,8539
A5013582936,2013,3,34,9899
A5013582936,2013,4,38,15422
A5013582936,2013,5,30,2352
A5045738532,2013,-5,2,200
A5045738532,2013,-4,0,0
A5045738532,2013,-3,0,0
A5045738532,2013,-2,5,2250
A5045738532,2013,-1,2,0
A5045738532,2013,0,12,2966
A5045738532,2013,1,2,181
A5045738532,2013,2,0,0
A5045738532,2013,3,2,35
A5045738532,2013,4,0,0
A5045738532,2013,5,2,36
A5031450777,2013,-5,1,216
A5031450777,2013,-4,1,323
A5031450777,2013,-3,0,0
A5031450777,2013,-2,2,40
A5031450777,2013,-1,3,24
A5031450777,2013,0,5,741
A5031450777,2013,1,1,0
A5031450777,2013,2,3,1
A5031450777,2013,3,5,147
A5031450777,2013,4,2,16
A5031450777,2013,5,4,230
A5037856815,2013,-5,0,0
A5037856815,2013,-4,0,0
A5037856815,2013,-3,0,0
A5037856815,2013,-2,1,5
A5037856815,2013,-1,1,269
A5037856815,2013,0,2,597
A5037856815,2013,1,3,359
A5037856815,2013,2,2,315
A5037856815,2013,3,4,803
A5037856815,2013,4,1,190
A5037856815,2013,5,0,0
A5115604308,2013,-5,11,3826
A5115604308,2013,-4,3,979
A5115604308,2013,-3,12,1462
A5115604308,2013,-2,16,3585
A5115604308,2013,-1,11,1299
A5115604308,2013,0,17,4579
A5115604308,2013,1,14,1646
A5115604308,2013,2,2,515
A5115604308,2013,3,10,849
A5115604308,2013,4,8,760
A5115604308,2013,5,7,646
A5073564746,2013,-5,0,0
A5073564746,2013,-4,0,0
A5073564746,2013,-3,4,27
A5073564746,2013,-2,4,66
A5073564746,2013,-1,1,8
A5073564746,2013,0,2,380
A5073564746,2013,1,2,326
A5073564746,2013,2,3,268
A5073564746,2013,3,3,522
A5073564746,2013,4,2,25
A5073564746,2013,5,1,0
A5070486479,2013,-5,14,1157
A5070486479,2013,-4,21,1693
A5070486479,2013,-3,27,1407
A5070486479,2013,-2,29,2207
A5070486479,2013,-1,25,2191
A5070486479,2013,0,33,1563
A5070486479,2013,1,24,1537
A5070486479,2013,2,27,889
A5070486479,2013,3,32,3003
A5070486479,2013,4,21,433
A5070486479,2013,5,29,1004
A5109902974,2016,-5,1,0
A5109902974,2016,-4,0,0
A5109902974,2016,-3,2,57
A5109902974,2016,-2,3,63
A5109902974,2016,-1,3,924
A5109902974,2016,0,7,1139
A5109902974,2016,1,4,319
A5109902974,2016,2,1,49
A5109902974,2016,3,1,54
A5109902974,2016,4,0,0
A5109902974,2016,5,2,0
A5025205227,2016,-5,1,9
A5025205227,2016,-4,0,0
A5025205227,2016,-3,0,0
A5025205227,2016,-2,2,36
A5025205227,2016,-1,10,514
A5025205227,2016,0,10,1340
A5025205227,2016,1,7,49
A5025205227,2016,2,3,100
A5025205227,2016,3,6,192
A5025205227,2016,4,21,293
A5025205227,2016,5,16,156
A5037303942,2016,-5,1,28
A5037303942,2016,-4,2,218
A5037303942,2016,-3,0,0
A5037303942,2016,-2,2,11
A5037303942,2016,-1,6,20
A5037303942,2016,0,7,1142
A5037303942,2016,1,2,5
A5037303942,2016,2,3,49
A5037303942,2016,3,2,267
A5037303942,2016,4,1,5
A5037303942,2016,5,1,0
A5071093940,2016,-5,20,4035
A5071093940,2016,-4,23,1301
A5071093940,2016,-3,20,1659
A5071093940,2016,-2,27,1131
A5071093940,2016,-1,30,5541
A5071093940,2016,0,29,4273
A5071093940,2016,1,31,2311
A5071093940,2016,2,70,5051
A5071093940,2016,3,54,3317
A5071093940,2016,4,66,2716
A5071093940,2016,5,89,1798
A5004717608,2016,-5,0,0
A5004717608,2016,-4,1,12
A5004717608,2016,-3,3,156
A5004717608,2016,-2,2,21
A5004717608,2016,-1,1,38
A5004717608,2016,0,3,252
A5004717608,2016,1,3,42
A5004717608,2016,2,5,179
A5004717608,2016,3,9,235
A5004717608,2016,4,4,34
A5004717608,2016,5,11,130
A5085020955,2016,-5,22,5147
A5085020955,2016,-4,16,2003
A5085020955,2016,-3,12,2143
A5085020955,2016,-2,19,4244
A5085020955,2016,-1,16,4793
A5085020955,2016,0,32,16055
A5085020955,2016,1,31,9014
A5085020955,2016,2,38,7429
A5085020955,2016,3,31,2672
A5085020955,2016,4,32,1362
A5085020955,2016,5,44,1186
A5112758056,2016,-5,11,326
A5112758056,2016,-4,12,592
A5112758056,2016,-3,6,327
A5112758056,2016,-2,16,677
A5112758056,2016,-1,12,468
A5112758056,2016,0,22,914
A5112758056,2016,1,26,1312
A5112758056,2016,2,57,1651
A5112758056,2016,3,64,1877
A5112758056,2016,4,39,613
A5112758056,2016,5,39,1394
A5006356937,2016,-5,0,0
A5006356937,2016,-4,3,0
A5006356937,2016,-3,5,86
A5006356937,2016,-2,6,77
A5006356937,2016,-1,7,179
A5006356937,2016,0,7,214
A5006356937,2016,1,13,150
A5006356937,2016,2,7,30
A5006356937,2016,3,5,412
A5006356937,2016,4,6,115
A5006356937,2016,5,6,130
A5082153975,2016,-5,0,0
A5082153975,2016,-4,0,0
A5082153975,2016,-3,1,72
A5082153975,2016,-2,2,12
A5082153975,2016,-1,2,72
A5082153975,2016,0,4,218
A5082153975,2016,1,3,21
A5082153975,2016,2,6,3
A5082153975,2016,3,8,74
A5082153975,2016,4,11,27
A5082153975,2016,5,4,8
A5003225722,2016,-5,7,62
A5003225722,2016,-4,7,123
A5003225722,2016,-3,5,225
A5003225722,2016,-2,6,81
A5003225722,2016,-1,5,106
A5003225722,2016,0,1,210
A5003225722,2016,1,1,0
A5003225722,2016,2,0,0
A5003225722,2016,3,3,9
A5003225722,2016,4,0,0
A5003225722,2016,5,0,0
A5075370174,2016,-5,55,1178
A5075370174,2016,-4,48,794
A5075370174,2016,-3,43,552
A5075370174,2016,-2,47,515
A5075370174,2016,-1,54,447
A5075370174,2016,0,36,373
A5075370174,2016,1,38,931
A5075370174,2016,2,23,229
A5075370174,2016,3,36,354
A5075370174,2016,4,36,173
A5075370174,2016,5,28,171
A5053094139,2005,-5,4,433
A5053094139,2005,-4,2,0
A5053094139,2005,-3,10,208
A5053094139,2005,-2,13,698
A5053094139,2005,-1,18,314
A5053094139,2005,0,9,536
A5053094139,2005,1,2,4
A5053094139,2005,2,3,0
A5053094139,2005,3,6,746
A5053094139,2005,4,3,7
A5053094139,2005,5,4,49
A5107809381,2005,-5,0,0
A5107809381,2005,-4,2,1823
A5107809381,2005,-3,3,838
A5107809381,2005,-2,3,184
A5107809381,2005,-1,4,299
A5107809381,2005,0,2,357
A5107809381,2005,1,11,429
A5107809381,2005,2,5,203
A5107809381,2005,3,8,358
A5107809381,2005,4,4,104
A5107809381,2005,5,3,271
A5068021191,2005,-5,3,2791
A5068021191,2005,-4,4,162
A5068021191,2005,-3,5,1225
A5068021191,2005,-2,7,1263
A5068021191,2005,-1,12,4578
A5068021191,2005,0,11,2051
A5068021191,2005,1,9,2094
A5068021191,2005,2,9,527
A5068021191,2005,3,11,2666
A5068021191,2005,4,9,213
A5068021191,2005,5,8,737
A5088658114,2005,-5,1,33
A5088658114,2005,-4,0,0
A5088658114,2005,-3,4,7
A5088658114,2005,-2,2,6
A5088658114,2005,-1,2,89
A5088658114,2005,0,1,287
A5088658114,2005,1,1,5
A5088658114,2005,2,0,0
A5088658114,2005,3,3,195
A5088658114,2005,4,0,0
A5088658114,2005,5,1,13
A5101134579,2005,-5,1,33
A5101134579,2005,-4,0,0
A5101134579,2005,-3,3,1
A5101134579,2005,-2,1,4
A5101134579,2005,-1,1,79
A5101134579,2005,0,1,287
A5101134579,2005,1,0,0
A5101134579,2005,2,0,0
A5101134579,2005,3,3,195
A5101134579,2005,4,1,13
A5101134579,2005,5,1,13
A5082591693,2005,-5,0,0
A5082591693,2005,-4,0,0
A5082591693,2005,-3,0,0
A5082591693,2005,-2,0,0
A5082591693,2005,-1,2,89
A5082591693,2005,0,1,287
A5082591693,2005,1,1,5
A5082591693,2005,2,0,0
A5082591693,2005,3,2,184
A5082591693,2005,4,0,0
A5082591693,2005,5,1,55
A5085227942,2005,-5,1,33
A5085227942,2005,-4,1,2
A5085227942,2005,-3,9,73
A5085227942,2005,-2,4,35
A5085227942,2005,-1,3,93
A5085227942,2005,0,2,351
A5085227942,2005,1,1,5
A5085227942,2005,2,1,27
A5085227942,2005,3,6,229
A5085227942,2005,4,2,25
A5085227942,2005,5,5,19
A5103027305,2005,-5,1,5
A5103027305,2005,-4,2,398
A5103027305,2005,-3,6,1452
A5103027305,2005,-2,2,281
A5103027305,2005,-1,4,453
A5103027305,2005,0,3,297
A5103027305,2005,1,4,219
A5103027305,2005,2,5,240
A5103027305,2005,3,4,135
A5103027305,2005,4,6,66
A5103027305,2005,5,6,87
A5038037154,2005,-5,13,1018
A5038037154,2005,-4,10,781
A5038037154,2005,-3,15,1717
A5038037154,2005,-2,15,1865
A5038037154,2005,-1,15,1182
A5038037154,2005,0,12,919
A5038037154,2005,1,10,1037
A5038037154,2005,2,14,959
A5038037154,2005,3,11,435
A5038037154,2005,4,23,675
A5038037154,2005,5,9,112
A5010903591,2006,-5,0,0
A5010903591,2006,-4,0,0
A5010903591,2006,-3,0,0
A5010903591,2006,-2,1,3
A5010903591,2006,-1,2,342
A5010903591,2006,0,4,1561
A5010903591,2006,1,6,825
A5010903591,2006,2,6,378
A5010903591,2006,3,11,312
A5010903591,2006,4,8,750
A5010903591,2006,5,6,400
A5048609852,2006,-5,2,673
A5048609852,2006,-4,11,937
A5048609852,2006,-3,16,2697
A5048609852,2006,-2,15,1754
A5048609852,2006,-1,12,2157
A5048609852,2006,0,17,2498
A5048609852,2006,1,12,924
A5048609852,2006,2,17,774
A5048609852,2006,3,22,1151
A5048609852,2006,4,9,332
A5048609852,2006,5,12,319
A5067621853,2006,-5,13,3252
A5067621853,2006,-4,14,1715
A5067621853,2006,-3,20,1858
A5067621853,2006,-2,30,3222
A5067621853,2006,-1,17,2969
A5067621853,2006,0,11,1996
A5067621853,2006,1,8,513
A5067621853,2006,2,12,2330
A5067621853,2006,3,18,2580
A5067621853,2006,4,8,566
A5067621853,2006,5,11,1927
A5004857788,2006,-5,2,16
A5004857788,2006,-4,2,437
A5004857788,2006,-3,1,9
A5004857788,2006,-2,1,3
A5004857788,2006,-1,0,0
A5004857788,2006,0,1,540
A5004857788,2006,1,1,4
A5004857788,2006,2,0,0
A5004857788,2006,3,3,31
A5004857788,2006,4,1,74
A5004857788,2006,5,11,2510
A5038089398,2006,-5,0,0
A5038089398,2006,-4,5,114
A5038089398,2006,-3,1,1
A5038089398,2006,-2,0,0
A5038089398,2006,-1,1,0
A5038089398,2006,0,1,540
A5038089398,2006,1,0,0
A5038089398,2006,2,1,8
A5038089398,2006,3,1,8
A5038089398,2006,4,0,0
A5038089398,2006,5,0,0
A5103212061,2006,-5,0,0
A5103212061,2006,-4,2,172
A5103212061,2006,-3,2,107
A5103212061,2006,-2,7,250
A5103212061,2006,-1,4,101
A5103212061,2006,0,7,950
A5103212061,2006,1,3,253
A5103212061,2006,2,3,697
A5103212061,2006,3,5,123
A5103212061,2006,4,0,0
A5103212061,2006,5,0,0
A5114259175,2006,-5,0,0
A5114259175,2006,-4,0,0
A5114259175,2006,-3,0,0
A5114259175,2006,-2,2,34
A5114259175,2006,-1,2,19
A5114259175,2006,0,3,549
A5114259175,2006,1,4,760
A5114259175,2006,2,8,596
A5114259175,2006,3,8,222
A5114259175,2006,4,9,255
A5114259175,2006,5,10,432
A5010857944,2006,-5,7,2341
A5010857944,2006,-4,26,7715
A5010857944,2006,-3,15,3884
A5010857944,2006,-2,17,1999
A5010857944,2006,-1,15,1803
A5010857944,2006,0,14,1806
A5010857944,2006,1,5,173
A5010857944,2006,2,6,972
A5010857944,2006,3,6,139
A5010857944,2006,4,7,256
A5010857944,2006,5,6,372
A5101880157,2009,-5,2,58
A5101880157,2009,-4,1,12
A5101880157,2009,-3,4,48
A5101880157,2009,-2,7,125
A5101880157,2009,-1,14,1020
A5101880157,2009,0,10,1116
A5101880157,2009,1,4,186
A5101880157,2009,2,13,1518
A5101880157,2009,3,13,322
A5101880157,2009,4,15,647
A5101880157,2009,5,16,930
A5088135366,2009,-5,30,1012
A5088135366,2009,-4,56,1300
A5088135366,2009,-3,50,1017
A5088135366,2009,-2,41,598
A5088135366,2009,-1,50,2496
A5088135366,2009,0,44,2150
A5088135366,2009,1,32,1751
A5088135366,2009,2,35,1238
A5088135366,2009,3,35,2592
A5088135366,2009,4,27,533
A5088135366,2009,5,27,885
A5049333271,2009,-5,1,66
A5049333271,2009,-4,4,2355
A5049333271,2009,-3,1,595
A5049333271,2009,-2,5,1548
A5049333271,2009,-1,4,1329
A5049333271,2009,0,9,3397
A5049333271,2009,1,6,372
A5049333271,2009,2,2,526
A5049333271,2009,3,4,1046
A5049333271,2009,4,5,284
A5049333271,2009,5,8,324
A5112355043,2009,-5,0,0
A5112355043,2009,-4,0,0
A5112355043,2009,-3,2,8
A5112355043,2009,-2,2,684
A5112355043,2009,-1,2,3
A5112355043,2009,0,3,416
A5112355043,2009,1,3,95
A5112355043,2009,2,10,1155
A5112355043,2009,3,5,157
A5112355043,2009,4,2,7
A5112355043,2009,5,2,305
A5037742794,2009,-5,14,3315
A5037742794,2009,-4,15,5161
A5037742794,2009,-3,15,2885
A5037742794,2009,-2,16,2491
A5037742794,2009,-1,23,3537
A5037742794,2009,0,23,3433
A5037742794,2009,1,16,1515
A5037742794,2009,2,23,2258
A5037742794,2009,3,27,1174
A5037742794,2009,4,21,2594
A5037742794,2009,5,19,1092
A5014318204,2009,-5,0,0
A5014318204,2009,-4,0,0
A5014318204,2009,-3,0,0
A5014318204,2009,-2,2,684
A5014318204,2009,-1,0,0
A5014318204,2009,0,1,353
A5014318204,2009,1,0,0
A5014318204,2009,2,0,0
A5014318204,2009,3,0,0
A5014318204,2009,4,0,0
A5014318204,2009,5,0,0
A5065337164,2009,-5,1,0
A5065337164,2009,-4,1,3
A5065337164,2009,-3,3,19
A5065337164,2009,-2,3,64
A5065337164,2009,-1,4,61
A5065337164,2009,0,14,580
A5065337164,2009,1,6,177
A5065337164,2009,2,9,56
A5065337164,2009,3,4,12
A5065337164,2009,4,12,80
A5065337164,2009,5,14,94
A5056574071,2009,-5,11,312
A5056574071,2009,-4,9,331
A5056574071,2009,-3,5,360
A5056574071,2009,-2,7,151
A5056574071,2009,-1,14,318
A5056574071,2009,0,48,858
A5056574071,2009,1,30,723
A5056574071,2009,2,52,571
A5056574071,2009,3,4,128
A5056574071,2009,4,12,146
A5056574071,2009,5,35,769
A5037942269,2010,-5,12,3437
A5037942269,2010,-4,6,918
A5037942269,2010,-3,13,2687
A5037942269,2010,-2,7,1072
A5037942269,2010,-1,6,452
A5037942269,2010,0,10,2866
A5037942269,2010,1,11,1690
A5037942269,2010,2,10,431
A5037942269,2010,3,21,909
A5037942269,2010,4,12,400
A5037942269,2010,5,8,184
A5102013345,2010,-5,13,3590
A5102013345,2010,-4,6,178
A5102013345,2010,-3,15,3080
A5102013345,2010,-2,6,896
A5102013345,2010,-1,14,678
A5102013345,2010,0,19,4881
A5102013345,2010,1,24,1211
A5102013345,2010,2,14,270
A5102013345,2010,3,21,1445
A5102013345,2010,4,12,401
A5102013345,2010,5,14,289
A5019539533,2010,-5,27,2849
A5019539533,2010,-4,33,3886
A5019539533,2010,-3,34,5890
A5019539533,2010,-2,34,3941
A5019539533,2010,-1,41,3249
A5019539533,2010,0,75,9011
A5019539533,2010,1,67,6367
A5019539533,2010,2,72,33453
A5019539533,2010,3,47,3383
A5019539533,2010,4,54,4992
A5019539533,2010,5,39,1324
A5000621430,2010,-5,2,11
A5000621430,2010,-4,1,8
A5000621430,2010,-3,6,199
A5000621430,2010,-2,2,20
A5000621430,2010,-1,5,203
A5000621430,2010,0,5,252
A5000621430,2010,1,2,98
A5000621430,2010,2,5,46
A5000621430,2010,3,3,24
A5000621430,2010,4,5,83
A5000621430,2010,5,8,200
A5051082636,2010,-5,0,0
A5051082636,2010,-4,0,0
A5051082636,2010,-3,1,43
A5051082636,2010,-2,1,17
A5051082636,2010,-1,6,205
A5051082636,2010,0,5,252
A5051082636,2010,1,1,146
A5051082636,2010,2,0,0
A5051082636,2010,3,1,0
A5051082636,2010,4,0,0
A5051082636,2010,5,0,0
A5010533347,2010,-5,10,406
A5010533347,2010,-4,8,80
A5010533347,2010,-3,13,286
A5010533347,2010,-2,8,100
A5010533347,2010,-1,18,1598
A5010533347,2010,0,12,528
A5010533347,2010,1,11,403
A5010533347,2010,2,5,105
A5010533347,2010,3,6,32
A5010533347,2010,4,6,162
A5010533347,2010,5,4,98
A5001191744,2010,-5,0,0
A5001191744,2010,-4,3,48
A5001191744,2010,-3,5,305
A5001191744,2010,-2,2,51
A5001191744,2010,-1,3,166
A5001191744,2010,0,3,168
A5001191744,2010,1,0,0
A5001191744,2010,2,1,73
A5001191744,2010,3,0,0
A5001191744,2010,4,0,0
A5001191744,2010,5,0,0
A5010727123,2010,-5,38,2160
A5010727123,2010,-4,44,2325
A5010727123,2010,-3,38,2045
A5010727123,2010,-2,33,1484
A5010727123,2010,-1,23,1024
A5010727123,2010,0,29,1710
A5010727123,2010,1,172,872
A5010727123,2010,2,22,1312
A5010727123,2010,3,36,529
A5010727123,2010,4,34,625
A5010727123,2010,5,16,317
A5020275137,2010,-5,0,0
A5020275137,2010,-4,0,0
A5020275137,2010,-3,0,0
A5020275137,2010,-2,1,544
A5020275137,2010,-1,5,569
A5020275137,2010,0,7,1338
A5020275137,2010,1,3,183
A5020275137,2010,2,2,78
A5020275137,2010,3,1,6
A5020275137,2010,4,3,180
A5020275137,2010,5,2,127
A5036518572,2010,-5,3,33
A5036518572,2010,-4,1,89
A5036518572,2010,-3,3,128
A5036518572,2010,-2,6,643
A5036518572,2010,-1,8,603
A5036518572,2010,0,8,1411
A5036518572,2010,1,4,54
A5036518572,2010,2,8,282
A5036518572,2010,3,4,51
A5036518572,2010,4,6,420
A5036518572,2010,5,5,141
A5006681132,2010,-5,9,493
A5006681132,2010,-4,10,2440
A5006681132,2010,-3,7,673
A5006681132,2010,-2,10,766
A5006681132,2010,-1,2,390
A5006681132,2010,0,10,691
A5006681132,2010,1,3,21
A5006681132,2010,2,1,0
A5006681132,2010,3,7,204
A5006681132,2010,4,7,54
A5006681132,2010,5,5,31
A5036683370,2010,-5,48,4700
A5036683370,2010,-4,47,2322
A5036683370,2010,-3,35,2062
A5036683370,2010,-2,29,1609
A5036683370,2010,-1,16,720
A5036683370,2010,0,38,1473
A5036683370,2010,1,26,989
A5036683370,2010,2,28,951
A5036683370,2010,3,43,963
A5036683370,2010,4,49,1018
A5036683370,2010,5,32,1928
A5100323241,2010,-5,0,0
A5100323241,2010,-4,0,0
A5100323241,2010,-3,0,0
A5100323241,2010,-2,0,0
A5100323241,2010,-1,3,407
A5100323241,2010,0,6,477
A5100323241,2010,1,1,6
A5100323241,2010,2,5,111
A5100323241,2010,3,2,41
A5100323241,2010,4,3,335
A5100323241,2010,5,3,138
A5024505700,2011,-5,10,390
A5024505700,2011,-4,12,1177
A5024505700,2011,-3,12,734
A5024505700,2011,-2,14,973
A5024505700,2011,-1,14,268
A5024505700,2011,0,15,1547
A5024505700,2011,1,17,2885
A5024505700,2011,2,17,406
A5024505700,2011,3,13,416
A5024505700,2011,4,14,931
A5024505700,2011,5,11,374
A5009248582,2011,-5,3,603
A5009248582,2011,-4,2,1023
A5009248582,2011,-3,6,752
A5009248582,2011,-2,8,471
A5009248582,2011,-1,7,225
A5009248582,2011,0,6,509
A5009248582,2011,1,5,47
A5009248582,2011,2,7,83
A5009248582,2011,3,5,120
A5009248582,2011,4,5,54
A5009248582,2011,5,14,58
A5044898565,2011,-5,8,779
A5044898565,2011,-4,4,1012
A5044898565,2011,-3,6,543
A5044898565,2011,-2,13,632
A5044898565,2011,-1,14,499
A5044898565,2011,0,11,1246
A5044898565,2011,1,20,941
A5044898565,2011,2,19,299
A5044898565,2011,3,17,388
A5044898565,2011,4,15,885
A5044898565,2011,5,20,455
A5036237095,2011,-5,1,55
A5036237095,2011,-4,1,1009
A5036237095,2011,-3,3,50
A5036237095,2011,-2,5,584
A5036237095,2011,-1,4,23
A5036237095,2011,0,3,436
A5036237095,2011,1,3,135
A5036237095,2011,2,7,193
A5036237095,2011,3,5,69
A5036237095,2011,4,7,189
A5036237095,2011,5,1,63
A5054358438,2011,-5,4,7
A5054358438,2011,-4,2,54
A5054358438,2011,-3,9,108
A5054358438,2011,-2,5,80
A5054358438,2011,-1,8,110
A5054358438,2011,0,10,459
A5054358438,2011,1,5,131
A5054358438,2011,2,26,1243
A5054358438,2011,3,9,229
A5054358438,2011,4,10,165
A5054358438,2011,5,10,86
A5024898168,2011,-5,2,8
A5024898168,2011,-4,0,0
A5024898168,2011,-3,2,225
A5024898168,2011,-2,3,396
A5024898168,2011,-1,3,161
A5024898168,2011,0,5,426
A5024898168,2011,1,5,237
A5024898168,2011,2,13,265
A5024898168,2011,3,7,160
A5024898168,2011,4,10,656
A5024898168,2011,5,9,197
A5015100237,2011,-5,2,25
A5015100237,2011,-4,1,15
A5015100237,2011,-3,5,72
A5015100237,2011,-2,6,626
A5015100237,2011,-1,8,67
A5015100237,2011,0,5,511
A5015100237,2011,1,7,138
A5015100237,2011,2,10,35
A5015100237,2011,3,4,124
A5015100237,2011,4,5,149
A5015100237,2011,5,3,10
A5031312547,2011,-5,1,51
A5031312547,2011,-4,6,298
A5031312547,2011,-3,4,40
A5031312547,2011,-2,3,40
A5031312547,2011,-1,1,16
A5031312547,2011,0,5,249
A5031312547,2011,1,4,56
A5031312547,2011,2,0,0
A5031312547,2011,3,0,0
A5031312547,2011,4,0,0
A5031312547,2011,5,0,0
A5010114060,2011,-5,23,484
A5010114060,2011,-4,27,576
A5010114060,2011,-3,21,257
A5010114060,2011,-2,22,253
A5010114060,2011,-1,15,562
A5010114060,2011,0,18,519
A5010114060,2011,1,17,464
A5010114060,2011,2,18,298
A5010114060,2011,3,8,236
A5010114060,2011,4,4,111
A5010114060,2011,5,9,186
A5043925652,2011,-5,0,0
A5043925652,2011,-4,1,14
A5043925652,2011,-3,0,0
A5043925652,2011,-2,2,68
A5043925652,2011,-1,4,192
A5043925652,2011,0,3,296
A5043925652,2011,1,1,17
A5043925652,2011,2,4,40
A5043925652,2011,3,2,83
A5043925652,2011,4,3,22
A5043925652,2011,5,2,21
A5087192873,2011,-5,2,84
A5087192873,2011,-4,10,426
A5087192873,2011,-3,15,686
A5087192873,2011,-2,26,755
A5087192873,2011,-1,25,1712
A5087192873,2011,0,29,908
A5087192873,2011,1,36,1578
A5087192873,2011,2,23,353
A5087192873,2011,3,32,360
A5087192873,2011,4,28,385
A5087192873,2011,5,19,158
A5101828231,2011,-5,1,1
A5101828231,2011,-4,1,82
A5101828231,2011,-3,0,0
A5101828231,2011,-2,2,54
A5101828231,2011,-1,3,120
A5101828231,2011,0,3,226
A5101828231,2011,1,3,176
A5101828231,2011,2,1,0
A5101828231,2011,3,1,18
A5101828231,2011,4,2,0
A5101828231,2011,5,1,12
A5040101293,2011,-5,2,48
A5040101293,2011,-4,8,382
A5040101293,2011,-3,3,70
A5040101293,2011,-2,5,93
A5040101293,2011,-1,4,173
A5040101293,2011,0,8,327
A5040101293,2011,1,13,701
A5040101293,2011,2,8,332
A5040101293,2011,3,1,14
A5040101293,2011,4,6,126
A5040101293,2011,5,3,72
A5091716232,2011,-5,19,486
