author_id,award_year,pre_pubs,post_pubs,pre_cits,post_cits,pub_lift,cit_lift,conference,author_position,group
A5054714302,2016,2.6,2.0,389.4,133.6,-0.6000000000000001,-255.79999999999998,NSDI,last,nonaward
A5054806825,2017,0.0,1.6,0.0,62.6,1.6,62.6,ACL,middle,nonaward
A5054806825,2017,0.0,1.6,0.0,62.6,1.6,62.6,CVPR,middle,nonaward
A5054806825,2017,0.0,1.6,0.0,62.6,1.6,62.6,SOSP,middle,nonaward
A5054877198,2006,3.8,4.4,16.6,27.8,0.6000000000000005,11.2,CVPR,middle,nonaward
A5054882498,2004,1.8,0.4,347.6,47.6,-1.4,-300.0,ICSE,middle,nonaward
A5054951671,2008,0.0,1.6,0.0,177.8,1.6,177.8,NSDI,first,nonaward
A5055080388,2012,2.6,3.0,94.4,102.2,0.3999999999999999,7.799999999999997,ICML,middle,nonaward
A5055085947,2008,0.4,1.8,8.6,1107.4,1.4,1098.8000000000002,KDD,last,nonaward
A5055174684,2018,20.4,39.4,1070.6,768.8,19.0,-301.79999999999995,SODA,middle,nonaward
A5055202003,2006,19.2,14.6,12485.2,815.2,-4.6,-11670.0,CVPR,last,nonaward
A5055262951,2013,14.6,11.6,1444.8,2261.8,-3.0,817.0000000000002,CHI,last,nonaward
A5055300345,2015,1.0,1.2,59.6,56.2,0.19999999999999996,-3.3999999999999986,SOSP,first,nonaward
A5055322973,2015,0.8,1.2,1.6,14.0,0.3999999999999999,12.4,CIKM,first,nonaward
A5055368149,2010,18.0,11.6,1168.2,1490.6,-6.4,322.39999999999986,OSDI,middle,nonaward
A5055368149,2015,10.8,24.6,2038.0,3231.0,13.8,1193.0,ICSE,last,nonaward
A5055597663,2011,52.2,101.0,2793.0,10137.4,48.8,7344.4,IJCAI,middle,nonaward
A5055631938,2010,2.8,8.4,20.0,188.2,5.6000000000000005,168.2,ICML,first,nonaward
A5055778766,2014,5.2,6.6,75.4,350.2,1.3999999999999995,274.79999999999995,VLDB,middle,nonaward
A5055793906,2008,0.4,2.0,1.8,47.8,1.6,46.0,NSDI,first,nonaward
A5055928795,2015,1.4,6.0,489.6,699.6,4.6,210.0,NeurIPS,first,nonaward
A5056048906,2017,0.4,0.4,24.0,4.8,0.0,-19.2,PLDI,first,nonaward
A5056131799,2008,1.8,1.4,62.2,16.6,-0.40000000000000013,-45.6,FOCS,last,nonaward
A5056145687,2017,72.8,73.0,3349.8,5972.0,0.20000000000000284,2622.2,ICCV,last,nonaward
A5056145687,2017,72.8,73.0,3349.8,5972.0,0.20000000000000284,2622.2,S&P,last,nonaward
A5056145687,2018,72.8,86.8,3999.4,5242.8,14.0,1243.4,ACL,middle,nonaward
A5056145687,2018,72.8,86.8,3999.4,5242.8,14.0,1243.4,ICML,middle,nonaward
A5056145687,2018,72.8,86.8,3999.4,5242.8,14.0,1243.4,ICSE,middle,nonaward
A5056145687,2018,72.8,86.8,3999.4,5242.8,14.0,1243.4,IJCAI,middle,nonaward
A5056145687,2018,72.8,86.8,3999.4,5242.8,14.0,1243.4,KDD,middle,nonaward
A5056145687,2018,72.8,86.8,3999.4,5242.8,14.0,1243.4,NeurIPS,middle,nonaward
A5056186622,2006,31.8,11.8,1263.6,628.4,-20.0,-635.1999999999999,SIGMOD,last,nonaward
A5056213327,2010,6.2,8.0,89.4,168.8,1.7999999999999998,79.4,AAAI,middle,nonaward
A5056275555,2004,0.6,0.2,17.4,12.2,-0.39999999999999997,-5.199999999999999,OSDI,middle,nonaward
A5056331037,2018,13.4,54.2,149.2,1857.6,40.800000000000004,1708.3999999999999,ACL,middle,nonaward
A5056331037,2018,13.4,54.2,149.2,1857.6,40.800000000000004,1708.3999999999999,ICML,middle,nonaward
A5056331037,2018,13.4,54.2,149.2,1857.6,40.800000000000004,1708.3999999999999,ICSE,middle,nonaward
A5056331037,2018,13.4,54.2,149.2,1857.6,40.800000000000004,1708.3999999999999,IJCAI,middle,nonaward
A5056331037,2018,13.4,54.2,149.2,1857.6,40.800000000000004,1708.3999999999999,KDD,middle,nonaward
A5056331037,2018,13.4,54.2,149.2,1857.6,40.800000000000004,1708.3999999999999,NeurIPS,middle,nonaward
A5056401515,2015,0.0,0.6,0.0,13.2,0.6,13.2,SOSP,middle,nonaward
A5056439450,2011,3.2,3.2,724.2,467.2,0.0,-257.00000000000006,IJCAI,middle,nonaward
A5056523340,2002,0.4,2.8,1.8,12.6,2.4,10.799999999999999,FOCS,middle,nonaward
A5056529215,2006,3.2,4.4,800.0,35.6,1.2000000000000002,-764.4,SIGMOD,middle,nonaward
A5056574071,2009,9.2,26.6,294.4,467.4,17.400000000000002,173.0,VLDB,last,nonaward
A5056816569,2009,0.6,1.2,2.4,17.8,0.6,15.4,SOSP,middle,nonaward
A5056835166,2015,0.0,0.0,0.0,0.0,0.0,0.0,PODS,middle,nonaward
A5056968239,2010,14.2,21.0,256.0,187.6,6.800000000000001,-68.4,CIKM,middle,nonaward
A5056977175,2017,3.0,14.2,390.0,327.8,11.2,-62.19999999999999,SIGIR,middle,nonaward
A5057193820,2012,20.4,19.8,1585.0,1223.8,-0.5999999999999979,-361.20000000000005,AAAI,last,nonaward
A5057277134,2007,0.6,0.0,36.8,0.0,-0.6,-36.8,SOSP,middle,nonaward
A5057451920,2017,2.6,6.6,122.6,274.0,3.9999999999999996,151.4,NeurIPS,middle,nonaward
A5057720082,2016,0.4,0.0,1.8,0.0,-0.4,-1.8,CHI,last,nonaward
A5057836299,2014,3.0,4.8,353.2,279.0,1.7999999999999998,-74.19999999999999,NeurIPS,first,nonaward
A5057862535,2014,2.8,5.0,858.6,611.2,2.2,-247.39999999999998,SODA,middle,nonaward
A5057864403,2012,3.4,2.4,219.8,20.6,-1.0,-199.20000000000002,VLDB,first,nonaward
A5058102069,2008,2.8,4.8,200.6,669.4,2.0,468.79999999999995,S&P,first,nonaward
A5058111343,2017,0.4,2.8,38.0,112.6,2.4,74.6,ICCV,middle,nonaward
A5058111343,2017,0.4,2.8,38.0,112.6,2.4,74.6,S&P,middle,nonaward
A5058194958,2014,5.2,10.4,2081.0,1754.8,5.2,-326.20000000000005,SODA,middle,nonaward
A5058252161,2013,0.0,0.0,0.0,0.0,0.0,0.0,VLDB,middle,nonaward
A5058445680,2018,27.0,27.0,2155.2,928.8,0.0,-1226.3999999999999,SODA,middle,nonaward
A5058585051,2005,0.0,0.6,0.0,31.8,0.6,31.8,SOSP,middle,nonaward
A5058658448,2018,34.8,22.4,3238.6,819.2,-12.399999999999999,-2419.3999999999996,SODA,middle,nonaward
A5058661031,2008,0.6,0.6,24.6,76.6,0.0,51.99999999999999,S&P,middle,nonaward
A5058699032,2015,9.6,11.4,336.4,451.6,1.8000000000000007,115.20000000000005,PODS,middle,nonaward
A5058849628,2011,2.4,3.4,78.6,163.0,1.0,84.4,ACL,first,nonaward
A5058858179,2010,6.6,7.4,463.0,713.6,0.8000000000000007,250.60000000000002,ICML,middle,nonaward
A5059156047,2016,1.8,0.8,19.2,36.0,-1.0,16.8,ICSE,first,nonaward
A5059159508,2018,5.0,9.6,471.2,201.0,4.6,-270.2,SODA,middle,nonaward
A5059167302,2014,4.4,7.0,62.0,109.4,2.5999999999999996,47.400000000000006,S&P,middle,nonaward
A5059248173,2017,14.6,12.8,307.8,255.8,-1.799999999999999,-52.0,ICCV,middle,nonaward
A5059248173,2017,14.6,12.8,307.8,255.8,-1.799999999999999,-52.0,S&P,middle,nonaward
A5059273574,2011,3.6,6.2,132.0,233.2,2.6,101.19999999999999,AAAI,first,nonaward
A5059454433,2014,5.4,6.6,390.2,766.4,1.1999999999999993,376.2,NeurIPS,last,nonaward
A5059491225,2003,5.2,7.8,1990.0,581.2,2.5999999999999996,-1408.8,SOSP,first,nonaward
A5059491225,2005,9.2,5.6,2156.2,321.8,-3.5999999999999996,-1834.3999999999999,SOSP,middle,nonaward
A5059514811,2015,2.8,5.8,32.2,20.6,3.0,-11.600000000000001,PODS,last,nonaward
A5059524630,2013,1.0,0.2,34.6,2.0,-0.8,-32.6,VLDB,first,nonaward
A5059591440,2010,0.8,2.6,21.0,120.8,1.8,99.8,AAAI,middle,nonaward
A5059597570,2016,3.8,2.6,55.4,31.0,-1.1999999999999997,-24.4,OSDI,middle,nonaward
A5059734125,2009,0.4,0.4,14.0,278.6,0.0,264.6,S&P,middle,nonaward
A5059796153,2012,17.6,22.8,1261.0,833.6,5.199999999999999,-427.4,ICML,middle,nonaward
A5059822476,2015,6.0,3.6,391.8,160.4,-2.4,-231.4,FSE,middle,nonaward
A5059896630,2018,4.0,1.4,352.4,18.0,-2.6,-334.4,MOBICOM,middle,nonaward
A5060020877,2018,62.0,93.8,2113.2,3676.0,31.799999999999997,1562.8000000000002,ACL,last,nonaward
A5060020877,2018,62.0,93.8,2113.2,3676.0,31.799999999999997,1562.8000000000002,ICML,last,nonaward
A5060020877,2018,62.0,93.8,2113.2,3676.0,31.799999999999997,1562.8000000000002,ICSE,last,nonaward
A5060020877,2018,62.0,93.8,2113.2,3676.0,31.799999999999997,1562.8000000000002,IJCAI,last,nonaward
A5060020877,2018,62.0,93.8,2113.2,3676.0,31.799999999999997,1562.8000000000002,KDD,last,nonaward
A5060020877,2018,62.0,93.8,2113.2,3676.0,31.799999999999997,1562.8000000000002,NeurIPS,last,nonaward
A5060049408,2014,2.2,3.4,7202.4,481.0,1.1999999999999997,-6721.4,SODA,middle,nonaward
A5060118256,2015,1.0,0.0,220.0,0.0,-1.0,-220.0,NeurIPS,middle,nonaward
A5060230343,2013,1.4,2.6,25.0,34.0,1.2000000000000002,9.0,VLDB,first,nonaward
A5060331748,2012,0.0,0.8,0.0,12.0,0.8,12.0,AAAI,middle,nonaward
A5060511349,2017,16.2,40.0,9110.8,2442.0,23.8,-6668.799999999999,SIGIR,middle,nonaward
A5060511349,2017,16.2,40.0,9110.8,2442.0,23.8,-6668.799999999999,SIGIR,last,nonaward
A5060633277,2015,15.2,23.6,522.6,787.2,8.400000000000002,264.6,PODS,middle,nonaward
A5060663565,2018,21.6,11.6,1093.4,376.6,-10.000000000000002,-716.8000000000001,SODA,first,nonaward
A5060703788,2018,0.4,2.6,20.8,46.0,2.2,25.2,OSDI,first,nonaward
A5060736512,2011,49.2,28.4,2081.6,663.2,-20.800000000000004,-1418.3999999999999,IJCAI,middle,nonaward
A5060795990,2012,13.8,7.0,820.8,59.6,-6.800000000000001,-761.1999999999999,ICML,last,nonaward
A5060826866,2017,4.6,8.0,154.6,222.4,3.4000000000000004,67.80000000000001,ICCV,middle,nonaward
A5060826866,2017,4.6,8.0,154.6,222.4,3.4000000000000004,67.80000000000001,S&P,middle,nonaward
A5060832606,2008,2.0,3.0,932.2,61.6,1.0,-870.6,OSDI,middle,nonaward
A5061038699,2000,0.0,0.6,0.0,23.0,0.6,23.0,WWW,middle,nonaward
A5061159721,2000,5.0,8.0,133.0,264.6,3.0,131.60000000000002,AAAI,first,nonaward
A5061200287,2017,0.2,8.2,13.8,532.4,7.999999999999999,518.6,ICCV,first,nonaward
A5061200287,2017,0.2,8.2,13.8,532.4,7.999999999999999,518.6,S&P,first,nonaward
A5061271133,2017,8.4,7.2,397.8,213.0,-1.2000000000000002,-184.8,ICCV,middle,nonaward
A5061271133,2017,8.4,7.2,397.8,213.0,-1.2000000000000002,-184.8,S&P,middle,nonaward
A5061339425,2018,2.6,7.0,32.6,204.6,4.4,172.0,OSDI,middle,nonaward
A5061370149,2011,1.6,0.8,322.0,193.0,-0.8,-129.0,IJCAI,middle,nonaward
A5061429095,2017,32.8,89.0,1841.0,5884.0,56.2,4043.0,ICCV,middle,nonaward
A5061429095,2017,32.8,89.0,1841.0,5884.0,56.2,4043.0,S&P,middle,nonaward
A5061488382,2015,1.0,5.0,48.6,1183.0,4.0,1134.4,CIKM,first,nonaward
A5061550768,2017,9.8,22.4,1123.8,254.6,12.599999999999998,-869.1999999999999,ICCV,middle,nonaward
A5061550768,2017,9.8,22.4,1123.8,254.6,12.599999999999998,-869.1999999999999,S&P,middle,nonaward
A5061717541,2014,17.6,14.4,249.2,241.8,-3.200000000000001,-7.399999999999977,WWW,last,nonaward
A5061781581,2015,0.6,1.8,12.8,17.8,1.2000000000000002,5.0,PODS,middle,nonaward
A5061917374,2008,0.0,0.0,0.0,0.0,0.0,0.0,KDD,middle,nonaward
A5061948215,2007,0.6,0.6,13.2,7.8,0.0,-5.3999999999999995,ACL,first,nonaward
A5062060515,2015,11.4,13.8,257.0,277.8,2.4000000000000004,20.80000000000001,PODS,middle,nonaward
A5062093738,2005,20.8,32.0,839.4,2214.6,11.2,1375.1999999999998,SOSP,middle,nonaward
A5062135735,2011,2.4,4.4,4.2,97.4,2.0000000000000004,93.2,ICSE,first,nonaward
A5062279338,2010,0.0,0.2,0.0,56.2,0.2,56.2,OSDI,middle,nonaward
A5062281425,2013,0.8,3.0,6.8,25.2,2.2,18.4,VLDB,middle,nonaward
A5062375227,2014,23.6,24.0,370.4,1168.2,0.3999999999999986,797.8000000000001,NeurIPS,middle,nonaward
A5062461687,2013,0.4,5.4,2.0,149.6,5.0,147.6,CHI,first,nonaward
A5062488081,2012,1.0,0.0,403.0,0.0,-1.0,-403.0,VLDB,middle,nonaward
A5062506598,2017,27.0,39.2,529.4,398.8,12.200000000000003,-130.59999999999997,ICCV,middle,nonaward
A5062506598,2017,27.0,39.2,529.4,398.8,12.200000000000003,-130.59999999999997,S&P,middle,nonaward
A5062606021,2015,4.2,1.6,582.6,133.8,-2.6,-448.8,NeurIPS,middle,nonaward
A5062687219,2018,9.2,255.6,406.2,832.6,246.4,426.40000000000003,SODA,middle,nonaward
A5062883663,2016,1.4,3.6,1116.2,10255.2,2.2,9139.0,ICML,middle,nonaward
A5062951341,2016,5.2,26.4,2347.4,1719.4,21.2,-628.0,ICML,middle,nonaward
A5063231555,2007,7.0,2.8,238.6,118.8,-4.2,-119.8,SOSP,middle,nonaward
A5063271203,2003,3.2,0.6,71.8,43.0,-2.6,-28.799999999999997,ICSE,middle,nonaward
A5063418985,2011,49.2,70.4,2247.2,5963.8,21.200000000000003,3716.6000000000004,IJCAI,middle,nonaward
A5063596836,2018,0.4,0.6,105.4,88.8,0.19999999999999996,-16.60000000000001,ACL,middle,nonaward
A5063596836,2018,0.4,0.6,105.4,88.8,0.19999999999999996,-16.60000000000001,ICML,middle,nonaward
A5063596836,2018,0.4,0.6,105.4,88.8,0.19999999999999996,-16.60000000000001,ICSE,middle,nonaward
A5063596836,2018,0.4,0.6,105.4,88.8,0.19999999999999996,-16.60000000000001,IJCAI,middle,nonaward
A5063596836,2018,0.4,0.6,105.4,88.8,0.19999999999999996,-16.60000000000001,KDD,middle,nonaward
A5063596836,2018,0.4,0.6,105.4,88.8,0.19999999999999996,-16.60000000000001,NeurIPS,middle,nonaward
A5063702379,2015,12.6,19.4,689.6,824.4,6.799999999999999,134.79999999999995,PODS,middle,nonaward
A5063732029,2016,0.8,2.2,1.2,3.6,1.4000000000000001,2.4000000000000004,CHI,last,nonaward
A5063771762,2016,0.0,0.8,0.0,120.2,0.8,120.2,OSDI,middle,nonaward
A5063837636,2013,0.0,0.2,0.0,108.4,0.2,108.4,VLDB,first,nonaward
A5064005944,2017,2.4,10.8,77.0,280.8,8.4,203.8,ICCV,middle,nonaward
A5064005944,2017,2.4,10.8,77.0,280.8,8.4,203.8,S&P,middle,nonaward
A5064032990,2016,13.2,17.4,342.8,254.2,4.199999999999999,-88.60000000000002,NSDI,middle,nonaward
A5064323671,2012,5.0,16.6,141.4,222.8,11.600000000000001,81.4,AAAI,middle,nonaward
A5064467907,2011,19.4,70.4,606.4,2583.6,51.00000000000001,1977.1999999999998,IJCAI,middle,nonaward
A5064588009,2014,8.4,9.4,813.6,678.0,1.0,-135.60000000000002,SODA,middle,nonaward
A5064686531,2002,0.0,0.4,0.0,0.8,0.4,0.8,FOCS,first,nonaward
A5064822549,2018,2.4,0.4,40.8,2.4,-2.0,-38.4,OSDI,middle,nonaward
A5064857767,2018,13.2,17.6,912.6,533.0,4.400000000000002,-379.6,MOBICOM,middle,nonaward
A5064913223,2015,0.2,0.0,4.0,0.0,-0.2,-4.0,S&P,last,nonaward
A5064952364,2010,1.6,0.6,100.2,100.0,-1.0,-0.20000000000000284,ICML,middle,nonaward
A5064967272,2018,8.2,26.0,859.6,2215.0,17.8,1355.4,SODA,middle,nonaward
A5064988079,2012,11.6,10.0,710.2,282.6,-1.5999999999999996,-427.6,VLDB,middle,nonaward
A5065104734,2013,12.0,3.0,325.6,140.6,-9.0,-185.00000000000003,AAAI,last,nonaward
A5065272741,2012,0.2,0.0,8.2,0.0,-0.2,-8.2,SODA,middle,nonaward
A5065277559,2002,3.0,3.8,53.8,74.2,0.7999999999999998,20.400000000000006,FOCS,last,nonaward
A5065337164,2009,2.4,9.0,29.4,83.8,6.6,54.4,VLDB,first,nonaward
A5065382757,2011,2.2,1.2,14.8,21.6,-1.0000000000000002,6.800000000000001,MOBICOM,first,nonaward
A5065444666,2008,2.8,8.2,331.6,665.0,5.3999999999999995,333.4,KDD,middle,nonaward
A5065590784,2004,2.8,3.0,91.0,103.8,0.20000000000000018,12.799999999999997,OSDI,first,nonaward
A5065634079,2018,8.4,10.8,2163.0,148.4,2.4000000000000004,-2014.6,SODA,last,nonaward
A5065661266,2014,1.4,4.6,55.8,3334.4,3.1999999999999997,3278.6,SODA,middle,nonaward
A5065667589,2017,8.6,11.8,312.6,274.0,3.200000000000001,-38.60000000000002,ICCV,middle,nonaward
A5065667589,2017,8.6,11.8,312.6,274.0,3.200000000000001,-38.60000000000002,S&P,middle,nonaward
A5065859226,2012,6.8,7.0,155.6,74.4,0.20000000000000018,-81.19999999999999,SODA,middle,nonaward
A5066000219,2004,3.2,5.0,573.0,2249.4,1.7999999999999998,1676.4,OSDI,middle,nonaward
A5066005299,2015,0.8,3.2,5.8,22.4,2.4000000000000004,16.599999999999998,IJCAI,first,nonaward
A5066020533,2007,18.4,11.8,303.4,109.4,-6.599999999999998,-193.99999999999997,IJCAI,first,nonaward
A5066054979,2018,19.4,15.6,402.2,264.6,-3.799999999999999,-137.59999999999997,SODA,middle,nonaward
A5066263895,2004,9.0,2.0,401.0,220.6,-7.0,-180.4,OSDI,middle,nonaward
A5066283048,2015,1.4,0.6,396.6,0.4,-0.7999999999999999,-396.20000000000005,MOBICOM,middle,nonaward
A5066294254,2016,2.8,16.8,1321.8,5476.0,14.0,4154.2,ICML,first,nonaward
A5066366719,2013,1.2,0.2,1.6,0.4,-1.0,-1.2000000000000002,AAAI,last,nonaward
A5066367543,2016,0.0,1.2,0.0,23.0,1.2,23.0,AAAI,middle,nonaward
A5066545991,2005,13.6,9.0,7842.4,451.6,-4.6,-7390.799999999999,SOSP,last,nonaward
A5066582682,2015,15.6,7.4,794.4,236.4,-8.2,-558.0,CIKM,middle,nonaward
A5066707136,2010,3.8,7.8,107.8,850.0,4.0,742.2,OSDI,middle,nonaward
A5066732439,2008,0.2,0.4,1.2,1.8,0.2,0.6000000000000001,CHI,first,nonaward
A5066785271,2017,0.4,1.6,19.2,24.6,1.2000000000000002,5.400000000000002,PLDI,first,nonaward
A5066905923,2013,2.6,7.6,97.4,478.8,5.0,381.4,CHI,middle,nonaward
A5066932926,2009,3.6,2.2,597.0,11.4,-1.4,-585.6,SOSP,middle,nonaward
A5067010782,2016,0.8,1.8,1.8,61.6,1.0,59.800000000000004,OSDI,first,nonaward
A5067131548,2016,0.0,2.4,0.0,132.2,2.4,132.2,OSDI,middle,nonaward
A5067205810,2017,1.2,3.6,9.8,70.2,2.4000000000000004,60.400000000000006,PLDI,middle,nonaward
A5067250964,2011,4.0,3.6,1219.8,367.6,-0.3999999999999999,-852.1999999999999,CVPR,middle,nonaward
A5067335143,2016,3.8,1.8,288.6,43.6,-1.9999999999999998,-245.00000000000003,OSDI,middle,nonaward
A5067514564,2018,0.8,4.2,176.2,317.2,3.4000000000000004,141.0,AAAI,first,nonaward
A5067517357,2010,2.2,9.0,14.8,612.0,6.8,597.2,OSDI,middle,nonaward
A5067621853,2006,18.8,11.4,2603.2,1583.2,-7.4,-1019.9999999999998,VLDB,first,nonaward
A5067621853,2006,18.8,11.4,2603.2,1583.2,-7.4,-1019.9999999999998,VLDB,middle,nonaward
A5067621853,2011,11.4,10.2,1597.0,222.4,-1.200000000000001,-1374.6,CVPR,last,nonaward
A5067704386,2016,6.8,5.8,88.4,113.2,-1.0,24.799999999999997,ICSE,last,nonaward
A5067890007,2017,25.6,22.6,1085.4,682.6,-3.0,-402.80000000000007,ICCV,middle,nonaward
A5067890007,2017,25.6,22.6,1085.4,682.6,-3.0,-402.80000000000007,S&P,middle,nonaward
A5067924380,2015,3.4,6.4,31.6,24.0,3.0000000000000004,-7.600000000000001,IJCAI,last,nonaward
A5068021191,2000,4.0,7.8,663.8,1855.8,3.8,1192.0,WWW,middle,nonaward
A5068021191,2005,6.2,9.2,2003.8,1247.4,2.999999999999999,-756.3999999999999,VLDB,last,nonaward
A5068112747,2015,2.4,0.0,118.0,0.0,-2.4,-118.0,MOBICOM,first,nonaward
A5068251706,2012,8.6,6.4,424.8,237.4,-2.1999999999999993,-187.4,AAAI,middle,nonaward
A5068254275,2011,7.6,6.6,2854.0,516.6,-1.0,-2337.4,CVPR,middle,nonaward
A5068394403,2017,0.6,9.4,101.4,1664.6,8.8,1563.1999999999998,ACL,first,nonaward
A5068394403,2017,0.6,9.4,101.4,1664.6,8.8,1563.1999999999998,CVPR,first,nonaward
A5068394403,2017,0.6,9.4,101.4,1664.6,8.8,1563.1999999999998,SOSP,first,nonaward
A5068599616,2016,0.0,1.6,0.0,189.0,1.6,189.0,OSDI,middle,nonaward
A5068656698,2017,0.2,2.6,13.8,19.2,2.4,5.399999999999999,ICCV,middle,nonaward
A5068656698,2017,0.2,2.6,13.8,19.2,2.4,5.399999999999999,S&P,middle,nonaward
A5068715576,2007,3.6,1.2,61.8,5.2,-2.4000000000000004,-56.599999999999994,SOSP,middle,nonaward
A5068774836,2001,0.0,2.4,0.0,775.2,2.4,775.2,ICCV,first,nonaward
A5068927131,2018,1.8,1.6,30.4,14.8,-0.19999999999999996,-15.599999999999998,SODA,middle,nonaward
A5068984079,2009,5.4,6.8,196.0,160.2,1.3999999999999995,-35.80000000000001,SOSP,middle,nonaward
A5069011854,2016,0.0,0.8,0.0,2.8,0.8,2.8,CHI,first,nonaward
A5069203388,2009,0.6,4.8,11.4,290.0,4.2,278.6,SOSP,middle,nonaward
A5069206751,2018,20.2,12.2,715.4,123.2,-8.0,-592.1999999999999,SODA,middle,nonaward
A5069236544,2014,11.4,5.6,304.0,50.0,-5.800000000000001,-254.0,VLDB,middle,nonaward
A5069237428,2014,12.8,12.4,677.6,328.2,-0.40000000000000036,-349.40000000000003,S&P,middle,nonaward
A5069438536,2014,7.6,5.6,176.2,153.0,-2.0,-23.19999999999999,INFOCOM,last,nonaward
A5069553722,2018,24.4,13.2,772.0,176.2,-11.2,-595.8,SODA,middle,nonaward
A5069629751,2011,0.0,0.0,0.0,0.0,0.0,0.0,IJCAI,first,nonaward
A5069856068,2016,16.6,39.6,819.6,529.2,23.0,-290.4,ICSE,middle,nonaward
A5069904746,2018,27.4,14.4,1240.6,414.4,-12.999999999999998,-826.1999999999999,SODA,middle,nonaward
A5069989966,2011,1.4,13.6,48.4,494.8,12.2,446.40000000000003,SOSP,first,nonaward
A5070031492,2018,1.6,12.6,77.8,256.0,11.0,178.2,OSDI,middle,nonaward
A5070178395,2010,2.8,11.4,89.8,1551.6,8.600000000000001,1461.8,ICML,first,nonaward
A5070230245,2017,21.4,30.4,913.8,613.4,9.0,-300.4,ICCV,first,nonaward
A5070230245,2017,21.4,30.4,913.8,613.4,9.0,-300.4,S&P,first,nonaward
A5070256636,2015,0.4,0.2,34.0,5.6,-0.2,-28.4,SOSP,middle,nonaward
A5070273088,2007,15.8,11.0,864.2,746.0,-4.800000000000001,-118.20000000000005,AAAI,middle,nonaward
A5070351718,2018,6.8,12.0,227.0,315.0,5.2,88.0,SODA,middle,nonaward
A5070428897,2013,4.0,8.4,107.4,281.0,4.4,173.6,CHI,middle,nonaward
A5070486479,2013,23.2,26.6,1731.0,1373.2,3.400000000000002,-357.79999999999995,UIST,last,nonaward
A5070613374,2017,12.4,17.0,997.4,357.2,4.6,-640.2,NeurIPS,last,nonaward
A5070920982,2010,10.0,21.2,3099.2,3275.8,11.2,176.60000000000036,ICML,first,nonaward
A5070924304,2006,2.6,9.8,1347.2,2193.2,7.200000000000001,845.9999999999998,ICML,middle,nonaward
A5070988309,2003,0.8,0.6,7.0,34.4,-0.20000000000000007,27.4,ICSE,middle,nonaward
A5071001999,2011,11.8,16.6,228.8,480.4,4.800000000000001,251.59999999999997,ICSE,middle,nonaward
A5071016611,2008,11.0,7.8,1178.2,400.6,-3.2,-777.6,FOCS,middle,nonaward
A5071039750,2007,5.4,4.6,351.0,251.4,-0.8000000000000007,-99.6,STOC,middle,nonaward
A5071057752,2018,2.8,6.4,61.8,114.6,3.6000000000000005,52.8,SODA,middle,nonaward
A5071093940,2016,24.0,62.0,2733.4,3038.6,38.0,305.1999999999998,UIST,last,nonaward
A5071107599,2017,2.8,2.8,144.4,142.4,0.0,-2.0,ICCV,middle,nonaward
A5071107599,2017,2.8,2.8,144.4,142.4,0.0,-2.0,S&P,middle,nonaward
A5071341444,2016,30.6,52.0,2808.4,2701.4,21.4,-107.0,IJCAI,middle,nonaward
A5071356177,2003,1.8,5.8,107.6,872.6,4.0,765.0,SOSP,middle,nonaward
A5071367253,2010,21.8,31.4,1451.2,2119.6,9.599999999999998,668.3999999999999,AAAI,first,nonaward
A5071518289,2007,8.0,35.2,97.0,1928.0,27.200000000000003,1831.0,AAAI,last,nonaward
A5071661999,2018,0.2,1.0,0.2,23.8,0.8,23.6,OSDI,middle,nonaward
A5071710055,2016,1.6,3.6,309.0,2224.2,2.0,1915.1999999999998,ICML,middle,nonaward
A5071747335,2011,6.0,6.0,347.4,339.0,0.0,-8.399999999999977,IJCAI,middle,nonaward
A5071969226,2015,0.8,1.0,1.4,8.8,0.19999999999999996,7.4,FSE,first,nonaward
A5072032804,2011,21.6,22.2,283.0,371.6,0.5999999999999979,88.60000000000002,ACL,first,nonaward
A5072132161,2005,1.6,3.4,19.2,136.4,1.7999999999999998,117.2,PODS,first,nonaward
A5072236833,2008,0.2,0.0,13.0,0.0,-0.2,-13.0,OSDI,middle,nonaward
A5072545148,2016,0.8,0.0,72.8,0.0,-0.8,-72.8,NSDI,first,nonaward
A5072668133,2010,1.4,0.6,46.4,3.6,-0.7999999999999999,-42.8,AAAI,middle,nonaward
A5072754929,2015,14.4,11.4,436.6,333.4,-3.0,-103.20000000000005,FSE,middle,nonaward
A5072765579,2003,2.8,4.4,182.0,164.8,1.6000000000000005,-17.19999999999999,ICSE,first,nonaward
A5072768006,2012,9.8,16.0,401.6,444.6,6.199999999999999,43.0,AAAI,middle,nonaward
A5072774346,2012,0.2,1.4,8.0,14.2,1.2,6.199999999999999,AAAI,first,nonaward
A5072845141,2012,0.0,6.2,0.0,219.4,6.2,219.4,ICML,middle,nonaward
A5072946826,2013,19.4,12.6,294.0,1941.6,-6.799999999999999,1647.6,VLDB,last,nonaward
A5072972153,2017,1.0,6.6,1.8,252.2,5.6,250.39999999999998,NeurIPS,middle,nonaward
A5073266051,2015,0.2,0.4,0.0,0.8,0.2,0.8,PODS,first,nonaward
A5073279320,2018,16.8,33.4,779.8,1132.2,16.599999999999998,352.4000000000001,SODA,middle,nonaward
A5073381808,2011,2.2,2.6,43.4,32.8,0.3999999999999999,-10.600000000000001,MOBICOM,middle,nonaward
A5073490832,2010,0.6,4.4,83.4,238.6,3.8000000000000003,155.2,AAAI,first,nonaward
