author_id,display_name,works_count,cited_by_count,h_index,i10_index,first_pub_year_countsbyyear
https://openalex.org/A5004854992,S. R. K. Branavan,13,647,8,8,2007
https://openalex.org/A5068543150,Jessica Q. Dawson,13,330,7,7,2002
https://openalex.org/A5000102893,David Akers,9,447,7,7,2002
https://openalex.org/A5018128278,Luca Telloli,4,136,4,4,2008
https://openalex.org/A5050151740,Georg Gottlob,539,19906,68,265,1983
https://openalex.org/A5100735704,Di Wu,326,9669,48,135,2004
https://openalex.org/A5044565966,Bernard Chazelle,308,17314,66,166,1979
https://openalex.org/A5009879041,Jamie Callan,290,13420,64,165,1994
https://openalex.org/A5090054353,Srinivasan Keshav,287,11047,50,137,1987
https://openalex.org/A5101801953,Keith W. Ross,281,15577,64,167,1932
https://openalex.org/A5101492251,Fernando Díaz,247,9712,48,111,1980
https://openalex.org/A5089709469,John Mellor‐Crummey,231,9516,48,123,1987
https://openalex.org/A5031564691,Steve Hodges,205,13550,42,87,1991
https://openalex.org/A5020465849,Andrew P. Black,201,7314,36,87,1927
https://openalex.org/A5041937385,Thomas Moscibroda,193,11572,60,120,2004
https://openalex.org/A5112443217,Ranveer Chandra,193,11111,48,96,2002
https://openalex.org/A5047819447,Matt Welsh,168,24686,60,103,1978
https://openalex.org/A5105422222,Suman Banerjee,155,7212,40,73,2000
https://openalex.org/A5079503799,Gregory Valiant,154,3409,32,55,2008
https://openalex.org/A5052622410,Konstantina Papagiannaki,148,9400,48,90,2001
https://openalex.org/A5086535374,Chris Peikert,129,15071,47,73,2001
https://openalex.org/A5047746050,Nathan R. Tallent,127,2218,21,31,2002
https://openalex.org/A5076480696,Jaime Arguello,111,3193,29,62,1970
https://openalex.org/A5113974966,Yehuda Koren,102,32364,54,83,1998
https://openalex.org/A5075449658,Frédéric Koriche,88,590,14,14,1998
https://openalex.org/A5012658016,Yevgeny Kazakov,78,2518,24,37,1999
https://openalex.org/A5103031701,Vivek Shrivastava,71,1640,15,20,2005
https://openalex.org/A5019781598,Robert Muth,64,7263,16,18,1948
https://openalex.org/A5101897152,Utkarsh Srivastava,64,6251,24,30,1999
https://openalex.org/A5001598240,Leonid Ryzhyk,58,1088,17,27,2005
https://openalex.org/A5109881550,Christopher Olston,52,5656,30,43,1999
https://openalex.org/A5015945584,Arunesh Mishra,44,4621,23,26,2002
https://openalex.org/A5112277360,Nabeel Ahmed,34,878,13,13,2005
https://openalex.org/A5023962451,Shravan Rayanchu,30,1710,17,18,2003
https://openalex.org/A5112752704,Bennet Yee,30,2219,14,17,1993
https://openalex.org/A5037371592,Neha Narula,28,1204,12,13,2005
https://openalex.org/A5038141358,Rohan Murty,27,1945,16,17,2004
https://openalex.org/A5042532279,David Sehr,24,1187,10,10,1988
https://openalex.org/A5073935967,Robin A. Moser,18,739,6,6,2008
https://openalex.org/A5076861145,Alex Butler,17,2007,11,12,2006
https://openalex.org/A5033993893,Jonathan Westhues,14,489,9,9,2006
https://openalex.org/A5114211327,Yuntao Liu,14,247,6,5,2003
https://openalex.org/A5072936498,Michael Fagan,12,304,9,9,1998
https://openalex.org/A5005715220,Marianne van den Boomen,7,15,3,0,2006
https://openalex.org/A5008839582,Dan Rosenfeld,7,255,4,4,1992
https://openalex.org/A5086954218,Jean-François Crespo,7,1094,4,4,2003
https://openalex.org/A5039211097,Tavis Ormandy,6,779,4,3,2007
https://openalex.org/A5021966712,Shiki Okasaka,4,703,2,2,1999
https://openalex.org/A5001043287,Stephanie Tien Lee,3,109,3,3,2007
https://openalex.org/A5023051798,Gregory Dardyk,3,703,2,2,2009
https://openalex.org/A5027419729,Nicholas Fullagar,3,703,2,2,2009
https://openalex.org/A5039796817,J. Bradley Chen,2,701,2,2,2009
https://openalex.org/A5069246862,Shubham Chopra,2,470,2,2,2009
https://openalex.org/A5045413165,Thomas Hofmann,1947,66287,115,611,1974
https://openalex.org/A5016893285,Stephen Brewster,598,18352,72,319,1895
https://openalex.org/A5045934263,Ian H. Witten,559,89446,75,240,1970
https://openalex.org/A5089444805,Ian Reid,528,42390,92,300,1975
https://openalex.org/A5111638399,Susan Dumais,341,57191,89,198,1975
https://openalex.org/A5109802122,Wolfgang Emmerich,303,3802,29,75,1968
https://openalex.org/A5001534492,Philip H. S. Torr,269,16109,62,134,1991
https://openalex.org/A5101748190,Ashish Goel,267,8538,48,125,1998
https://openalex.org/A5000167011,I. Scott MacKenzie,257,15522,57,146,1988
https://openalex.org/A5070613374,Nathan Srebro,255,17990,55,128,2000
https://openalex.org/A5077783791,Matthew B. Blaschko,251,8161,33,74,2004
https://openalex.org/A5047351951,Kamesh Munagala,215,5535,40,94,2000
https://openalex.org/A5085011940,Daniel S. Weld,212,16902,59,128,1988
https://openalex.org/A5032417423,Jaime Teevan,204,12972,54,113,2001
https://openalex.org/A5068085751,Christoph H. Lampert,197,12863,41,75,1980
https://openalex.org/A5011618765,Ralph Weischedel,172,8359,39,79,1973
https://openalex.org/A5064931337,Eytan Adar,166,12695,49,93,1987
https://openalex.org/A5113637223,Amol Deshpande,165,8836,45,97,2000
https://openalex.org/A5101414220,Xiang Cao,163,3545,34,75,1996
https://openalex.org/A5038493471,David Milne,160,5004,22,32,1832
https://openalex.org/A5109286195,Susumu Harada,160,2876,28,44,1954
https://openalex.org/A5039624297,Atanas Rountev,159,6017,45,105,1999
https://openalex.org/A5057674414,Beryl Plimmer,143,2050,20,49,1997
https://openalex.org/A5110611660,Barna Saha,141,2321,23,45,1991
https://openalex.org/A5101967307,Guoqing Xu,136,3434,33,79,2004
https://openalex.org/A5006404928,Liang Huang,133,3833,27,59,2002
https://openalex.org/A5101506076,Jian Li,125,1310,21,34,2001
https://openalex.org/A5009460574,Franco Raimondi,121,2299,23,47,1985
https://openalex.org/A5015729451,Liad Wagman,111,2426,18,26,2008
https://openalex.org/A5053053373,Andrew Crossan,66,1288,19,25,1999
https://openalex.org/A5046611715,Gilly Leshed,64,1719,19,31,2005
https://openalex.org/A5059966423,Oya Y. Rieger,64,812,15,21,1993
https://openalex.org/A5082707744,Christian Sandvig,62,4122,21,31,2001
https://openalex.org/A5023279342,Dana Moshkovitz,56,740,13,13,2006
https://openalex.org/A5068587315,Oliver J. Woodford,42,1368,15,20,2005
https://openalex.org/A5101706257,Libin Shen,42,1703,19,22,1997
https://openalex.org/A5069617404,Rahul Premraj,40,3593,17,22,2004
https://openalex.org/A5012802996,Theresa Velden,39,696,10,10,2003
https://openalex.org/A5043431516,William N. Sumner,39,620,15,21,2008
https://openalex.org/A5011891560,Felix Olorunfemi,35,942,12,14,2007
https://openalex.org/A5108487796,Jinxi Xu,35,4800,21,27,1996
https://openalex.org/A5113684638,Nicolas Bettenburg,33,2362,18,21,2006
https://openalex.org/A5034836091,Rachel Blagojevic,27,307,9,9,2008
https://openalex.org/A5043357999,James Skene,27,773,11,13,1822
https://openalex.org/A5069763558,Adrian Schröter,26,2188,14,15,2006
https://openalex.org/A5048641532,Sascha Just,16,1629,10,10,2007
https://openalex.org/A5063520926,Billy Chen,14,1567,9,9,2004
https://openalex.org/A5035848584,Cathrin Weiß,10,2091,7,7,2007
https://openalex.org/A5049980911,Raheem Usman Adebimpe,6,41,3,2,2006
https://openalex.org/A5031363262,Blazej Kot,3,203,3,3,2006
https://openalex.org/A5100392089,Wei Wang,1393,39054,86,534,1995
https://openalex.org/A5059824798,Y. Thomas Hou,446,13990,60,203,1996
https://openalex.org/A5061319881,Chirag Shah,367,6103,38,128,1999
https://openalex.org/A5054863127,Yi Shi,348,9525,48,147,2000
https://openalex.org/A5050245571,Amin Vahdat,344,41788,92,225,1993
https://openalex.org/A5057141682,Edward W. Knightly,301,14753,65,161,1994
https://openalex.org/A5100782494,Fei Zou,292,6806,40,100,2000
https://openalex.org/A5048394730,Stefan Savage,250,32732,77,169,1993
https://openalex.org/A5081366293,Geoffrey M. Voelker,235,17931,68,149,1988
https://openalex.org/A5052249797,Gregg Rothermel,221,18544,68,165,1993
https://openalex.org/A5079075574,Ajitha Rajan,214,1942,16,25,2006
https://openalex.org/A5082208896,Xiaojun Lin,200,4885,36,88,2000
https://openalex.org/A5100319624,Sangmin Lee,174,1275,16,26,1998
https://openalex.org/A5085651536,Rina Panigrahy‎,145,8365,40,74,1997
https://openalex.org/A5039201046,Sreenivas Gollapudi,143,3232,23,45,1995
https://openalex.org/A5111537551,Dawson Engler,130,15459,50,94,1994
https://openalex.org/A5035314009,Changhee Joo,126,2949,30,54,1999
https://openalex.org/A5053355200,Cristian Cadar,120,8320,35,60,2003
https://openalex.org/A5089543053,Michael Isard,114,53511,55,82,1994
https://openalex.org/A5024342851,William H. Maisel,107,9472,44,66,1995
https://openalex.org/A5075918903,Gene Golovchinsky,103,2574,26,44,1989
https://openalex.org/A5023768419,Ram Swaminathan,87,3186,26,40,1977
https://openalex.org/A5102981342,Yi Lu,84,2764,26,40,2002
https://openalex.org/A5024723282,Úlfar Erlingsson,82,7108,36,53,1996
https://openalex.org/A5089558228,Mihai Budiu,79,9133,32,48,1999
https://openalex.org/A5113577071,Atish Das Sarma,72,2618,26,40,2004
https://openalex.org/A5100368855,Xiang Zhang,71,1104,16,24,2006
https://openalex.org/A5100444874,Yuan Yu,65,5322,19,22,1990
https://openalex.org/A5048735917,Joshua T. Robinson,64,22079,32,36,1938
https://openalex.org/A5049353068,Jeremy Pickens,64,1098,16,21,1972
https://openalex.org/A5005487588,John Penix,60,2139,21,27,1994
https://openalex.org/A5105420715,Maribeth Back,59,1539,15,21,1995
https://openalex.org/A5103157823,Sayandeep Sen,47,1105,16,19,1993
https://openalex.org/A5072674313,Pernilla Qvarfordt,40,953,14,18,1998
https://openalex.org/A5016115127,Daniel Halperin,38,6015,23,26,2007
https://openalex.org/A5060832606,Dennis Fetterly,32,5731,16,20,2003
https://openalex.org/A5047154979,Kameswari Chebrolu,31,1846,18,20,2002
https://openalex.org/A5084552503,Joseph R. Ruthruff,30,563,12,14,2003
https://openalex.org/A5018394419,Jon Currey,24,2398,9,9,1998
https://openalex.org/A5081340873,J. David Morgenthaler,24,1289,14,16,1993
https://openalex.org/A5103775901,Shane S. Clark,18,1504,9,9,2008
https://openalex.org/A5000107991,Michael Vrable,16,1398,9,9,2005
https://openalex.org/A5052836807,Diwaker Gupta,16,1330,12,12,2004
https://openalex.org/A5058661031,Thomas S. Heydt-Benjamin,11,1834,9,9,2006
https://openalex.org/A5108387979,W. A. Morgan,11,151,3,1,1948
https://openalex.org/A5076962341,Benessa Defend,9,912,5,5,2006
https://openalex.org/A5079119908,Pradeep Kumar Gunda,5,914,4,4,2007
https://openalex.org/A5072236833,Dakarai Dunbar,4,1,1,0,2024
https://openalex.org/A5022354495,Dattatraya Y. Gokhale,3,124,3,3,2006
https://openalex.org/A5004882141,Fei Wu,1008,21464,65,326,1998
https://openalex.org/A5088276691,Manuela Veloso,748,25595,66,359,1991
https://openalex.org/A5027798962,Dan Boneh,508,80287,119,302,1987
https://openalex.org/A5011999109,Andrea Montanari,458,23224,66,218,1970
https://openalex.org/A5087437068,Hanan Samet,451,23491,71,215,1975
https://openalex.org/A5038037154,Surajit Chaudhuri,364,24123,75,209,1987
https://openalex.org/A5008715111,Raymond J. Mooney,350,29536,81,226,1985
https://openalex.org/A5090002679,James F. Allen,316,24197,56,171,1975
https://openalex.org/A5075713144,Steve Whittaker,284,14649,63,170,1960
https://openalex.org/A5087023890,Martı́n Farach-Colton,272,9821,47,119,1989
https://openalex.org/A5071016611,Moses Charikar,271,19156,61,136,1997
https://openalex.org/A5025255598,Alan Fekete,237,5402,39,104,1983
https://openalex.org/A5100377876,Xiaoming Wang,231,3681,32,79,1987
https://openalex.org/A5075701279,Rajesh Krishna Balan,173,3876,30,77,2002
https://openalex.org/A5050627806,George Ferguson,163,3394,24,42,1846
https://openalex.org/A5018734150,Balaji Prabhakar,159,14245,46,89,1994
https://openalex.org/A5076734500,Dmitri Loguinov,139,2994,31,65,2001
https://openalex.org/A5108370903,Daniel S. Weld,136,12307,47,94,1983
https://openalex.org/A5100350897,Kevin Chen,125,13039,32,47,2001
https://openalex.org/A5050855162,Mihai Christodorescu,102,4136,28,37,2001
https://openalex.org/A5016682913,Harald Räcke,89,2652,24,38,1999
https://openalex.org/A5022100406,M. G. Trefry,88,1610,22,32,1987
https://openalex.org/A5088124063,Michael J. Cahill,85,1438,20,29,1964
https://openalex.org/A5023658938,Narayan Ramasubbu,71,1718,21,35,2003
https://openalex.org/A5103027305,Nicolas Bruno,69,4374,28,38,2000
https://openalex.org/A5077030904,A. B. Thompson,68,1656,22,33,1907
https://openalex.org/A5105307360,Nathanael Chambers,68,4807,27,40,2004
https://openalex.org/A5111921080,Mary Swift,64,1343,20,29,1995
https://openalex.org/A5050157577,Jagan Sankaranarayanan,60,2806,19,35,2003
https://openalex.org/A5110209646,Uwe Röhm,60,1237,18,28,1999
https://openalex.org/A5052974419,Lucian Galescu,57,1678,19,35,1998
https://openalex.org/A5038104302,Abdul Kabbani,45,1561,13,16,2007
https://openalex.org/A5109885777,Hyuckchul Jung,43,893,15,19,1999
https://openalex.org/A5023572731,Vaiva Kalnikaitė,40,1263,19,23,2007
https://openalex.org/A5055012567,Derek Leonard,24,823,15,18,2000
https://openalex.org/A5057210065,A. C. Hack,24,1125,9,9,2003
https://openalex.org/A5036074668,Colin McMillen,19,1377,10,11,2002
https://openalex.org/A5065267529,Houman Alborzi,19,1075,11,11,1997
https://openalex.org/A5049496455,William Taysom,14,355,8,8,2001
https://openalex.org/A5077791792,Yuk Wah Wong,12,1461,9,9,2003
https://openalex.org/A5020864276,Sebastian Moffatt,9,604,6,6,2007
https://openalex.org/A5113932798,Michael Hamburg,8,842,5,5,1976
https://openalex.org/A5061394912,M. Aerts,7,350,4,4,2007
https://openalex.org/A5069459444,Alex Vorbau,7,252,5,3,2004
https://openalex.org/A5104070883,April Slayden Mitchell,7,223,4,2,2007
https://openalex.org/A5080290452,Hsin-Tsang Lee,6,119,3,2,2008
https://openalex.org/A5028059312,Manas Mittal,5,230,4,2,2007
https://openalex.org/A5024737277,Chris Muffels,3,236,2,1,2006
https://openalex.org/A5039522737,Leith Abdulla,3,455,2,2,2001
https://openalex.org/A5084011643,Armando Garcia-Mendoza,3,416,3,3,2008
https://openalex.org/A5081151097,Don Poldermans,949,26153,77,322,1986
https://openalex.org/A5035808622,Pascal Van Hentenryck,771,18058,58,298,1986
https://openalex.org/A5038675407,Abdul Sattar,535,7021,40,149,1990
https://openalex.org/A5051672229,Andreas Zeller,420,18574,66,170,1959
https://openalex.org/A5088826068,Somesh Jha,416,30057,70,197,1984
https://openalex.org/A5018151279,Lester Mackey,412,3259,27,54,2006
https://openalex.org/A5063459703,Inderjit S. Dhillon,382,29517,80,217,1994
https://openalex.org/A5022177364,Christopher Kruegel,341,28677,92,222,2002
https://openalex.org/A5024795280,Olivier Bonaventure,335,9488,45,149,1992
https://openalex.org/A5049420901,Deepak Agarwal,331,7156,39,113,1977
https://openalex.org/A5058767558,Suvrit Sra,319,10164,44,124,2003
https://openalex.org/A5023117758,Christine Julien,299,2752,27,70,1970
https://openalex.org/A5102835648,Sarang Joshi,279,10346,48,116,1993
https://openalex.org/A5079349226,Steve Easterbrook,224,10106,49,122,1986
https://openalex.org/A5047044311,Pierre François,205,2430,25,43,1952
https://openalex.org/A5010665785,P. Thomas Fletcher,197,9452,48,105,1952
https://openalex.org/A5101633144,Prateek Jain,194,7170,33,76,2003
https://openalex.org/A5108192370,Gruia-Catalin Roman,189,4039,32,71,1899
https://openalex.org/A5022905724,Mehrdad Sabetzadeh,177,3873,36,86,2004
https://openalex.org/A5086291871,Pamela Zave,143,4822,31,57,1978
https://openalex.org/A5111408590,Glenn Fung,130,6401,37,63,1996
https://openalex.org/A5046737005,Jamie Payton,128,886,15,22,1983
https://openalex.org/A5074418647,Luc Mercier,120,1995,20,29,1999
https://openalex.org/A5111873255,Elizabeth Bullitt,119,5182,34,63,1981
https://openalex.org/A5064162390,Sriram Krishnan,117,2478,27,46,1995
https://openalex.org/A5057086547,Alex Potanin,103,1014,17,22,2002
https://openalex.org/A5049134079,Brian Kulis,100,15296,35,46,2003
https://openalex.org/A5019170764,Adam Kieżun,89,26353,37,49,2003
https://openalex.org/A5089970457,E. James Whitehead,80,5102,29,52,1993
https://openalex.org/A5070327072,Harald Steck,68,3995,25,36,1938
https://openalex.org/A5003771549,R. Bharat Rao,62,1634,17,22,1991
https://openalex.org/A5071104685,Jay Ligatti,62,2799,19,28,2003
https://openalex.org/A5111968263,Brad Davis,57,1923,15,17,1972
https://openalex.org/A5111998240,Rómer Rosales,56,2908,23,35,1998
https://openalex.org/A5028042500,Mike Shand,55,1365,17,22,1997
https://openalex.org/A5100695695,Sunghun Kim,55,3764,26,34,2003
https://openalex.org/A5074598360,Robert M. Fuhrer,54,916,18,20,1995
https://openalex.org/A5033848427,Duc Nghia Pham,52,758,15,22,1905
https://openalex.org/A5025202709,Srujana Merugu,49,3541,17,22,2002
https://openalex.org/A5040341202,George A. Reis,45,2521,13,14,1956
https://openalex.org/A5105232836,John Thornton,43,446,12,15,1989
https://openalex.org/A5003259199,Shay Artzi,34,1860,20,24,2005
https://openalex.org/A5072236461,Yoav Zibin,25,789,11,12,2001
https://openalex.org/A5088203996,Jason V. Davis,15,2583,10,10,2004
https://openalex.org/A5019848726,Ekwa Duala-Ekoko,14,562,8,8,2006
https://openalex.org/A5102785744,Maleeha Qazi,13,223,5,5,2003
https://openalex.org/A5031711886,Frances Perry,11,1088,7,6,2006
https://openalex.org/A5090255963,Mahmood Ali,9,361,5,4,2007
https://openalex.org/A5001807091,Adam Kie un,3,98,3,1,2004
https://openalex.org/A5052505410,Dhanalakshmi Chandrasekaran,2,49,2,1,2007
https://openalex.org/A5037742794,Samuel Madden,446,44711,98,266,1972
https://openalex.org/A5069883356,Leonid Libkin,391,10246,50,182,1989
https://openalex.org/A5037557529,Gregory R. Ganger,354,16305,71,180,1992
https://openalex.org/A5069030030,Carla P. Gomes,346,12803,51,150,1992
https://openalex.org/A5005730180,Gerhard Lakemeyer,309,5347,33,112,1986
https://openalex.org/A5077726785,Ashish Sabharwal,281,7762,44,110,1998
https://openalex.org/A5108676493,Philip A. Bernstein,279,24094,62,144,1899
https://openalex.org/A5041825861,Phokion G. Kolaitis,277,8600,47,113,1978
https://openalex.org/A5011820318,Cynthia Dwork,250,52912,69,140,1982
https://openalex.org/A5025681351,Hector J. Levesque,241,18224,59,123,1977
https://openalex.org/A5008319090,David I. August,189,6603,45,106,1995
https://openalex.org/A5103038181,Calvin Lin,173,4839,37,82,1990
https://openalex.org/A5066380229,Bill Buxton,165,4534,29,43,1984
https://openalex.org/A5048612724,Lorenzo Alvisi,145,10124,48,85,1991
https://openalex.org/A5019483717,Marcos K. Aguilera,134,5508,36,68,1996
https://openalex.org/A5046383149,Stephen Chong,122,2973,27,54,2003
https://openalex.org/A5052643589,Martin Fürer,113,2025,21,31,1976
https://openalex.org/A5079770095,Arif Merchant,108,4851,34,62,1991
https://openalex.org/A5046685409,Sergey Yekhanin,101,5896,34,53,2002
https://openalex.org/A5049333271,Daniel J. Abadi,100,15029,47,64,2002
https://openalex.org/A5113625882,Mike Dahlin,84,5259,36,54,1999
https://openalex.org/A5063179800,Mehul A. Shah,81,7329,31,45,1997
https://openalex.org/A5109437922,Christopher Jermaine,79,2210,25,44,2001
https://openalex.org/A5008335723,Alin Dobra,75,3030,21,33,2001
https://openalex.org/A5101550167,Xin Qi,69,1339,18,24,2004
https://openalex.org/A5111439683,Alice X. Zheng,60,5599,21,29,2001
https://openalex.org/A5074393511,Ben Hardekopf,59,1690,20,31,2000
https://openalex.org/A5112355043,Adam Marcus,59,3473,24,29,1969
https://openalex.org/A5081744093,Lars Bäckström,54,12772,34,38,1962
https://openalex.org/A5040422637,Silviu Cucerzan,52,2516,19,30,1999
https://openalex.org/A5060789723,Atul Adya,47,4669,27,31,1994
https://openalex.org/A5109208641,Sergey Melnik,47,4697,24,30,1997
https://openalex.org/A5061077761,Allen Clement,43,3520,23,30,2000
https://openalex.org/A5006099637,Xin Zheng,40,1067,18,21,1998
https://openalex.org/A5111946963,Edmund Wong,40,2761,19,23,2005
https://openalex.org/A5083350972,Alistair Veitch,39,2344,20,31,1991
https://openalex.org/A5043706888,Mikhail Bilenko,35,4930,21,27,2002
https://openalex.org/A5049066620,Raja R. Sambasivan,35,792,13,15,2005
https://openalex.org/A5103467344,Subramanian Arumugam,34,546,10,12,2002
https://openalex.org/A5021238162,Christos Karamanolis,33,1365,16,20,1998
https://openalex.org/A5057359017,Michael P. Mesnier,32,1901,15,18,1995
https://openalex.org/A5073854516,Matthew Wachs,27,878,10,10,2005
https://openalex.org/A5020572630,Jed Liu,26,873,13,13,2002
https://openalex.org/A5066623526,Ramakrishna Kotla,22,1855,13,16,2002
https://openalex.org/A5069017863,Lantian Zheng,19,997,11,12,2001
https://openalex.org/A5022320149,Abhijit Pol,10,363,9,9,2004
https://openalex.org/A5112275394,K. Vikram,10,773,8,8,2000
https://openalex.org/A5044588476,Alban Rrustemi,4,185,3,3,2007
https://openalex.org/A5014318204,Kate Hollenbach,3,1040,3,3,2007
https://openalex.org/A5108339374,Bart Selman,1,0,0,0,2019
https://openalex.org/A5080555605,Thomas A. Henzinger,728,44019,98,395,1985
https://openalex.org/A5100705959,Gaurav Sharma,597,17425,53,166,1994
https://openalex.org/A5075246991,Martial Hebert,593,43019,101,366,1975
https://openalex.org/A5005887313,Brad A. Myers,557,31141,93,331,1970
https://openalex.org/A5100638710,Xiaotie Deng,519,10591,47,155,1989
https://openalex.org/A5034070218,James Allan,401,15496,62,183,1829
https://openalex.org/A5112456378,Andrew Y. Ng,393,133108,126,265,1982
https://openalex.org/A5011595733,Vincent Hayward,358,12654,60,182,1983
https://openalex.org/A5076635608,Jason Weston,351,78273,94,206,1998
https://openalex.org/A5043872671,Jay B. Dean,315,130823,65,167,1861
https://openalex.org/A5077436220,Alexei A. Efros,315,91964,101,204,1995
https://openalex.org/A5047852703,Betty H. C. Cheng,302,9355,46,150,1989
https://openalex.org/A5014687727,Thorsten Joachims,300,52870,70,170,1995
https://openalex.org/A5100329834,Xi Chen,277,5856,38,89,1994
https://openalex.org/A5061577384,Ravi R. Mazumdar,235,5492,31,73,1986
https://openalex.org/A5044780614,Anca Muscholl,216,2614,28,66,1993
https://openalex.org/A5076139746,Sriram K. Rajamani,208,10855,55,108,1970
https://openalex.org/A5043223305,Sebastian Michel,197,3216,31,69,1995
https://openalex.org/A5019206666,Léon Bottou,191,118031,69,123,1988
https://openalex.org/A5009682734,Derek Hoiem,184,23796,48,87,2004
https://openalex.org/A5078123101,Ben Carterette,155,4461,34,77,1999
https://openalex.org/A5053915453,Ronan Collobert,153,33236,49,91,2000
https://openalex.org/A5000977391,Jason Flinn,133,7432,46,76,1992
https://openalex.org/A5060679963,Christian Zimmer,124,1191,19,34,1977
https://openalex.org/A5027819880,Peter M. Chen,116,8539,45,77,1982
https://openalex.org/A5036266399,Daniel Jurafsky,116,19644,53,89,1988
https://openalex.org/A5085084822,Tushar Chandra,113,17444,26,54,1972
https://openalex.org/A5036361185,Fabian H. Sinz,110,4697,29,59,2004
https://openalex.org/A5102113183,Matthias Bender,110,992,17,26,1969
https://openalex.org/A5002433369,Wilson C. Hsieh,90,10192,29,46,1988
https://openalex.org/A5021697915,Nikos Ntarmos,59,759,17,22,2003
https://openalex.org/A5108424772,Tom Moher,55,464,12,16,1999
https://openalex.org/A5113498450,Suzette Person,53,1575,15,19,1979
https://openalex.org/A5012998255,Sanjay Ghemawat,49,64634,27,31,1981
https://openalex.org/A5038565477,John Anvik,47,3413,19,23,2001
https://openalex.org/A5027104735,Robert Gruber,45,6768,17,25,1978
https://openalex.org/A5101744869,Zhang Ji,44,657,9,9,2002
https://openalex.org/A5020883423,Kaushik Veeraraghavan,34,1817,19,22,2006
https://openalex.org/A5031385754,Edmund B. Nightingale,34,3431,22,26,2003
https://openalex.org/A5006360507,Deborah A. Wallach,27,6605,16,18,1992
https://openalex.org/A5080605012,Mike Burrows,26,7437,13,13,1988
https://openalex.org/A5005556081,Fay W. Chang,23,6740,15,17,1996
https://openalex.org/A5028750260,Bhargav S. Gulavani,16,612,9,9,2006
https://openalex.org/A5067442653,Jérôme Pasquero,14,839,12,12,2003
https://openalex.org/A5027983493,Rion Snow,11,6297,10,10,2004
https://openalex.org/A5021565422,Andrew Fikes,8,7388,8,8,2006
https://openalex.org/A5058733178,J. Luk,5,316,4,4,2006
https://openalex.org/A5033307955,Lyndon Hiew,3,1268,3,3,2005
https://openalex.org/A5080542443,S. Little,3,283,3,3,2006
https://openalex.org/A5008657833,Yamini Kannan,2,267,2,2,2006
https://openalex.org/A5108678933,Vincent Castranova,494,35034,92,345,1976
https://openalex.org/A5029499294,Devavrat Shah,450,17990,63,189,1999
https://openalex.org/A5076315769,Gul Agha,434,16044,51,181,1977
https://openalex.org/A5011314280,Marianne Winslett,419,8183,46,145,1984
https://openalex.org/A5074893139,Didier Henrion,414,7434,41,129,1995
https://openalex.org/A5078052958,Hong Yang,383,26689,82,228,1988
https://openalex.org/A5043058554,Stephen F. Smith,378,8332,50,149,1881
https://openalex.org/A5038299644,Nancy A. Monteiro‐Riviere,340,19992,74,197,1981
https://openalex.org/A5004102644,Alexander Vardy,319,13976,53,156,1990
https://openalex.org/A5053342250,Gil Zussman,297,6835,45,141,2002
https://openalex.org/A5111618543,Günter Oberdörster,289,40746,85,196,1966
https://openalex.org/A5090218914,Andrew Maynard,287,18641,49,102,1934
https://openalex.org/A5031986237,Wolfgang G. Kreyling,282,30743,81,175,1979
https://openalex.org/A5112556001,Fredrik Kahl,260,6752,44,108,1995
https://openalex.org/A5047987914,Mukesh Mohania,251,2420,26,64,1994
https://openalex.org/A5034736085,Ken Donaldson,230,28526,79,149,1980
https://openalex.org/A5037538509,Ramesh K. Sitaraman,223,7836,42,101,1988
https://openalex.org/A5037160778,Amy J. Ko,202,8850,52,118,2001
https://openalex.org/A5036026526,David Chiang,199,6716,31,66,1969
https://openalex.org/A5031957633,Claire O’Malley,184,14422,46,100,1983
https://openalex.org/A5052224949,Mike Fraser,167,3583,31,63,1955
https://openalex.org/A5012327561,Janet Carter,162,5882,27,60,1969
https://openalex.org/A5112519260,James H. Andrews,154,3705,25,45,1966
https://openalex.org/A5029616850,Irit Dinur,145,5085,31,52,1998
https://openalex.org/A5011219888,Vincent Cicirello,144,1583,24,35,1975
https://openalex.org/A5045188560,Allison Woodruff,135,5518,35,67,1991
https://openalex.org/A5112829505,David B. Warheit,120,11144,34,61,1986
https://openalex.org/A5016315666,Brian Demsky,95,1929,23,47,2001
https://openalex.org/A5006066917,Farzad Parvaresh,81,1346,15,19,2003
https://openalex.org/A5046598816,Yichen Xie,80,2484,22,27,2000
https://openalex.org/A5085311483,Paul M. Aoki,78,3224,27,45,1991
https://openalex.org/A5086993894,Maxim Gurevich,77,1441,21,31,2000
https://openalex.org/A5054834255,Ziv Bar-Yossef,50,4766,31,41,1997
https://openalex.org/A5026541479,Stephen S. Olin,49,4989,22,27,1843
https://openalex.org/A5113548805,David Y. Lai,45,6550,18,25,1977
https://openalex.org/A5039360158,Kevin D. Ausman,41,9525,17,19,1997
https://openalex.org/A5103008611,Htet Htet Aung,38,2847,18,23,2003
https://openalex.org/A5083064518,Brandon K. Burr,34,589,12,15,2006
https://openalex.org/A5002696075,Bhuvan Bamba,32,921,12,13,2004
https://openalex.org/A5100836787,Prasan Roy,30,1800,15,15,1999
https://openalex.org/A5041997270,Barbara Karn,27,3847,14,15,1980
https://openalex.org/A5111426489,Windsor W. Hsu,25,466,10,11,1996
https://openalex.org/A5110257961,Karen Tang,23,797,14,15,2001
