author_id,treatment,rel_year,works,citations
https://openalex.org/A5002939847,0,-3,10,417
https://openalex.org/A5002939847,0,-2,6,399
https://openalex.org/A5002939847,0,-1,6,2219
https://openalex.org/A5002939847,0,0,14,786
https://openalex.org/A5002939847,0,1,25,399
https://openalex.org/A5002939847,0,2,5,270
https://openalex.org/A5002939847,0,3,7,75
https://openalex.org/A5002939847,0,4,8,290
https://openalex.org/A5002939847,0,5,5,47
https://openalex.org/A5002942923,0,-5,3,154
https://openalex.org/A5002942923,0,-4,1,4
https://openalex.org/A5002942923,0,-3,8,342
https://openalex.org/A5002942923,0,-2,3,109
https://openalex.org/A5002942923,0,-1,5,84
https://openalex.org/A5002942923,0,0,7,732
https://openalex.org/A5002942923,0,1,7,140
https://openalex.org/A5002942923,0,2,8,790
https://openalex.org/A5002942923,0,3,6,120
https://openalex.org/A5002942923,0,4,3,136
https://openalex.org/A5002942923,0,5,4,1445
https://openalex.org/A5003040843,0,-5,6,902
https://openalex.org/A5003040843,0,-4,14,3854
https://openalex.org/A5003040843,0,-3,12,3000
https://openalex.org/A5003040843,0,-2,10,1272
https://openalex.org/A5003040843,0,-1,17,2963
https://openalex.org/A5003040843,0,0,15,1611
https://openalex.org/A5003040843,0,1,16,2585
https://openalex.org/A5003040843,0,2,14,1223
https://openalex.org/A5003040843,0,3,21,1797
https://openalex.org/A5003040843,0,4,27,1553
https://openalex.org/A5003040843,0,5,37,1298
https://openalex.org/A5003047938,1,-5,1,30
https://openalex.org/A5003047938,1,-3,1,0
https://openalex.org/A5003047938,1,2,1,2104
https://openalex.org/A5003047938,1,5,1,78
https://openalex.org/A5003062775,0,0,1,0
https://openalex.org/A5003062775,0,1,1,105
https://openalex.org/A5003062775,0,2,1,44
https://openalex.org/A5003062775,0,4,1,5
https://openalex.org/A5003084232,0,-5,7,328
https://openalex.org/A5003084232,0,-4,13,413
https://openalex.org/A5003084232,0,-3,14,818
https://openalex.org/A5003084232,0,-2,19,973
https://openalex.org/A5003084232,0,-1,8,201
https://openalex.org/A5003084232,0,0,15,1769
https://openalex.org/A5003084232,0,1,5,197
https://openalex.org/A5003084232,0,2,16,688
https://openalex.org/A5003084232,0,3,30,632
https://openalex.org/A5003084232,0,4,15,1155
https://openalex.org/A5003084232,0,5,28,997
https://openalex.org/A5003124561,1,0,1,192
https://openalex.org/A5003124561,1,1,1,22
https://openalex.org/A5003124561,1,2,1,47
https://openalex.org/A5003124561,1,5,1,5
https://openalex.org/A5003218066,1,-5,1,6
https://openalex.org/A5003218066,1,-4,3,138
https://openalex.org/A5003218066,1,-3,3,240
https://openalex.org/A5003218066,1,-2,1,14
https://openalex.org/A5003218066,1,-1,4,134
https://openalex.org/A5003218066,1,0,7,114
https://openalex.org/A5003218066,1,1,1,2
https://openalex.org/A5003218066,1,2,1,21
https://openalex.org/A5003218066,1,4,1,140
https://openalex.org/A5003259199,1,-2,2,127
https://openalex.org/A5003259199,1,-1,3,51
https://openalex.org/A5003259199,1,0,3,128
https://openalex.org/A5003259199,1,1,4,297
https://openalex.org/A5003259199,1,2,2,7
https://openalex.org/A5003259199,1,3,3,379
https://openalex.org/A5003259199,1,4,7,420
https://openalex.org/A5003259199,1,5,4,310
https://openalex.org/A5003288532,0,-4,1,0
https://openalex.org/A5003288532,0,-3,2,10
https://openalex.org/A5003288532,0,-2,3,45
https://openalex.org/A5003288532,0,-1,5,120
https://openalex.org/A5003288532,0,0,7,255
https://openalex.org/A5003288532,0,1,4,271
https://openalex.org/A5003288532,0,2,3,134
https://openalex.org/A5003288532,0,3,1,64
https://openalex.org/A5003298917,0,-5,16,304
https://openalex.org/A5003298917,0,-4,12,256
https://openalex.org/A5003298917,0,-3,21,736
https://openalex.org/A5003298917,0,-2,10,231
https://openalex.org/A5003298917,0,-1,19,761
https://openalex.org/A5003298917,0,0,17,617
https://openalex.org/A5003298917,0,1,17,430
https://openalex.org/A5003298917,0,2,20,779
https://openalex.org/A5003298917,0,3,12,232
https://openalex.org/A5003298917,0,4,6,205
https://openalex.org/A5003298917,0,5,3,15
https://openalex.org/A5003319719,0,-5,4,29
https://openalex.org/A5003319719,0,-4,2,59
https://openalex.org/A5003319719,0,-3,1,15
https://openalex.org/A5003319719,0,-1,5,128
https://openalex.org/A5003319719,0,0,5,84
https://openalex.org/A5003319719,0,1,6,97
https://openalex.org/A5003319719,0,2,4,102
https://openalex.org/A5003319719,0,3,10,134
https://openalex.org/A5003319719,0,4,8,42
https://openalex.org/A5003319719,0,5,4,32
https://openalex.org/A5003350033,0,-4,3,15
https://openalex.org/A5003350033,0,-3,4,59
https://openalex.org/A5003350033,0,-2,5,381
https://openalex.org/A5003350033,0,-1,5,425
https://openalex.org/A5003350033,0,0,6,179
https://openalex.org/A5003350033,0,1,7,94
https://openalex.org/A5003350033,0,2,4,84
https://openalex.org/A5003350033,0,3,4,152
https://openalex.org/A5003350033,0,4,2,49
https://openalex.org/A5003350033,0,5,9,146
https://openalex.org/A5003378492,1,-3,1,0
https://openalex.org/A5003378492,1,-2,1,2
https://openalex.org/A5003378492,1,0,1,224
https://openalex.org/A5003378492,1,1,2,31
https://openalex.org/A5003378492,1,2,1,15
https://openalex.org/A5003378492,1,3,1,8
https://openalex.org/A5003515555,0,-5,3,37
https://openalex.org/A5003515555,0,-4,2,334
https://openalex.org/A5003515555,0,-1,2,12
https://openalex.org/A5003515555,0,0,3,89
https://openalex.org/A5003515555,0,1,1,2
https://openalex.org/A5003515555,0,2,3,62
https://openalex.org/A5003651471,0,-5,5,175
https://openalex.org/A5003651471,0,-4,6,240
https://openalex.org/A5003651471,0,-3,5,17
https://openalex.org/A5003651471,0,-2,5,228
https://openalex.org/A5003651471,0,-1,5,92
https://openalex.org/A5003651471,0,0,6,175
https://openalex.org/A5003651471,0,1,5,872
https://openalex.org/A5003651471,0,2,6,237
https://openalex.org/A5003651471,0,3,5,60
https://openalex.org/A5003651471,0,4,1,22
https://openalex.org/A5003651471,0,5,1,0
https://openalex.org/A5003663516,0,-5,2,19
https://openalex.org/A5003663516,0,-3,2,108
https://openalex.org/A5003663516,0,-2,3,312
https://openalex.org/A5003663516,0,-1,3,37
https://openalex.org/A5003663516,0,0,2,150
https://openalex.org/A5003663516,0,3,1,0
https://openalex.org/A5003684093,1,-3,1,45
https://openalex.org/A5003684093,1,-1,2,32
https://openalex.org/A5003684093,1,0,1,62
https://openalex.org/A5003705762,0,-5,2,77
https://openalex.org/A5003705762,0,-4,3,126
https://openalex.org/A5003705762,0,-3,3,67
https://openalex.org/A5003705762,0,-1,3,14
https://openalex.org/A5003705762,0,0,5,370
https://openalex.org/A5003705762,0,1,1,78
https://openalex.org/A5003705762,0,3,3,138
https://openalex.org/A5003705762,0,4,2,8
https://openalex.org/A5003705762,0,5,1,10
https://openalex.org/A5003751225,0,-5,3,95
https://openalex.org/A5003751225,0,-4,5,278
https://openalex.org/A5003751225,0,-3,6,255
https://openalex.org/A5003751225,0,-2,2,174
https://openalex.org/A5003751225,0,-1,12,277
https://openalex.org/A5003751225,0,0,8,205
https://openalex.org/A5003751225,0,1,6,108
https://openalex.org/A5003751225,0,2,4,157
https://openalex.org/A5003751225,0,3,6,111
https://openalex.org/A5003751225,0,4,6,89
https://openalex.org/A5003751225,0,5,7,57
https://openalex.org/A5003771549,0,-5,2,7
https://openalex.org/A5003771549,0,-4,4,30
https://openalex.org/A5003771549,0,-3,3,3
https://openalex.org/A5003771549,0,-2,2,163
https://openalex.org/A5003771549,0,-1,4,240
https://openalex.org/A5003771549,0,0,16,427
https://openalex.org/A5003771549,0,1,7,539
https://openalex.org/A5003771549,0,3,4,10
https://openalex.org/A5003771549,0,4,2,107
https://openalex.org/A5003809748,1,0,2,860
https://openalex.org/A5003809748,1,1,1,5
https://openalex.org/A5003856856,0,-5,9,263
https://openalex.org/A5003856856,0,-4,7,71
https://openalex.org/A5003856856,0,-3,7,124
https://openalex.org/A5003856856,0,-2,7,133
https://openalex.org/A5003856856,0,-1,7,122
https://openalex.org/A5003856856,0,0,11,246
https://openalex.org/A5003856856,0,1,11,99
https://openalex.org/A5003856856,0,2,6,66
https://openalex.org/A5003856856,0,3,5,68
https://openalex.org/A5003856856,0,4,4,28
https://openalex.org/A5003856856,0,5,6,40
https://openalex.org/A5003914268,0,-5,22,2643
https://openalex.org/A5003914268,0,-4,26,2481
https://openalex.org/A5003914268,0,-3,26,1955
https://openalex.org/A5003914268,0,-2,20,2453
https://openalex.org/A5003914268,0,-1,24,5078
https://openalex.org/A5003914268,0,0,16,910
https://openalex.org/A5003914268,0,1,22,1362
https://openalex.org/A5003914268,0,2,14,846
https://openalex.org/A5003914268,0,3,11,661
https://openalex.org/A5003914268,0,4,17,369
https://openalex.org/A5003914268,0,5,21,430
https://openalex.org/A5004005620,1,-2,1,59
https://openalex.org/A5004005620,1,0,1,146
https://openalex.org/A5004005620,1,4,1,2
https://openalex.org/A5004051840,0,-5,4,0
https://openalex.org/A5004051840,0,-2,3,140
https://openalex.org/A5004051840,0,-1,8,78
https://openalex.org/A5004051840,0,0,10,381
https://openalex.org/A5004051840,0,1,1,0
https://openalex.org/A5004051840,0,2,5,378
https://openalex.org/A5004051840,0,3,1,58
https://openalex.org/A5004051840,0,4,1,111
https://openalex.org/A5004051840,0,5,2,82
https://openalex.org/A5004058033,1,0,1,214
https://openalex.org/A5004058033,1,1,1,4
https://openalex.org/A5004058033,1,3,2,79
https://openalex.org/A5004072538,0,-5,7,125
https://openalex.org/A5004072538,0,-4,9,599
https://openalex.org/A5004072538,0,-3,9,287
https://openalex.org/A5004072538,0,-2,11,395
https://openalex.org/A5004072538,0,-1,7,142
https://openalex.org/A5004072538,0,0,9,725
https://openalex.org/A5004072538,0,1,3,11
https://openalex.org/A5004072538,0,2,14,670
https://openalex.org/A5004072538,0,3,6,162
https://openalex.org/A5004072538,0,4,10,154
https://openalex.org/A5004072538,0,5,12,168
https://openalex.org/A5004102644,0,-5,2,257
https://openalex.org/A5004102644,0,-4,4,201
https://openalex.org/A5004102644,0,-3,22,1750
https://openalex.org/A5004102644,0,-2,8,839
https://openalex.org/A5004102644,0,-1,10,230
https://openalex.org/A5004102644,0,0,17,286
https://openalex.org/A5004102644,0,1,15,275
https://openalex.org/A5004102644,0,2,6,40
https://openalex.org/A5004102644,0,3,3,118
https://openalex.org/A5004102644,0,4,8,91
https://openalex.org/A5004102644,0,5,16,268
https://openalex.org/A5004145814,0,-5,1,36
https://openalex.org/A5004145814,0,-4,6,53
https://openalex.org/A5004145814,0,-3,3,54
https://openalex.org/A5004145814,0,-2,3,34
https://openalex.org/A5004145814,0,0,5,121
https://openalex.org/A5004145814,0,1,8,21
https://openalex.org/A5004145814,0,2,5,54
https://openalex.org/A5004145814,0,3,4,53
https://openalex.org/A5004145814,0,4,14,250
https://openalex.org/A5004145814,0,5,7,165
https://openalex.org/A5004160420,0,-5,15,3602
https://openalex.org/A5004160420,0,-4,15,1131
https://openalex.org/A5004160420,0,-3,20,272
https://openalex.org/A5004160420,0,-2,22,188
https://openalex.org/A5004160420,0,-1,17,397
https://openalex.org/A5004160420,0,0,10,216
https://openalex.org/A5004160420,0,1,12,339
https://openalex.org/A5004160420,0,2,10,119
https://openalex.org/A5004160420,0,3,25,179
https://openalex.org/A5004160420,0,4,18,86
https://openalex.org/A5004160420,0,5,14,51
https://openalex.org/A5004353237,0,-4,5,474
https://openalex.org/A5004353237,0,-3,3,505
https://openalex.org/A5004353237,0,-2,4,571
https://openalex.org/A5004353237,0,-1,2,2916
https://openalex.org/A5004353237,0,0,5,10500
https://openalex.org/A5004353237,0,1,8,626
https://openalex.org/A5004353237,0,2,11,3256
https://openalex.org/A5004353237,0,3,10,5032
https://openalex.org/A5004353237,0,4,11,795
https://openalex.org/A5004353237,0,5,9,45184
https://openalex.org/A5004444958,0,-5,7,192
https://openalex.org/A5004444958,0,-4,11,560
https://openalex.org/A5004444958,0,-3,9,274
https://openalex.org/A5004444958,0,-2,9,126
https://openalex.org/A5004444958,0,-1,7,200
https://openalex.org/A5004444958,0,0,9,179
https://openalex.org/A5004444958,0,1,20,137
https://openalex.org/A5004444958,0,2,18,354
https://openalex.org/A5004444958,0,3,10,200
https://openalex.org/A5004444958,0,4,17,269
https://openalex.org/A5004444958,0,5,10,343
https://openalex.org/A5004493576,0,-5,6,52
https://openalex.org/A5004493576,0,-4,6,34
https://openalex.org/A5004493576,0,-3,11,288
https://openalex.org/A5004493576,0,-2,14,644
https://openalex.org/A5004493576,0,-1,2,59
https://openalex.org/A5004493576,0,0,14,668
https://openalex.org/A5004493576,0,1,4,334
https://openalex.org/A5004493576,0,2,5,39
https://openalex.org/A5004493576,0,3,14,371
https://openalex.org/A5004493576,0,4,6,285
https://openalex.org/A5004493576,0,5,14,825
https://openalex.org/A5004695759,0,-5,1,4
https://openalex.org/A5004695759,0,-4,5,2
https://openalex.org/A5004695759,0,-3,6,67
https://openalex.org/A5004695759,0,-2,2,15
https://openalex.org/A5004695759,0,-1,9,19
https://openalex.org/A5004695759,0,0,16,62
https://openalex.org/A5004695759,0,1,4,18
https://openalex.org/A5004695759,0,2,5,7
https://openalex.org/A5004695759,0,3,3,4
https://openalex.org/A5004695759,0,4,13,10
https://openalex.org/A5004695759,0,5,11,11
https://openalex.org/A5004854992,1,-2,1,19
https://openalex.org/A5004854992,1,-1,1,0
https://openalex.org/A5004854992,1,0,3,381
https://openalex.org/A5004854992,1,1,2,105
https://openalex.org/A5004854992,1,2,1,26
https://openalex.org/A5004854992,1,3,2,55
https://openalex.org/A5004854992,1,5,1,59
https://openalex.org/A5004882141,0,-5,3,16
https://openalex.org/A5004882141,0,-4,10,159
https://openalex.org/A5004882141,0,-3,14,37
https://openalex.org/A5004882141,0,-2,23,92
https://openalex.org/A5004882141,0,-1,31,193
https://openalex.org/A5004882141,0,0,29,525
https://openalex.org/A5004882141,0,1,25,992
https://openalex.org/A5004882141,0,2,15,188
https://openalex.org/A5004882141,0,3,32,1075
https://openalex.org/A5004882141,0,4,27,464
https://openalex.org/A5004882141,0,5,19,358
https://openalex.org/A5004921249,0,-2,6,452
https://openalex.org/A5004921249,0,-1,8,1787
https://openalex.org/A5004921249,0,0,8,6827
https://openalex.org/A5004921249,0,1,4,703
https://openalex.org/A5004921249,0,2,5,473
https://openalex.org/A5004921249,0,3,13,1921
https://openalex.org/A5004921249,0,4,13,1287
https://openalex.org/A5004921249,0,5,13,921
https://openalex.org/A5004961545,0,-5,1,20
https://openalex.org/A5004961545,0,-4,1,179
https://openalex.org/A5004961545,0,-3,6,345
https://openalex.org/A5004961545,0,-2,2,57
https://openalex.org/A5004961545,0,-1,7,750
https://openalex.org/A5004961545,0,0,6,704
https://openalex.org/A5004961545,0,1,13,1096
https://openalex.org/A5004961545,0,2,14,714
https://openalex.org/A5004961545,0,3,3,83
https://openalex.org/A5004961545,0,4,2,7
https://openalex.org/A5004961545,0,5,8,2228
https://openalex.org/A5004966946,0,-1,1,419
https://openalex.org/A5004966946,0,0,3,256
https://openalex.org/A5004966946,0,1,5,255
https://openalex.org/A5004966946,0,2,1,26
https://openalex.org/A5004966946,0,3,4,76
https://openalex.org/A5004966946,0,4,2,55
https://openalex.org/A5004966946,0,5,3,11
https://openalex.org/A5004976322,0,-5,6,154
https://openalex.org/A5004976322,0,-4,5,107
https://openalex.org/A5004976322,0,-3,2,190
https://openalex.org/A5004976322,0,-2,4,10
https://openalex.org/A5004976322,0,-1,5,388
https://openalex.org/A5004976322,0,0,5,539
https://openalex.org/A5004976322,0,1,1,29
https://openalex.org/A5004976322,0,2,2,54
https://openalex.org/A5004976322,0,3,1,3
https://openalex.org/A5004976322,0,4,3,155
https://openalex.org/A5004976322,0,5,2,12
https://openalex.org/A5004988074,1,-4,2,25
https://openalex.org/A5004988074,1,-3,2,208
https://openalex.org/A5004988074,1,-1,4,214
https://openalex.org/A5004988074,1,0,5,355
https://openalex.org/A5004988074,1,1,8,266
https://openalex.org/A5004988074,1,2,3,47
https://openalex.org/A5004988074,1,3,2,49
https://openalex.org/A5005020376,0,-5,4,11
https://openalex.org/A5005020376,0,-4,3,210
https://openalex.org/A5005020376,0,-3,5,577
https://openalex.org/A5005020376,0,-2,4,387
https://openalex.org/A5005020376,0,-1,5,310
https://openalex.org/A5005020376,0,0,12,1444
https://openalex.org/A5005020376,0,1,12,1596
https://openalex.org/A5005020376,0,2,11,1254
https://openalex.org/A5005020376,0,3,13,5775
https://openalex.org/A5005020376,0,4,14,883
https://openalex.org/A5005020376,0,5,10,736
https://openalex.org/A5005140278,0,-5,6,143
https://openalex.org/A5005140278,0,-4,4,259
https://openalex.org/A5005140278,0,-3,2,445
https://openalex.org/A5005140278,0,-2,3,115
https://openalex.org/A5005140278,0,-1,3,166
https://openalex.org/A5005140278,0,0,12,607
https://openalex.org/A5005140278,0,1,10,859
https://openalex.org/A5005140278,0,2,11,902
https://openalex.org/A5005140278,0,3,10,591
https://openalex.org/A5005140278,0,4,11,458
https://openalex.org/A5005140278,0,5,11,530
https://openalex.org/A5005247877,0,-5,5,125
https://openalex.org/A5005247877,0,-4,9,496
https://openalex.org/A5005247877,0,-3,4,112
https://openalex.org/A5005247877,0,-2,7,170
https://openalex.org/A5005247877,0,-1,4,63
https://openalex.org/A5005247877,0,0,4,325
https://openalex.org/A5005247877,0,1,5,151
https://openalex.org/A5005247877,0,2,8,124
https://openalex.org/A5005247877,0,3,13,356
https://openalex.org/A5005247877,0,4,15,247
https://openalex.org/A5005247877,0,5,7,77
https://openalex.org/A5005255629,0,-5,2,1
https://openalex.org/A5005255629,0,-4,8,591
https://openalex.org/A5005255629,0,-3,4,45
https://openalex.org/A5005255629,0,-2,10,510
https://openalex.org/A5005255629,0,-1,13,461
