author_id,group,award_year,paper_id,paper_year,relative_year
https://openalex.org/A5100372201,control,2018,W2964109414,2017,-1
https://openalex.org/A5100372201,control,2018,W3160505424,2021,3
https://openalex.org/A5100372201,control,2018,W2028336454,2014,-4
https://openalex.org/A5100372201,control,2018,W2609579487,2017,-1
https://openalex.org/A5100372201,control,2018,W2907097276,2018,0
https://openalex.org/A5100372201,control,2018,W2978768426,2019,1
https://openalex.org/A5100372201,control,2018,W3045712655,2020,2
https://openalex.org/A5100372201,control,2018,W2761584007,2017,-1
https://openalex.org/A5100372201,control,2018,W2275103865,2016,-2
https://openalex.org/A5100372201,control,2018,W3087024122,2020,2
https://openalex.org/A5100372201,control,2018,W2007034159,2013,-5
https://openalex.org/A5100372201,control,2018,W2612011515,2017,-1
https://openalex.org/A5100372201,control,2018,W2613261984,2017,-1
https://openalex.org/A5100372201,control,2018,W808234415,2015,-3
https://openalex.org/A5100372201,control,2018,W2914562313,2019,1
https://openalex.org/A5100372201,control,2018,W2972751023,2019,1
https://openalex.org/A5100372201,control,2018,W4205317442,2022,4
https://openalex.org/A5100372201,control,2018,W4283784327,2022,4
https://openalex.org/A5100372201,control,2018,W2614518882,2017,-1
https://openalex.org/A5100372201,control,2018,W2902156130,2018,0
https://openalex.org/A5100372201,control,2018,W3004161476,2020,2
https://openalex.org/A5100372201,control,2018,W2604141702,2017,-1
https://openalex.org/A5100372201,control,2018,W3006115444,2020,2
https://openalex.org/A5100372201,control,2018,W3094301080,2020,2
https://openalex.org/A5100372201,control,2018,W2726400417,2017,-1
https://openalex.org/A5100372201,control,2018,W2782628880,2018,0
https://openalex.org/A5100372201,control,2018,W4210753631,2022,4
https://openalex.org/A5100372201,control,2018,W4310290824,2022,4
https://openalex.org/A5100372201,control,2018,W4312207718,2022,4
https://openalex.org/A5100372201,control,2018,W4312957279,2022,4
https://openalex.org/A5100372201,control,2018,W2063853336,2013,-5
https://openalex.org/A5100372201,control,2018,W4293150165,2022,4
https://openalex.org/A5100372201,control,2018,W4294324798,2022,4
https://openalex.org/A5100372201,control,2018,W4308740900,2022,4
https://openalex.org/A5100372201,control,2018,W2124821879,2014,-4
https://openalex.org/A5100372201,control,2018,W3035640977,2020,2
https://openalex.org/A5100372201,control,2018,W3133837865,2021,3
https://openalex.org/A5100372201,control,2018,W4220906708,2022,4
https://openalex.org/A5100372201,control,2018,W4372311765,2023,5
https://openalex.org/A5100372201,control,2018,W4377294595,2023,5
https://openalex.org/A5100372201,control,2018,W617326959,2014,-4
https://openalex.org/A5100372201,control,2018,W2903882179,2018,0
https://openalex.org/A5100372201,control,2018,W3195218187,2021,3
https://openalex.org/A5100372201,control,2018,W4223996091,2022,4
https://openalex.org/A5100372201,control,2018,W4361284397,2023,5
https://openalex.org/A5100372201,control,2018,W4385651154,2023,5
https://openalex.org/A5100372201,control,2018,W2962715563,2018,0
https://openalex.org/A5100372201,control,2018,W2999527198,2019,1
https://openalex.org/A5100372201,control,2018,W2932082717,2019,1
https://openalex.org/A5100372201,control,2018,W3191689323,2021,3
https://openalex.org/A5100372201,control,2018,W2312161303,2015,-3
https://openalex.org/A5100372201,control,2018,W2944070972,2019,1
https://openalex.org/A5100372201,control,2018,W3084840705,2020,2
https://openalex.org/A5100372201,control,2018,W3112207189,2020,2
https://openalex.org/A5100372201,control,2018,W3209833544,2021,3
https://openalex.org/A5100372201,control,2018,W4320919775,2023,5
https://openalex.org/A5100372201,control,2018,W4380538385,2023,5
https://openalex.org/A5100372201,control,2018,W4388838797,2023,5
https://openalex.org/A5100372201,control,2018,W2912572625,2019,1
https://openalex.org/A5100372201,control,2018,W2979352525,2019,1
https://openalex.org/A5100372201,control,2018,W3038398868,2020,2
https://openalex.org/A5100372201,control,2018,W3202005026,2021,3
https://openalex.org/A5100372201,control,2018,W4221120796,2022,4
https://openalex.org/A5100372201,control,2018,W4285603430,2022,4
https://openalex.org/A5100372201,control,2018,W4289704564,2022,4
https://openalex.org/A5100372201,control,2018,W4381056966,2023,5
https://openalex.org/A5100372201,control,2018,W4386600409,2023,5
https://openalex.org/A5100372201,control,2018,W2915783491,2019,1
https://openalex.org/A5100372201,control,2018,W4312929164,2022,4
https://openalex.org/A5100372201,control,2018,W4367845099,2023,5
https://openalex.org/A5100372201,control,2018,W2589349761,2017,-1
https://openalex.org/A5100372201,control,2018,W3121440572,2021,3
https://openalex.org/A5100372201,control,2018,W4281749865,2022,4
https://openalex.org/A5100372201,control,2018,W4289315292,2022,4
https://openalex.org/A5100372201,control,2018,W4313855714,2023,5
https://openalex.org/A5100372201,control,2018,W4385153992,2023,5
https://openalex.org/A5100372201,control,2018,W3208229897,2021,3
https://openalex.org/A5100372201,control,2018,W4308558759,2022,4
https://openalex.org/A5100372201,control,2018,W4323809673,2023,5
https://openalex.org/A5100372201,control,2018,W4375950205,2023,5
https://openalex.org/A5100372201,control,2018,W3024032403,2020,2
https://openalex.org/A5100372201,control,2018,W4304842861,2022,4
https://openalex.org/A5100372201,control,2018,W4308975081,2022,4
https://openalex.org/A5100372201,control,2018,W4221024841,2022,4
https://openalex.org/A5100372201,control,2018,W4382051470,2023,5
https://openalex.org/A5100372201,control,2018,W4383212265,2023,5
https://openalex.org/A5100372201,control,2018,W2508779841,2016,-2
https://openalex.org/A5100372201,control,2018,W2921185492,2019,1
https://openalex.org/A5100372201,control,2018,W3042784555,2020,2
https://openalex.org/A5100372201,control,2018,W4327643813,2023,5
https://openalex.org/A5100372201,control,2018,W4366351685,2023,5
https://openalex.org/A5100372201,control,2018,W4321484003,2023,5
https://openalex.org/A5100372201,control,2018,W4387403350,2023,5
https://openalex.org/A5100372201,control,2018,W3038157855,2020,2
https://openalex.org/A5100372201,control,2018,W4322738975,2023,5
https://openalex.org/A5100372201,control,2018,W4379877967,2023,5
https://openalex.org/A5100372201,control,2018,W4387811106,2023,5
https://openalex.org/A5100372201,control,2018,W2991164913,2019,1
https://openalex.org/A5100372201,control,2018,W4214641030,2021,3
https://openalex.org/A5100372201,control,2018,W4319341359,2023,5
https://openalex.org/A5100372201,control,2018,W4388728920,2023,5
https://openalex.org/A5100372201,control,2018,W2904233188,2018,0
https://openalex.org/A5100372201,control,2018,W3008238630,2020,2
https://openalex.org/A5100372201,control,2018,W4313890182,2023,5
https://openalex.org/A5100372201,control,2018,W4323928756,2023,5
https://openalex.org/A5100372201,control,2018,W2040279523,2013,-5
https://openalex.org/A5100372201,control,2018,W2937386745,2018,0
https://openalex.org/A5100372201,control,2018,W3045348251,2020,2
https://openalex.org/A5100372201,control,2018,W4385283853,2023,5
https://openalex.org/A5100372201,control,2018,W4224937762,2022,4
https://openalex.org/A5100372201,control,2018,W4319826329,2023,5
https://openalex.org/A5100372201,control,2018,W2556733725,2016,-2
https://openalex.org/A5100372201,control,2018,W4285131447,2022,4
https://openalex.org/A5100372201,control,2018,W4308834848,2022,4
https://openalex.org/A5100372201,control,2018,W4387564101,2023,5
https://openalex.org/A5100372201,control,2018,W2987721400,2019,1
https://openalex.org/A5100372201,control,2018,W3021672831,2020,2
https://openalex.org/A5100372201,control,2018,W3092140940,2020,2
https://openalex.org/A5100372201,control,2018,W4285295542,2022,4
https://openalex.org/A5100372201,control,2018,W4291908477,2022,4
https://openalex.org/A5100372201,control,2018,W4387677589,2023,5
https://openalex.org/A5100372201,control,2018,W3037566396,2020,2
https://openalex.org/A5100372201,control,2018,W2591267651,2017,-1
https://openalex.org/A5100372201,control,2018,W2984504904,2019,1
https://openalex.org/A5100372201,control,2018,W4200178962,2018,0
https://openalex.org/A5100372201,control,2018,W4210802576,2022,4
https://openalex.org/A5100372201,control,2018,W2419250400,2016,-2
https://openalex.org/A5100372201,control,2018,W1968073106,2014,-4
https://openalex.org/A5100372201,control,2018,W2291533584,2015,-3
https://openalex.org/A5100372201,control,2018,W2011984157,2013,-5
https://openalex.org/A5100372201,control,2018,W2034776402,2013,-5
https://openalex.org/A5100372201,control,2018,W2078057126,2014,-4
https://openalex.org/A5100372201,control,2018,W1997549523,2014,-4
https://openalex.org/A5100372201,control,2018,W2537655998,2016,-2
https://openalex.org/A5100372201,control,2018,W2772800063,2016,-2
https://openalex.org/A5100372201,control,2018,W2781467350,2013,-5
https://openalex.org/A5100372201,control,2018,W2811515718,2018,0
https://openalex.org/A5100372201,control,2018,W2786133842,2017,-1
https://openalex.org/A5100372201,control,2018,W2804648560,2018,0
https://openalex.org/A5100372201,control,2018,W3002102497,2020,2
https://openalex.org/A5100372201,control,2018,W3169614590,2021,3
https://openalex.org/A5100372201,control,2018,W2797064538,2018,0
https://openalex.org/A5100372201,control,2018,W2972113077,2019,1
https://openalex.org/A5100372201,control,2018,W2894354024,2018,0
https://openalex.org/A5100372201,control,2018,W2749962142,2017,-1
https://openalex.org/A5100372201,control,2018,W2921261674,2019,1
https://openalex.org/A5100372201,control,2018,W2072946879,2013,-5
https://openalex.org/A5100372201,control,2018,W2320500999,2016,-2
https://openalex.org/A5100372201,control,2018,W4205270123,2022,4
https://openalex.org/A5100372201,control,2018,W1805715811,2015,-3
https://openalex.org/A5100372201,control,2018,W3090845105,2020,2
https://openalex.org/A5100372201,control,2018,W3134792331,2021,3
https://openalex.org/A5100372201,control,2018,W1978782295,2013,-5
https://openalex.org/A5100372201,control,2018,W2762395544,2017,-1
https://openalex.org/A5100372201,control,2018,W2791788426,2019,1
https://openalex.org/A5100372201,control,2018,W2908294040,2019,1
https://openalex.org/A5100372201,control,2018,W2929634229,2019,1
https://openalex.org/A5100372201,control,2018,W3087598963,2020,2
https://openalex.org/A5100372201,control,2018,W3192998624,2021,3
https://openalex.org/A5100372201,control,2018,W3195279129,2021,3
https://openalex.org/A5100372201,control,2018,W2001093157,2014,-4
https://openalex.org/A5100372201,control,2018,W2220209226,2015,-3
https://openalex.org/A5100372201,control,2018,W2241720604,2015,-3
https://openalex.org/A5100372201,control,2018,W2963945706,2019,1
https://openalex.org/A5100372201,control,2018,W2938120423,2019,1
https://openalex.org/A5100372201,control,2018,W3173670152,2021,3
https://openalex.org/A5100372201,control,2018,W3185089734,2021,3
https://openalex.org/A5100372201,control,2018,W1990195479,2014,-4
https://openalex.org/A5100372201,control,2018,W3095973664,2020,2
https://openalex.org/A5100372201,control,2018,W3109563487,2020,2
https://openalex.org/A5100372201,control,2018,W4283326203,2022,4
https://openalex.org/A5100372201,control,2018,W2026631044,2014,-4
https://openalex.org/A5100372201,control,2018,W2281897901,2015,-3
https://openalex.org/A5100372201,control,2018,W2529675147,2016,-2
https://openalex.org/A5100372201,control,2018,W2807936987,2018,0
https://openalex.org/A5100372201,control,2018,W2002434436,2014,-4
https://openalex.org/A5100372201,control,2018,W3196041318,2021,3
https://openalex.org/A5100372201,control,2018,W4225011980,2022,4
https://openalex.org/A5100372201,control,2018,W4307169313,2022,4
https://openalex.org/A5100372201,control,2018,W4317780634,2023,5
https://openalex.org/A5100372201,control,2018,W86110377,2013,-5
https://openalex.org/A5100372201,control,2018,W2474353212,2016,-2
https://openalex.org/A5100372201,control,2018,W2883477629,2018,0
https://openalex.org/A5100372201,control,2018,W2913410650,2019,1
https://openalex.org/A5100372201,control,2018,W4311423251,2022,4
https://openalex.org/A5100372201,control,2018,W4313210659,2022,4
https://openalex.org/A5100372201,control,2018,W4372279299,2023,5
https://openalex.org/A5100372201,control,2018,W1538312330,2015,-3
https://openalex.org/A5100372201,control,2018,W2898758251,2018,0
https://openalex.org/A5100372201,control,2018,W3147621413,2015,-3
https://openalex.org/A5100372201,control,2018,W3199807951,2021,3
https://openalex.org/A5100372201,control,2018,W4205611087,2021,3
https://openalex.org/A5100372201,control,2018,W4226086811,2022,4
https://openalex.org/A5100372201,control,2018,W4288064684,2022,4
https://openalex.org/A5100372201,control,2018,W4313530809,2023,5
https://openalex.org/A5100372201,control,2018,W4381620423,2023,5
https://openalex.org/A5100372201,control,2018,W4386714105,2023,5
https://openalex.org/A5100372201,control,2018,W2908251198,2018,0
https://openalex.org/A5100372201,control,2018,W3196134738,2021,3
https://openalex.org/A5100372201,control,2018,W4308036822,2022,4
https://openalex.org/A5100372201,control,2018,W4376640389,2023,5
https://openalex.org/A5100372201,control,2018,W2490822285,2016,-2
https://openalex.org/A5100372201,control,2018,W2955945290,2019,1
https://openalex.org/A5100372201,control,2018,W2997181525,2020,2
https://openalex.org/A5100372201,control,2018,W4293518123,2022,4
https://openalex.org/A5100372201,control,2018,W4303574794,2022,4
https://openalex.org/A5100372201,control,2018,W4362554756,2023,5
https://openalex.org/A5100372201,control,2018,W4385420941,2023,5
https://openalex.org/A5100372201,control,2018,W4386526902,2023,5
https://openalex.org/A5100372201,control,2018,W4224271618,2022,4
https://openalex.org/A5100372201,control,2018,W4312646935,2022,4
https://openalex.org/A5100372201,control,2018,W4386460960,2023,5
https://openalex.org/A5100372201,control,2018,W4390188682,2023,5
https://openalex.org/A5100372201,control,2018,W4285240195,2022,4
https://openalex.org/A5100372201,control,2018,W4323045514,2023,5
https://openalex.org/A5100372201,control,2018,W1989143515,2014,-4
https://openalex.org/A5100372201,control,2018,W4308916159,2022,4
https://openalex.org/A5100372201,control,2018,W4360981251,2023,5
https://openalex.org/A5100372201,control,2018,W4386280720,2023,5
https://openalex.org/A5100372201,control,2018,W4387660816,2023,5
https://openalex.org/A5100372201,control,2018,W4389439893,2023,5
https://openalex.org/A5100372201,control,2018,W4390062041,2023,5
https://openalex.org/A5100372201,control,2018,W4229638713,2019,1
https://openalex.org/A5100372201,control,2018,W2020847307,2013,-5
https://openalex.org/A5100372201,control,2018,W4390204254,2023,5
https://openalex.org/A5100372201,control,2018,W4223967161,2022,4
https://openalex.org/A5100372201,control,2018,W2938826398,2019,1
https://openalex.org/A5100372201,control,2018,W1597317536,2014,-4
https://openalex.org/A5100372201,control,2018,W2021893985,2013,-5
https://openalex.org/A5100372201,control,2018,W2969584133,2019,1
https://openalex.org/A5100372201,control,2018,W2763248665,2017,-1
https://openalex.org/A5100372201,control,2018,W2805190554,2018,0
https://openalex.org/A5100372201,control,2018,W2241219148,2015,-3
https://openalex.org/A5100372201,control,2018,W2602925055,2017,-1
https://openalex.org/A5100372201,control,2018,W2884801135,2018,0
https://openalex.org/A5100372201,control,2018,W2901013424,2018,0
https://openalex.org/A5100372201,control,2018,W2024298521,2013,-5
https://openalex.org/A5100372201,control,2018,W2080431242,2013,-5
https://openalex.org/A5100372201,control,2018,W2406063898,2016,-2
https://openalex.org/A5100372201,control,2018,W2922390624,2019,1
https://openalex.org/A5100372201,control,2018,W2990619667,2019,1
https://openalex.org/A5100372201,control,2018,W3161181087,2021,3
https://openalex.org/A5100372201,control,2018,W2015484932,2013,-5
https://openalex.org/A5100372201,control,2018,W2288432903,2016,-2
https://openalex.org/A5100372201,control,2018,W2555541243,2016,-2
https://openalex.org/A5100372201,control,2018,W2896262477,2018,0
https://openalex.org/A5100372201,control,2018,W3005821285,2020,2
https://openalex.org/A5100372201,control,2018,W1859724025,2013,-5
https://openalex.org/A5100372201,control,2018,W2081565119,2015,-3
https://openalex.org/A5100372201,control,2018,W2140337540,2014,-4
https://openalex.org/A5100372201,control,2018,W2078785622,2013,-5
https://openalex.org/A5100372201,control,2018,W2967743142,2019,1
https://openalex.org/A5100372201,control,2018,W3155223761,2021,3
https://openalex.org/A5100372201,control,2018,W3203340347,2021,3
https://openalex.org/A5100372201,control,2018,W3214776411,2019,1
https://openalex.org/A5100372201,control,2018,W2396965887,2014,-4
https://openalex.org/A5100372201,control,2018,W2537992940,2016,-2
https://openalex.org/A5100372201,control,2018,W2605877055,2017,-1
https://openalex.org/A5100372201,control,2018,W2752431617,2017,-1
https://openalex.org/A5100372201,control,2018,W2889956396,2018,0
https://openalex.org/A5100372201,control,2018,W2900381636,2018,0
https://openalex.org/A5100372201,control,2018,W2902024583,2018,0
https://openalex.org/A5100372201,control,2018,W3007544285,2014,-4
https://openalex.org/A5100372201,control,2018,W3107173167,2020,2
https://openalex.org/A5100372201,control,2018,W3200881860,2021,3
https://openalex.org/A5100372201,control,2018,W4302550188,2018,0
https://openalex.org/A5100372201,control,2018,W915958745,2015,-3
https://openalex.org/A5100372201,control,2018,W2886830957,2018,0
https://openalex.org/A5100372201,control,2018,W2967627624,2019,1
https://openalex.org/A5100372201,control,2018,W2321024261,2013,-5
https://openalex.org/A5100372201,control,2018,W2892348545,2018,0
https://openalex.org/A5100372201,control,2018,W3011635925,2020,2
https://openalex.org/A5100372201,control,2018,W3082837209,2020,2
https://openalex.org/A5100372201,control,2018,W3202125524,2021,3
https://openalex.org/A5100372201,control,2018,W4224234014,2022,4
https://openalex.org/A5100372201,control,2018,W2154637874,2013,-5
https://openalex.org/A5100372201,control,2018,W2513087981,2016,-2
https://openalex.org/A5100372201,control,2018,W2751745350,2017,-1
https://openalex.org/A5100372201,control,2018,W2763138581,2017,-1
https://openalex.org/A5100372201,control,2018,W2782155040,2017,-1
https://openalex.org/A5100372201,control,2018,W2799277203,2017,-1
https://openalex.org/A5100372201,control,2018,W2972819159,2019,1
https://openalex.org/A5100372201,control,2018,W3157125155,2021,3
https://openalex.org/A5100372201,control,2018,W3198627837,2021,3
https://openalex.org/A5100372201,control,2018,W4286008443,2022,4
https://openalex.org/A5100372201,control,2018,W4377103103,2023,5
https://openalex.org/A5100372201,control,2018,W4387182651,2023,5
https://openalex.org/A5100372201,control,2018,W1920249911,2015,-3
https://openalex.org/A5100372201,control,2018,W2539201738,2016,-2
https://openalex.org/A5100372201,control,2018,W2913725675,2018,0
https://openalex.org/A5100372201,control,2018,W2952608422,2018,0
https://openalex.org/A5100372201,control,2018,W4205368996,2021,3
https://openalex.org/A5100372201,control,2018,W4382047770,2023,5
https://openalex.org/A5100372201,control,2018,W2986809659,2019,1
https://openalex.org/A5100372201,control,2018,W3181991912,2021,3
https://openalex.org/A5100372201,control,2018,W4285593058,2022,4
https://openalex.org/A5100372201,control,2018,W4366496867,2023,5
https://openalex.org/A5100372201,control,2018,W4384910885,2014,-4
https://openalex.org/A5100372201,control,2018,W4385286790,2023,5
https://openalex.org/A5100372201,control,2018,W2331410889,2015,-3
https://openalex.org/A5100372201,control,2018,W3198618382,2021,3
https://openalex.org/A5100372201,control,2018,W4362671304,2023,5
https://openalex.org/A5100372201,control,2018,W4388341362,2023,5
https://openalex.org/A5100372201,control,2018,W4389670184,2023,5
https://openalex.org/A5100372201,control,2018,W2002351428,2014,-4
https://openalex.org/A5100372201,control,2018,W2474714081,2016,-2
https://openalex.org/A5100372201,control,2018,W178380685,2013,-5
https://openalex.org/A5100372201,control,2018,W2984517462,2019,1
https://openalex.org/A5100372201,control,2018,W2890990520,2018,0
https://openalex.org/A5100372201,control,2018,W3016924780,2021,3
https://openalex.org/A5100372201,control,2018,W3042168385,2019,1
https://openalex.org/A5100372201,control,2018,W2796806322,2018,0
https://openalex.org/A5100372201,control,2018,W2905108339,2018,0
https://openalex.org/A5100372201,control,2018,W3007974656,2016,-2
https://openalex.org/A5100372201,control,2018,W2062977490,2013,-5
https://openalex.org/A5100372201,control,2018,W2286914484,2015,-3
https://openalex.org/A5100372201,control,2018,W2521502146,2016,-2
https://openalex.org/A5100372201,control,2018,W2799520642,2018,0
https://openalex.org/A5100372201,control,2018,W3088122077,2020,2
https://openalex.org/A5100372201,control,2018,W3102008154,2020,2
https://openalex.org/A5100372201,control,2018,W3169129411,2020,2
https://openalex.org/A5100372201,control,2018,W1764720321,2016,-2
https://openalex.org/A5100372201,control,2018,W2335196479,2013,-5
https://openalex.org/A5100372201,control,2018,W2469223273,2015,-3
https://openalex.org/A5100372201,control,2018,W2813444556,2018,0
https://openalex.org/A5100372201,control,2018,W3024002194,2020,2
https://openalex.org/A5100372201,control,2018,W3046682732,2019,1
https://openalex.org/A5100372201,control,2018,W3119791740,2021,3
https://openalex.org/A5100372201,control,2018,W3161402739,2021,3
https://openalex.org/A5100372201,control,2018,W3164990809,2021,3
https://openalex.org/A5100372201,control,2018,W4214881540,2022,4
https://openalex.org/A5100372201,control,2018,W2293272929,2015,-3
https://openalex.org/A5100372201,control,2018,W2541593579,2016,-2
https://openalex.org/A5100372201,control,2018,W2781817021,2018,0
https://openalex.org/A5100372201,control,2018,W2891988020,2018,0
https://openalex.org/A5100372201,control,2018,W2933822375,2019,1
https://openalex.org/A5100372201,control,2018,W2950458389,2019,1
https://openalex.org/A5100372201,control,2018,W3015773222,2019,1
https://openalex.org/A5100372201,control,2018,W3016347738,2018,0
https://openalex.org/A5100372201,control,2018,W3087123732,2020,2
https://openalex.org/A5100372201,control,2018,W3094946919,2020,2
https://openalex.org/A5100372201,control,2018,W3129128741,2021,3
https://openalex.org/A5100372201,control,2018,W3199259934,2021,3
https://openalex.org/A5100372201,control,2018,W3200636207,2021,3
https://openalex.org/A5100372201,control,2018,W3201683965,2021,3
https://openalex.org/A5100372201,control,2018,W4214827367,2021,3
https://openalex.org/A5100372201,control,2018,W4224218735,2022,4
https://openalex.org/A5100372201,control,2018,W4318185103,2022,4
https://openalex.org/A5100372201,control,2018,W4387117385,2023,5
https://openalex.org/A5100372201,control,2018,W2051286855,2014,-4
https://openalex.org/A5100372201,control,2018,W2188377166,2015,-3
https://openalex.org/A5100372201,control,2018,W2316812545,2013,-5
https://openalex.org/A5100372201,control,2018,W2479723586,2015,-3
https://openalex.org/A5100372201,control,2018,W2524902557,2016,-2
https://openalex.org/A5100372201,control,2018,W2904216139,2018,0
https://openalex.org/A5100372201,control,2018,W3003606796,2019,1
https://openalex.org/A5100372201,control,2018,W3158034674,2017,-1
https://openalex.org/A5100372201,control,2018,W3200271539,2021,3
https://openalex.org/A5100372201,control,2018,W4200543974,2021,3
https://openalex.org/A5100372201,control,2018,W4280536289,2022,4
https://openalex.org/A5100372201,control,2018,W4307561083,2022,4
https://openalex.org/A5100372201,control,2018,W4308125391,2022,4
https://openalex.org/A5100372201,control,2018,W4312693094,2022,4
https://openalex.org/A5100372201,control,2018,W4313413531,2022,4
https://openalex.org/A5100372201,control,2018,W4361019895,2022,4
https://openalex.org/A5100372201,control,2018,W4361266074,2023,5
https://openalex.org/A5100372201,control,2018,W4381165958,2023,5
https://openalex.org/A5100372201,control,2018,W4386558520,2023,5
https://openalex.org/A5100372201,control,2018,W4387883650,2023,5
https://openalex.org/A5100372201,control,2018,W4388857507,2023,5
https://openalex.org/A5100372201,control,2018,W849143449,2015,-3
https://openalex.org/A5100372201,control,2018,W119841348,2013,-5
https://openalex.org/A5100372201,control,2018,W2292164541,2015,-3
https://openalex.org/A5100372201,control,2018,W2563526804,2017,-1
https://openalex.org/A5100372201,control,2018,W2582284185,2016,-2
https://openalex.org/A5100372201,control,2018,W3033216307,2020,2
https://openalex.org/A5100372201,control,2018,W3132736822,2020,2
https://openalex.org/A5100372201,control,2018,W3135908746,2020,2
https://openalex.org/A5100372201,control,2018,W3202573843,2021,3
https://openalex.org/A5100372201,control,2018,W3215210374,2021,3
https://openalex.org/A5100372201,control,2018,W3216516170,2021,3
https://openalex.org/A5100372201,control,2018,W4225277401,2022,4
https://openalex.org/A5100372201,control,2018,W4313448659,2022,4
https://openalex.org/A5100372201,control,2018,W4313504090,2022,4
https://openalex.org/A5100372201,control,2018,W4386049880,2023,5
https://openalex.org/A5100372201,control,2018,W4387172235,2023,5
https://openalex.org/A5100372201,control,2018,W2329312679,2015,-3
https://openalex.org/A5100372201,control,2018,W2390323958,2015,-3
https://openalex.org/A5100372201,control,2018,W2914678061,2019,1
https://openalex.org/A5100372201,control,2018,W2514658257,2016,-2
https://openalex.org/A5100372201,control,2018,W2960345773,2019,1
https://openalex.org/A5100372201,control,2018,W2981308202,2019,1
https://openalex.org/A5100372201,control,2018,W3035285349,2020,2
https://openalex.org/A5100372201,control,2018,W1983555692,2013,-5
https://openalex.org/A5100372201,control,2018,W2573390226,2016,-2
https://openalex.org/A5100372201,control,2018,W2791952626,2018,0
https://openalex.org/A5100372201,control,2018,W2954208483,2019,1
https://openalex.org/A5100372201,control,2018,W3030615171,2020,2
https://openalex.org/A5100372201,control,2018,W3089178322,2020,2
https://openalex.org/A5100372201,control,2018,W4210327356,2022,4
https://openalex.org/A5100372201,control,2018,W4220890098,2022,4
https://openalex.org/A5100372201,control,2018,W4386645327,2023,5
https://openalex.org/A5100372201,control,2018,W2767399220,2017,-1
https://openalex.org/A5100372201,control,2018,W2905973346,2018,0
https://openalex.org/A5100372201,control,2018,W2940429369,2019,1
https://openalex.org/A5100372201,control,2018,W3005994169,2017,-1
https://openalex.org/A5100372201,control,2018,W3136629878,2020,2
https://openalex.org/A5100372201,control,2018,W3180482858,2021,3
https://openalex.org/A5100372201,control,2018,W3194446712,2021,3
https://openalex.org/A5100372201,control,2018,W4214672103,2022,4
https://openalex.org/A5100372201,control,2018,W4313551740,2023,5
https://openalex.org/A5100372201,control,2018,W4324278935,2023,5
https://openalex.org/A5100372201,control,2018,W4372269246,2023,5
https://openalex.org/A5100372201,control,2018,W4386114162,2023,5
https://openalex.org/A5100372201,control,2018,W4386822808,2023,5
https://openalex.org/A5100372201,control,2018,W4386845230,2023,5
https://openalex.org/A5100372201,control,2018,W4390278362,2023,5
https://openalex.org/A5100372201,control,2018,W1995101794,2013,-5
https://openalex.org/A5100372201,control,2018,W3011441087,2020,2
https://openalex.org/A5100372201,control,2018,W3094306834,2019,1
https://openalex.org/A5100372201,control,2018,W3136669301,2021,3
https://openalex.org/A5100372201,control,2018,W3171204744,2021,3
https://openalex.org/A5100372201,control,2018,W4200025985,2021,3
https://openalex.org/A5100372201,control,2018,W4310990932,2022,4
https://openalex.org/A5100372201,control,2018,W4319984868,2023,5
https://openalex.org/A5100372201,control,2018,W4362706568,2022,4
https://openalex.org/A5100372201,control,2018,W4380997275,2023,5
https://openalex.org/A5100372201,control,2018,W4385992674,2022,4
https://openalex.org/A5100372201,control,2018,W4387060341,2023,5
https://openalex.org/A5100372201,control,2018,W4389776937,2023,5
https://openalex.org/A5100372201,control,2018,W1517904232,2015,-3
https://openalex.org/A5100372201,control,2018,W2476361793,2016,-2
https://openalex.org/A5100372201,control,2018,W2028128656,2014,-4
https://openalex.org/A5100372201,control,2018,W2040484612,2014,-4
https://openalex.org/A5100372201,control,2018,W2063226523,2013,-5
https://openalex.org/A5100372201,control,2018,W2988722571,2019,1
https://openalex.org/A5100372201,control,2018,W3161819375,2021,3
https://openalex.org/A5100372201,control,2018,W2021238464,2015,-3
https://openalex.org/A5100372201,control,2018,W2064157420,2013,-5
https://openalex.org/A5100372201,control,2018,W2077647376,2015,-3
https://openalex.org/A5100372201,control,2018,W2406343383,2016,-2
https://openalex.org/A5100372201,control,2018,W2529007165,2016,-2
https://openalex.org/A5100372201,control,2018,W2534771020,2016,-2
https://openalex.org/A5100372201,control,2018,W2555870880,2016,-2
https://openalex.org/A5100372201,control,2018,W2574030660,2016,-2
https://openalex.org/A5100372201,control,2018,W2746921045,2017,-1
https://openalex.org/A5100372201,control,2018,W2751997944,2017,-1
https://openalex.org/A5100372201,control,2018,W2774567587,2017,-1
https://openalex.org/A5100372201,control,2018,W2904625095,2018,0
https://openalex.org/A5100372201,control,2018,W2957313772,2015,-3
https://openalex.org/A5100372201,control,2018,W3014644417,2020,2
https://openalex.org/A5100372201,control,2018,W3046846730,2020,2
https://openalex.org/A5100372201,control,2018,W3091883507,2020,2
https://openalex.org/A5100372201,control,2018,W3162931998,2021,3
https://openalex.org/A5100372201,control,2018,W107914836,2013,-5
https://openalex.org/A5100372201,control,2018,W1981084891,2013,-5
https://openalex.org/A5100372201,control,2018,W1982716674,2013,-5
https://openalex.org/A5100372201,control,2018,W1993676095,2014,-4
https://openalex.org/A5100372201,control,2018,W2007965804,2013,-5
https://openalex.org/A5100372201,control,2018,W2062455709,2013,-5
https://openalex.org/A5100372201,control,2018,W2096078107,2013,-5
