paper_id,paper_year,cd5,ni,nj
W2064352477,2014,-0.52,12,38
W2075965177,2014,-0.48936170212765956,12,35
W2136319207,2011,-0.13513513513513514,16,21
W4233784018,2013,-0.3953488372093023,13,30
W1557855756,2008,-0.5121951219512195,10,31
W1925666667,2014,-0.7419354838709677,4,27
W2291637985,2015,-0.7894736842105263,4,34
W2243696877,2015,-0.84,2,23
W2138969934,2009,-0.2,10,15
W2231146748,2014,-0.09090909090909091,5,6
W2390023337,2016,-0.4166666666666667,7,17
W1939897735,2009,-0.625,3,13
W1561278403,2010,-0.4117647058823529,5,12
W2077882012,2008,-0.2,4,6
W1598051818,2009,0.0,6,6
W2042456368,2010,-0.5555555555555556,2,7
W2128927344,2014,-0.3333333333333333,3,6
W2464211874,2016,-0.6,2,8
W2017682652,2014,-1.0,0,9
W4235459228,2015,-1.0,0,9
W2012321556,2013,-0.3333333333333333,2,4
W1957748203,2012,0.14285714285714285,4,3
W2160505286,2012,-0.3333333333333333,3,6
W2029992173,2015,-0.7777777777777778,1,8
W4302791882,2012,1.0,5,0
W119977593,2013,0.0,1,1
W2068771848,2012,0.0,1,1
W1769365178,2013,-0.6,1,4
W1504493287,2008,0.0,1,1
W2169063148,2010,-0.96,1,49
W2056514427,2015,-0.7272727272727273,6,38
W2083222184,2015,-0.56,11,39
W2106860490,2011,-0.48,13,37
W1600639883,2012,-0.6086956521739131,9,37
W3148345308,2012,-0.7,6,34
W2058554556,2013,-0.7142857142857143,7,42
W2417128866,2016,-0.5555555555555556,6,21
W2092221178,2012,-0.8260869565217391,2,21
W2159181605,2008,0.6,40,10
W2082700856,2012,-0.7,3,17
W4233529774,2013,-0.29411764705882354,6,11
W2159901505,2011,-0.7777777777777778,2,16
W2093264672,2008,-0.3333333333333333,2,4
W1968730996,2014,-0.8,1,9
W2566623417,2016,-0.42857142857142855,6,15
W2084901307,2014,-0.75,2,14
W1964014481,2015,-1.0,0,12
W2169441005,2013,-0.7142857142857143,2,12
W1571371050,2014,-0.6363636363636364,2,9
W1992325245,2014,-0.6666666666666666,2,10
W2036783278,2014,-0.25,3,5
W2144350709,2008,-1.0,0,9
W1516913161,2010,0.6,4,1
W2400542543,2009,0.5,3,1
W1971129844,2015,0.2,3,2
W2089632474,2010,-0.3333333333333333,1,2
W4241641046,2015,0.0,2,2
W4245418861,2013,-1.0,0,1
W3139777227,2008,1.0,1,0
W2094390735,2013,-0.3333333333333333,1,2
W2142575625,2008,1.0,1,0
W1152313072,2015,1.0,1,0
W2090471195,2009,-0.06666666666666667,14,16
W851319609,2015,-1.0,0,1
W1970264769,2010,-0.9111111111111111,2,43
W2122987719,2010,-0.48,13,37
W2553146174,2016,-0.9090909090909091,1,21
W2090855231,2011,-0.8181818181818182,1,10
W1978609982,2012,-0.4,15,35
W1979100395,2013,-0.68,8,42
W1996552124,2013,-0.6,5,20
W2156103833,2011,0.22580645161290322,19,12
W2017107296,2015,-0.4166666666666667,7,17
W2150775529,2012,-0.3888888888888889,11,25
W2045450443,2014,0.034482758620689655,15,14
W3140799696,2012,-0.2631578947368421,7,12
W2099114625,2011,0.16666666666666666,7,5
W2394764681,2015,0.0,12,12
W1104720650,2013,-0.4666666666666667,4,11
W2010422928,2012,-0.3333333333333333,2,4
W2107083639,2010,0.0,1,1
W144477540,2010,1.0,1,0
W2725090270,2011,1.0,6,0
W2618277067,2011,1.0,21,0
W2792443233,2011,1.0,50,0
W2790863888,2014,0.9354838709677419,30,1
W2294131806,2015,-0.24,19,31
W2193530801,2014,-0.52,12,38
W2479998739,2016,-0.36,16,34
W1007029184,2014,-0.9285714285714286,1,27
W2187690660,2015,-0.8604651162790697,3,40
W2106251409,2015,-0.8857142857142857,2,33
W2309621853,2016,-0.6296296296296297,5,22
W2522602446,2016,-0.5,6,18
W1709921721,2014,-1.0,0,16
W1911710854,2013,-0.6,4,16
W2523288326,2016,0.6470588235294118,14,3
W1667254790,2014,-0.6666666666666666,3,15
W263998227,2015,-1.0,0,11
W1544585409,2010,-0.6,1,4
W2055865360,2013,-0.14285714285714285,3,4
W2612548293,2015,1.0,5,0
W2148552911,2011,-0.7777777777777778,1,8
W62367005,2008,-0.5,1,3
W2394918446,2015,-1.0,0,4
W2405421165,2014,-1.0,0,2
W2512254913,2016,-1.0,0,4
W2399501190,2014,-1.0,0,3
W2296217597,2015,-1.0,0,1
W2951721119,2015,-0.3333333333333333,2,4
W2949504124,2011,-1.0,0,3
W2467059325,2014,-1.0,0,2
W2058346864,2012,-0.4444444444444444,5,13
W2059147177,2013,-0.28,18,32
W2126541908,2011,-0.36,16,34
W2114254062,2012,-0.64,9,41
W2341844252,2016,0.64,41,9
W2042716381,2013,-0.04,24,26
W2232084723,2015,-0.3469387755102041,16,33
W2154682196,2011,-0.3548387096774194,10,21
W2090236154,2014,-0.5172413793103449,7,22
W2339264483,2016,-0.25925925925925924,10,17
W2406246486,2012,-0.8823529411764706,2,32
W2168852940,2013,-0.92,1,24
W1967893237,2014,0.75,14,2
W2122816361,2010,-0.9166666666666666,1,23
W2226975844,2015,-0.2727272727272727,8,14
W2146067979,2010,-0.9230769230769231,1,25
W2154541546,2015,1.0,26,0
W2532649759,2016,1.0,26,0
W2095609152,2011,-0.9130434782608695,1,22
W2193856031,2013,-1.0,0,10
W2026077136,2013,-1.0,0,14
W2163668347,2009,-0.9090909090909091,1,21
W2101571534,2013,-0.875,1,15
W2165864074,2009,-1.0,0,14
W2146329061,2010,-0.8461538461538461,1,12
W2261572927,2015,-0.625,3,13
W1929891781,2015,-0.7142857142857143,1,6
W1959430542,2015,-1.0,0,11
W2160486718,2012,-1.0,0,2
W2573807817,2016,0.5,3,1
W2130678865,2013,-1.0,0,13
W2301030643,2016,-0.3333333333333333,2,4
W2577433652,2016,-0.6666666666666666,1,5
W2130905469,2011,-0.42857142857142855,2,5
W2136446161,2014,-1.0,0,4
W2395910292,2011,-0.6666666666666666,1,5
W2573069365,2016,0.0,2,2
W2578751343,2016,-0.3333333333333333,1,2
W2060427995,2012,-1.0,0,3
W2125622661,2012,-1.0,0,5
W2169907154,2011,1.0,2,0
W2248652201,2011,1.0,2,0
W2394764734,2015,,0,0
W1497771634,2010,-1.0,0,1
W2576985646,2016,1.0,1,0
W2587528913,2015,-1.0,0,1
W1653674893,2013,-1.0,0,11
W2295884441,2014,-0.7777777777777778,2,16
W2952774624,2016,-1.0,0,1
W1982170863,2011,-0.52,12,38
W2107625832,2012,-1.0,0,50
W2105144556,2012,-0.12,22,28
W1494749725,2012,0.08,27,23
W3163671086,2011,-0.48,13,37
W2152342555,2010,-0.56,11,39
W2051929895,2014,-0.84,4,46
W2047932983,2014,-0.44,14,36
W2546700599,2016,-0.64,9,41
W2123591640,2012,-0.24,19,31
W3004350858,2012,-0.26666666666666666,11,19
W2112094394,2013,-1.0,0,50
W1996597901,2011,0.6666666666666666,35,7
W2173652028,2015,-0.35,13,27
W2525282885,2016,0.2,18,12
W4238782378,2010,-0.3333333333333333,3,6
W787935690,2015,-0.8666666666666667,1,14
W2103638655,2008,-0.7333333333333333,2,13
W2030201370,2014,-0.2,6,9
W1982227954,2012,0.375,11,5
W2046420845,2014,-0.4666666666666667,4,11
W1566832690,2013,-0.6363636363636364,2,9
W2145939969,2009,,0,0
W2136364591,2013,-0.2,2,3
W2093766460,2014,-1.0,0,1
W2280744451,2013,-1.0,0,4
W2952603327,2013,-0.42857142857142855,2,5
W2115721786,2015,-0.72,7,43
W2143472559,2008,-0.04,24,26
W2164298032,2011,-0.24,19,31
W2950942037,2012,-0.6470588235294118,3,14
W1598995842,2015,0.48,37,13
W2109673240,2012,-0.16,21,29
W2124631616,2013,0.0,25,25
W3004993287,2015,-0.68,8,42
W110155494,2013,-0.55,9,31
W4237364255,2011,0.38461538461538464,9,4
W2122912905,2014,-0.9,2,38
W2134487882,2012,-0.13333333333333333,13,17
W2101524538,2009,0.08333333333333333,13,11
W2169147512,2008,-0.75,2,14
W4256601485,2012,1.0,9,0
W3148353690,2013,-1.0,0,5
W109283877,2009,-0.8571428571428571,1,13
W4256743852,2011,0.3333333333333333,4,2
W174771529,2013,-0.7142857142857143,1,6
W204388872,2012,-0.7142857142857143,1,6
W2261702200,2015,-1.0,0,2
W1971583858,2011,-0.1,9,11
W1973602439,2014,-0.68,8,42
W2008251177,2011,-0.68,8,42
W2270249641,2016,-0.08,23,27
W2043382629,2013,-0.64,9,41
W1976187638,2012,-0.9,1,19
W2153082595,2014,-1.0,0,30
W2165833384,2011,-0.5714285714285714,6,22
W2104083296,2015,-0.7894736842105263,2,17
W2535228553,2016,-0.875,1,15
W2160368229,2013,-0.2222222222222222,7,11
W2036823777,2013,-0.7,3,17
W2075874021,2013,-0.25,3,5
W2069077938,2014,-0.5,2,6
W2034654712,2013,-1.0,0,11
W2158649712,2013,0.0,3,3
W2141281266,2012,-0.42857142857142855,2,5
W2086742730,2012,-1.0,0,1
W2251291395,2013,-1.0,0,3
W2106785574,2011,1.0,2,0
W2120015434,2010,-0.68,8,42
W2049250173,2012,-0.96,1,49
W2963300816,2014,-0.64,9,41
W2167026441,2013,-0.84,4,46
W2109999391,2016,-0.9047619047619048,2,40
W2963687412,2016,1.0,49,0
W2143238292,2014,-0.72,7,43
W2124988974,2011,-0.9130434782608695,1,22
W2105724942,2014,-0.64,9,41
W2012575779,2010,-0.8260869565217391,2,21
W2112694609,2009,-1.0,0,27
W1505105018,2012,-0.5384615384615384,6,20
W2963396025,2015,0.48148148148148145,20,7
W2004891662,2012,-0.5,5,15
W1856913691,2015,-0.6551724137931034,5,24
W2136110891,2011,-1.0,0,21
W2963440164,2016,-0.7931034482758621,3,26
W2036656549,2011,-0.8095238095238095,2,19
W2407000478,2013,1.0,24,0
W1994400630,2013,-0.7777777777777778,1,8
W2963494673,2016,-0.29411764705882354,6,11
W2963309201,2015,0.07692307692307693,7,6
W2141002933,2007,-0.7777777777777778,4,32
W2139144361,2008,-0.17647058823529413,7,10
W2141353180,2008,-0.6,4,16
W2952892048,2011,-0.75,2,14
W2762632680,2014,-1.0,0,6
W1552178784,2012,1.0,13,0
W2134568522,2009,-0.5714285714285714,3,11
W2553563233,2014,-0.8,1,9
W1527865336,2013,1.0,10,0
W1581946835,2011,-1.0,0,11
W2001622826,2013,-1.0,0,2
W2097182131,2010,-1.0,0,4
W2962984997,2016,-0.8333333333333334,1,11
W1812168191,2014,0.0,2,2
W2165799160,2009,0.1111111111111111,5,4
W2568950526,2012,0.0,1,1
W2118911613,2011,-0.3333333333333333,1,2
W2079148610,2010,-1.0,0,14
W2132216713,2011,-1.0,0,3
W2157194148,2011,-0.5,1,3
W1500753124,2011,1.0,6,0
W2259318968,2010,-0.3333333333333333,2,4
W2061248288,2009,-1.0,0,17
W2152999057,2010,-1.0,0,2
W2114514119,2008,-0.42857142857142855,4,10
W2119379703,2006,-0.8333333333333334,1,11
W2066894657,2008,-0.42857142857142855,2,5
W2130233156,2006,-1.0,0,6
W2159230189,2008,-1.0,0,4
W2014617279,2009,0.0,3,3
W2131645751,2007,-1.0,0,4
W3003687308,2008,0.0,1,1
W2550836686,2010,-1.0,0,1
W1637368055,2014,1.0,1,0
W1971342563,2009,-1.0,0,1
W2963354189,2016,1.0,1,0
W2953337630,2012,-0.72,7,43
W2106037979,2014,-0.92,2,48
W1955967056,2014,-0.68,8,42
W2121044254,2011,-0.8,2,18
W2149655761,2012,-0.2777777777777778,13,23
W2096575354,2015,-0.15789473684210525,8,11
W1908400401,2013,-0.15384615384615385,11,15
W2161260504,2011,-0.9047619047619048,1,20
W122168659,2014,-0.7142857142857143,2,12
W1766159063,2013,-0.7391304347826086,3,20
W1493795868,2010,1.0,13,0
W4300824154,2013,1.0,23,0
W4252450363,2010,-0.6666666666666666,1,5
W2162636131,2014,-0.8666666666666667,1,14
W2116059156,2013,-0.2727272727272727,4,7
W1768680127,2015,0.5714285714285714,11,3
W2472385082,2016,1.0,12,0
W2693489730,2016,-0.6363636363636364,2,9
W1647170118,2010,-1.0,0,8
W1908434835,2013,0.0,3,3
W2023174325,2007,-0.4,3,7
W1595362759,2012,-1.0,0,6
W2273762088,2016,-0.6,1,4
W2949319534,2013,0.0,3,3
W1503133374,2010,1.0,2,0
W2416462230,2016,0.0,2,2
W1579740965,2012,-1.0,0,5
W2475033241,2016,-1.0,0,3
W2116731696,2009,-1.0,0,1
W2096028687,2008,-1.0,0,5
W2950455095,2010,-1.0,0,3
W317628462,2013,,0,0
W2524173746,2016,0.3333333333333333,2,1
W2544187956,2010,1.0,1,0
W4244927025,2010,-1.0,0,2
W2951964703,2011,,0,0
W2543626770,2010,-1.0,0,2
W2157985804,2012,0.0,1,1
W2338303746,2016,0.0,1,1
W2951247058,2011,-1.0,0,1
W2963224859,2012,0.0,1,1
W2150746258,2008,-1.0,0,1
W2313223001,2010,-1.0,0,1
W2409661879,2016,-1.0,0,1
W4234137286,2008,1.0,2,0
W2138454691,2009,-1.0,0,1
W2950771882,2010,-1.0,0,1
W2033784322,2012,0.3333333333333333,10,5
W2119228369,2009,0.5,6,2
W2417800902,2016,0.64,41,9
W1825603816,2014,-0.2,20,30
W2294747777,2016,-0.16,21,29
W1995790197,2011,-0.48,13,37
W2051452441,2015,-0.3548387096774194,10,21
W2097379719,2011,0.36,34,16
W2080332495,2012,-0.5,5,15
W2001897379,2013,-0.375,5,11
W2126764985,2013,-1.0,0,9
W2517692780,2014,1.0,1,0
W1919886559,2014,-0.4117647058823529,10,24
W2585899607,2013,-1.0,0,9
W2214510500,2012,-0.7777777777777778,1,8
W2314336249,2016,-1.0,0,3
W122161529,2013,0.0,6,6
W1580799589,2015,-1.0,0,6
W2141076336,2013,-0.2653061224489796,18,31
W2178011018,2016,-1.0,0,50
W2098360054,2014,-0.6666666666666666,2,10
W2109237987,2011,-0.9411764705882353,1,33
W2080654168,2015,-0.6666666666666666,2,10
W1769087895,2008,-0.14285714285714285,3,4
W2562376154,2016,-1.0,0,12
W2404448755,2014,-1.0,0,10
W1641860851,2013,-1.0,0,10
W1522772123,2010,-1.0,0,8
W2136023657,2010,-1.0,0,6
W1563327370,2008,-1.0,0,4
W4235914513,2011,1.0,3,0
W1854960439,2009,-1.0,0,1
W4412303316,2012,,0,0
W2128520215,2008,,0,0
W4300885461,2015,1.0,4,0
W1583877363,2013,-1.0,0,2
W2212750940,2014,-1.0,0,1
W4239254359,2013,1.0,3,0
W2527712682,2016,-1.0,0,3
W4237864686,2013,1.0,1,0
W3037094428,2015,-1.0,0,1
W2403449405,2010,1.0,9,0
W2952271120,2008,,0,0
W2951104067,2013,,0,0
W1503225686,2014,-1.0,0,5
W1782827297,2009,-1.0,0,4
W2145159812,2014,-1.0,0,2
W2953075213,2015,-1.0,0,1
W4301242114,2010,1.0,1,0
W2190012392,2015,-0.08,23,27
W2536574992,2016,-0.64,9,41
W2100975384,2010,-0.6521739130434783,4,19
W2106625078,2014,-0.2,20,30
W2130846554,2011,-0.6,9,36
W1983224729,2008,-0.2,20,30
W187271159,2009,-0.2727272727272727,16,28
W1967155922,2008,-0.2857142857142857,10,18
W2098095723,2014,-0.875,2,30
W4230948688,2012,0.058823529411764705,18,16
W2018425507,2010,0.391304347826087,16,7
W2141005708,2008,-0.2,10,15
W2135447503,2011,-0.68,4,21
W1975747310,2012,0.2,3,2
W2584041701,2016,-0.6,2,8
W2122225167,2012,-0.30434782608695654,8,15
W2135247072,2014,-1.0,0,3
W4233915845,2014,1.0,2,0
W2076378825,2011,-1.0,0,1
W2396205713,2012,-1.0,0,1
W2159484375,2013,-0.7142857142857143,1,6
W78147947,2008,0.0,1,1
W2400282174,2016,0.12,28,22
W2146532238,2008,-0.52,12,38
W1989492148,2012,-0.5238095238095238,10,32
W2005776078,2009,-0.6470588235294118,3,14
W1887230574,2014,-0.6363636363636364,4,18
W1572904055,2008,-0.36,16,34
W2295492139,2012,-0.8181818181818182,1,10
W1440600817,2014,-0.42857142857142855,4,10
W48887007,2008,1.0,7,0
W4234512893,2012,0.2,6,4
W4245247914,2008,0.5,6,2
W2914704971,2008,1.0,2,0
W2089275169,2011,-0.2,2,3
W2159000301,2008,1.0,1,0
W4236702796,2012,0.0,1,1
W2188031625,2009,-1.0,0,2
W165384900,2006,1.0,7,0
W2067698033,2007,-1.0,0,2
W2474199760,2016,-0.36,16,34
W2164173709,2011,0.25925925925925924,17,10
W2136522867,2014,0.04,13,12
W2338895451,2016,-0.45454545454545453,3,8
W2135484285,2012,-1.0,0,5
W2109359427,2009,-0.6,1,4
W2133250057,2010,0.3333333333333333,2,1
W3122125470,2012,-0.52,12,38
W2140552474,2008,-1.0,0,4
W2214279407,2015,0.5,3,1
W18143179,2014,,0,0
W2110376103,2011,,0,0
W2182620469,2009,,0,0
W2204766615,2015,0.3333333333333333,4,2
W160458139,2014,0.0,1,1
W2560773083,2016,1.0,5,0
W2202849354,2015,0.6,4,1
W2561468556,2016,1.0,4,0
W3013554697,2015,1.0,2,0
W2562084149,2015,-1.0,0,2
W2559773466,2016,1.0,1,0
W2610291238,2016,1.0,17,0
W2364071307,2016,-0.25,3,5
W2585656250,2016,1.0,1,0
W2958395200,2016,-1.0,0,3
W1942772871,2015,-1.0,0,1
W2145864226,2011,-0.48,13,37
W3121736548,2014,-1.0,0,4
W3122751082,2016,-1.0,0,3
W2129606165,2012,-0.5121951219512195,10,31
W2329692937,2010,0.38461538461538464,18,8
W1538864647,2010,-0.8620689655172413,2,27
W319070645,2009,-0.8571428571428571,1,13
W2145838234,2007,-0.15384615384615385,11,15
W1990967965,2011,0.6666666666666666,5,1
W2053990123,2008,-1.0,0,14
W2029580091,2013,-1.0,0,6
W2120742335,2008,-0.7142857142857143,1,6
W2018700200,2014,0.2,3,2
W1857382942,2013,-1.0,0,4
W1529582863,2011,1.0,7,0
W2100684772,2005,-0.44,14,36
W2168120333,2014,-0.6,10,40
W2053284854,2006,-0.9166666666666666,2,46
W1604475812,2005,-0.44,14,36
W108171241,2005,-0.76,6,44
W2167289276,2007,-1.0,0,50
W2168169810,2012,-0.72,7,43
W2050143279,2015,-1.0,0,39
W2022988079,2010,-0.72,7,43
W2162366707,2008,-0.76,6,44
W2121608560,2013,-0.7368421052631579,5,33
W1717366613,2010,0.391304347826087,16,7
W3100976664,2012,-0.4074074074074074,8,19
W2092106837,2012,-1.0,0,15
W637360881,2012,-0.9047619047619048,1,20
W1600735852,2011,-0.6,2,8
W2401569657,2013,1.0,11,0
W2097828858,2010,-0.1111111111111111,4,5
W2171453670,2015,0.2,3,2
W2164524572,2007,-0.7037037037037037,4,23
W2074435445,2008,-0.6190476190476191,4,17
W1631206385,2010,-0.15384615384615385,11,15
W2127270603,2010,-0.8823529411764706,1,16
W1497293816,2008,-0.2,6,9
W65187359,2008,-0.6,2,8
W112535059,2008,-0.3333333333333333,6,12
W2547973057,2011,-1.0,0,7
W2108990592,2013,-0.38461538461538464,4,9
W93518536,2013,-0.7142857142857143,1,6
W151145963,2006,-0.6190476190476191,4,17
W3147622907,2006,-0.42857142857142855,2,5
W2157699810,2007,-1.0,0,10
W43943494,2008,-1.0,0,6
W2142466933,2008,-1.0,0,9
W73995978,2009,-1.0,0,5
W263632225,2014,-1.0,0,5
W145760956,2005,-0.7297297297297297,5,32
W2139966165,2008,-0.125,7,9
W1509079692,2007,-1.0,0,11
W2020248732,2006,-0.2,2,3
W1439709477,2011,-0.6,1,4
W2396601345,2014,-0.6,1,4
W2475457858,2014,1.0,1,0
W2156350347,2011,-0.3333333333333333,1,2
W2161310590,2013,-1.0,0,3
W77819569,2014,-1.0,0,2
W8633071,2012,-1.0,0,2
W177772396,2008,-1.0,0,9
W2125283203,2005,-1.0,0,5
W2100864493,2010,0.0,3,3
W2572425474,2010,,0,0
W2468755302,2010,0.0,2,2
W2398503925,2015,-1.0,0,2
W2405593771,2013,-1.0,0,2
W2406144279,2014,-1.0,0,1
W1857926731,2013,-1.0,0,15
W3163321721,2012,-0.3333333333333333,1,2
W3156009147,2015,-1.0,0,2
W1965631443,2005,1.0,1,0
W2124318441,2010,-0.2,20,30
W2147252560,2010,-0.2727272727272727,8,14
W2054897445,2012,-1.0,0,7
W2142869276,2010,-0.12,22,28
W2042182155,2010,-0.5,1,3
W1966055895,2010,1.0,2,0
W2104029268,2010,0.36,34,16
W2140420369,2010,-0.12,22,28
W2129146498,2010,-0.24,19,31
W1989396656,2011,-0.8823529411764706,1,16
W1998235390,2011,-0.3333333333333333,1,2
W2000143187,2011,-0.88,3,47
W2032137897,2010,-0.875,1,15
W2066315437,2014,0.4666666666666667,11,4
W2025258788,2012,0.1111111111111111,5,4
W2015666476,2011,0.0,3,3
W2059852164,2012,0.3333333333333333,6,3
W1985317407,2008,-0.6,2,8
W2392542003,2015,-0.7777777777777778,1,8
W2073319875,2010,0.3333333333333333,2,1
W2080458205,2013,-0.42857142857142855,2,5
W1998645544,2010,,0,0
W2014903462,2014,-0.42857142857142855,2,5
W2463472215,2015,,0,0
W2414742568,2015,0.0,1,1
W1978350127,2011,-1.0,0,3
W2111919883,2013,1.0,2,0
W2119698661,2010,0.24,31,19
W1990702075,2012,,0,0
W1972544475,2011,-0.3333333333333333,4,8
W1567686558,2010,1.0,1,0
W2034166078,2010,-0.2727272727272727,4,7
W2611179066,2008,-0.3684210526315789,12,26
W1642723078,2006,-1.0,0,2
W2104113460,2010,-0.6,10,40
W2119332773,2011,-0.12,22,28
W2109688080,2012,-0.76,6,44
W2083897630,2014,-0.64,9,41
W1965442176,2010,-0.8,5,45
W2072889429,2009,-0.28,18,32
W2250851590,2015,-0.6,10,40
W1509849758,2015,-0.6170212765957447,9,38
W2096742765,2012,-0.627906976744186,8,35
W1862719289,2014,-0.5172413793103449,7,22
W77849806,2012,-0.3333333333333333,13,26
W2100132811,2014,-0.875,2,30
W2191246356,2015,-0.0625,15,17
W2015290450,2015,-0.5757575757575758,7,26
W2135280188,2010,-0.5151515151515151,8,25
W2127701157,2008,-1.0,0,29
W1539773714,2007,-0.6,2,8
W1494776307,2011,-0.4117647058823529,5,12
W2114661200,2013,-0.5294117647058824,4,13
W2250959792,2014,0.29411764705882354,11,6
W2295250485,2013,-0.44,7,18
W2044190113,2013,-0.5384615384615384,3,10
W4293651041,2013,-0.29411764705882354,6,11
W285554160,2015,-0.7142857142857143,2,12
W820536147,2010,-0.2727272727272727,4,7
W1525875379,2010,-0.6666666666666666,2,10
W3196701288,2015,-0.7333333333333333,2,13
W2138398416,2012,0.09090909090909091,6,5
W2251081996,2014,-0.2727272727272727,4,7
W1975388913,2012,0.0,2,2
W1656690710,2015,-0.8,1,9
W2250249525,2014,-0.6923076923076923,2,11
W2283260092,2015,-0.2727272727272727,4,7
W1507631005,2007,0.3333333333333333,4,2
W2251117008,2015,-0.4,3,7
W2021638225,2012,0.1111111111111111,5,4
W1586051859,2009,-0.6666666666666666,1,5
W2252085576,2015,-1.0,0,9
W1586229033,2008,-1.0,0,2
W2797259127,2013,0.0,3,3
W1540345917,2012,-0.3333333333333333,3,6
W1555836633,2009,-0.6,2,8
W1494820159,2010,-0.75,1,7
W1949454573,2015,0.6666666666666666,5,1
W1480330719,2010,-0.2,2,3
W2250300234,2014,-0.6,1,4
W2092309527,2014,-0.3333333333333333,2,4
W104303627,2008,-1.0,0,3
W2187049220,2014,-1.0,0,5
W2072392061,2014,,0,0
W1564948166,2008,1.0,3,0
W2142168523,2014,-0.3333333333333333,1,2
W2251207152,2014,-1.0,0,4
W2397435775,2015,1.0,2,0
W2106983980,2012,1.0,1,0
W2991635530,2014,1.0,1,0
W4250088061,2014,-1.0,0,1
W2145343070,2009,-1.0,0,11
W2091149290,2014,-0.3333333333333333,2,4
W1982304915,2010,-0.6666666666666666,6,30
W2134249758,2010,-0.14285714285714285,3,4
W1970495273,2012,-0.7777777777777778,1,8
W2016131321,2012,-0.3333333333333333,1,2
W2399548505,2012,-1.0,0,2
W2103188316,2008,-0.84,4,46
W2123945507,2010,-0.28,18,32
W2011458734,2008,-0.14893617021276595,20,27
W2122060876,2012,-0.36,16,34
W2166271660,2010,0.08,27,23
W2133363731,2011,-0.44,7,18
W3147133761,2012,-0.8536585365853658,3,38
W2110617721,2009,-0.5,4,12
W2120755390,2014,-0.5,8,24
W2151181659,2012,-0.48148148148148145,7,20
W1968278615,2011,-0.6666666666666666,3,15
W3014903559,2008,1.0,1,0
W2018433144,2014,-0.8461538461538461,1,12
W2083582553,2008,-0.6666666666666666,2,10
W3152068601,2012,-0.7333333333333333,2,13
W2106133082,2009,-1.0,0,3
W2040027946,2009,-0.38461538461538464,4,9
W2129621441,2007,-0.8666666666666667,1,14
W2099901245,2008,-1.0,0,7
W2042113112,2006,-0.3333333333333333,2,4
W2095732128,2007,-1.0,0,4
W2162041741,2007,-0.6,1,4
W63798431,2009,,0,0
W1831843218,2015,-0.7142857142857143,5,30
W1988662062,2010,1.0,1,0
W2030790940,2010,-0.2,2,3
W10765648,2013,-0.6,4,16
W1986917591,2012,-0.6,2,8
W2149684715,2012,0.0,25,25
W1874624425,2014,-0.3333333333333333,2,4
W2146453284,2012,-1.0,0,1
W1674879387,2012,-1.0,0,8
W2952278336,2015,0.0,1,1
W2132046078,2014,-1.0,0,2
W1515884010,2010,-1.0,0,1
W2123476762,2009,-0.68,8,42
W2060017308,2012,-0.28,18,32
W2030239032,2012,-0.68,8,42
W2091381870,2010,-0.52,12,38
W2146356176,2010,-0.56,11,39
W2109966714,2012,0.12,28,22
W2073178357,2011,-0.28,18,32
