author_id,group,award_year,relative_year,cd5
https://openalex.org/A5061002947,control,2004,-2,-0.1596897546897547
https://openalex.org/A5061002947,control,2004,-1,-0.10047095761381475
https://openalex.org/A5061002947,control,2004,0,-0.49967320261437903
https://openalex.org/A5061002947,control,2004,1,-0.32822341057635174
https://openalex.org/A5061002947,control,2004,2,-0.5096988518727649
https://openalex.org/A5061002947,control,2004,3,-0.7272222222222222
https://openalex.org/A5061002947,control,2004,4,0.13333333333333333
https://openalex.org/A5061002947,control,2004,5,-0.11396011396011395
https://openalex.org/A5061038699,award,2000,0,-0.4254545454545455
https://openalex.org/A5061038699,award,2000,4,0.08333333333333331
https://openalex.org/A5061038699,award,2000,5,0.2444444444444444
https://openalex.org/A5061077761,award,2005,0,-0.771304347826087
https://openalex.org/A5061077761,award,2005,1,-0.56
https://openalex.org/A5061077761,award,2005,2,-0.7522222222222222
https://openalex.org/A5061077761,award,2005,3,-0.8638095238095238
https://openalex.org/A5061077761,award,2005,4,-0.89
https://openalex.org/A5061077761,award,2005,5,0.09999999999999998
https://openalex.org/A5061114394,award,2016,-5,0.0
https://openalex.org/A5061114394,award,2016,-4,-1.0
https://openalex.org/A5061114394,award,2016,-3,-1.0
https://openalex.org/A5061114394,award,2016,-2,-0.8676190476190476
https://openalex.org/A5061114394,award,2016,-1,-0.9696969696969697
https://openalex.org/A5061114394,award,2016,0,-0.6532258064516129
https://openalex.org/A5061114394,award,2016,1,-0.952
https://openalex.org/A5061114394,award,2016,2,-0.7432275784881397
https://openalex.org/A5061114394,award,2016,3,-0.625
https://openalex.org/A5061114394,award,2016,4,-0.09401709401709403
https://openalex.org/A5061114394,award,2016,5,-0.375
https://openalex.org/A5061394912,award,2007,0,-0.71
https://openalex.org/A5061394912,award,2007,2,1.0
https://openalex.org/A5061394912,award,2007,3,-0.6666666666666666
https://openalex.org/A5061394912,award,2007,4,-0.56
https://openalex.org/A5061605447,control,2015,-5,-0.19623359917674302
https://openalex.org/A5061605447,control,2015,-4,0.0966010814121279
https://openalex.org/A5061605447,control,2015,-3,0.0912385227051339
https://openalex.org/A5061605447,control,2015,-2,0.03995811423820998
https://openalex.org/A5061605447,control,2015,-1,0.06977270369427233
https://openalex.org/A5061605447,control,2015,0,-0.0056642657062825185
https://openalex.org/A5061605447,control,2015,1,0.006916642934742461
https://openalex.org/A5061605447,control,2015,2,-0.036550925925925924
https://openalex.org/A5061605447,control,2015,3,-0.21711111111111112
https://openalex.org/A5061605447,control,2015,4,0.37042448292448293
https://openalex.org/A5061605447,control,2015,5,0.013893557422969183
https://openalex.org/A5061951606,award,2017,-4,-0.6666666666666666
https://openalex.org/A5061951606,award,2017,-3,-0.21871794871794872
https://openalex.org/A5061951606,award,2017,-2,-0.6163398692810458
https://openalex.org/A5061951606,award,2017,-1,-0.4581660763478945
https://openalex.org/A5061951606,award,2017,0,-0.154298805769394
https://openalex.org/A5061951606,award,2017,1,-0.43517024393973114
https://openalex.org/A5061951606,award,2017,2,-0.3983574009932244
https://openalex.org/A5061951606,award,2017,3,-0.5966657818831732
https://openalex.org/A5061951606,award,2017,4,-0.5348348181096719
https://openalex.org/A5061951606,award,2017,5,0.17196674205490337
https://openalex.org/A5062318856,control,2013,-5,-0.7109624362565539
https://openalex.org/A5062318856,control,2013,-4,-0.5450722748992645
https://openalex.org/A5062318856,control,2013,-3,-0.5170930452592444
https://openalex.org/A5062318856,control,2013,-2,-0.6636925647451963
https://openalex.org/A5062318856,control,2013,-1,-0.36857375428804
https://openalex.org/A5062318856,control,2013,0,-0.3388888888888889
https://openalex.org/A5062318856,control,2013,1,-0.6588387096774193
https://openalex.org/A5062318856,control,2013,2,-0.3651014492753623
https://openalex.org/A5062318856,control,2013,3,-0.5223443223443224
https://openalex.org/A5062318856,control,2013,4,-0.5494505494505495
https://openalex.org/A5062318856,control,2013,5,-0.10052910052910052
https://openalex.org/A5062650159,award,2016,-2,0.6363636363636364
https://openalex.org/A5062650159,award,2016,-1,-0.04166666666666667
https://openalex.org/A5062650159,award,2016,0,-0.6153846153846154
https://openalex.org/A5062650159,award,2016,1,0.0
https://openalex.org/A5062650159,award,2016,2,-0.13055555555555556
https://openalex.org/A5062650159,award,2016,3,-0.135
https://openalex.org/A5062650159,award,2016,4,0.0
https://openalex.org/A5062650159,award,2016,5,0.625
https://openalex.org/A5062838041,award,2011,-1,-0.6955555555555556
https://openalex.org/A5062838041,award,2011,0,-0.5690909090909091
https://openalex.org/A5062838041,award,2011,5,-0.9090909090909092
https://openalex.org/A5063269254,control,2015,-5,-0.6
https://openalex.org/A5063269254,control,2015,-4,-0.3684210526315789
https://openalex.org/A5063269254,control,2015,-3,0.26111111111111107
https://openalex.org/A5063269254,control,2015,-2,0.3
https://openalex.org/A5063269254,control,2015,-1,0.12222222222222222
https://openalex.org/A5063269254,control,2015,0,0.04
https://openalex.org/A5063269254,control,2015,1,-0.20961877628544295
https://openalex.org/A5063269254,control,2015,2,-0.02580319596299412
https://openalex.org/A5063269254,control,2015,3,-0.5830545580545581
https://openalex.org/A5063269254,control,2015,4,-0.28466592257820555
https://openalex.org/A5063269254,control,2015,5,-0.21609523809523806
https://openalex.org/A5063317383,award,2014,-1,-0.4259259259259259
https://openalex.org/A5063317383,award,2014,0,-0.26666666666666666
https://openalex.org/A5063317383,award,2014,1,-0.2083333333333333
https://openalex.org/A5063317383,award,2014,2,-0.8
https://openalex.org/A5063317383,award,2014,3,1.0
https://openalex.org/A5063317383,award,2014,5,-0.68
https://openalex.org/A5063520549,award,2018,-3,-1.0
https://openalex.org/A5063520549,award,2018,0,-0.7333333333333333
https://openalex.org/A5063520549,award,2018,1,0.0
https://openalex.org/A5063520549,award,2018,2,-1.0
https://openalex.org/A5063520549,award,2018,3,0.35000000000000003
https://openalex.org/A5063520549,award,2018,4,-0.07441077441077444
https://openalex.org/A5063520549,award,2018,5,0.0
https://openalex.org/A5064241063,award,2005,-3,-0.8697478991596639
https://openalex.org/A5064241063,award,2005,-2,-0.37183006535947716
https://openalex.org/A5064241063,award,2005,-1,-0.0942857142857143
https://openalex.org/A5064241063,award,2005,0,-0.5009456264775414
https://openalex.org/A5064241063,award,2005,2,-0.8288888888888889
https://openalex.org/A5064241063,award,2005,3,1.0
https://openalex.org/A5064274071,award,2003,-3,-0.2
https://openalex.org/A5064274071,award,2003,-2,-0.4
https://openalex.org/A5064274071,award,2003,-1,0.18142857142857144
https://openalex.org/A5064274071,award,2003,0,0.2277777777777778
https://openalex.org/A5064274071,award,2003,1,-0.7029239766081872
https://openalex.org/A5064274071,award,2003,2,-0.5297827138985676
https://openalex.org/A5064274071,award,2003,3,-0.08952380952380952
https://openalex.org/A5064274071,award,2003,4,-0.33333333333333337
https://openalex.org/A5064274071,award,2003,5,-0.750515683147262
https://openalex.org/A5064520344,award,2018,-3,1.0
https://openalex.org/A5064520344,award,2018,-1,-0.561284447260057
https://openalex.org/A5064520344,award,2018,0,-0.4461904761904762
https://openalex.org/A5064520344,award,2018,1,-0.8461538461538461
https://openalex.org/A5064520344,award,2018,3,-0.1428571428571428
https://openalex.org/A5064699160,award,2015,-3,-1.0
https://openalex.org/A5064699160,award,2015,-2,0.0
https://openalex.org/A5064699160,award,2015,-1,-0.23
https://openalex.org/A5064699160,award,2015,0,-0.7418289563969809
https://openalex.org/A5064699160,award,2015,1,-0.501904761904762
https://openalex.org/A5064699160,award,2015,2,-0.6710526315789473
https://openalex.org/A5064699160,award,2015,3,-0.36831908831908833
https://openalex.org/A5064699160,award,2015,4,0.0035416666666666582
https://openalex.org/A5064699160,award,2015,5,-0.02013888888888889
https://openalex.org/A5064825146,award,2013,-4,-1.0
https://openalex.org/A5064825146,award,2013,-3,-0.45454545454545453
https://openalex.org/A5064825146,award,2013,-1,-0.7777777777777778
https://openalex.org/A5064825146,award,2013,0,-0.86
https://openalex.org/A5064825146,award,2013,2,0.19999999999999998
https://openalex.org/A5064825146,award,2013,3,0.2333333333333333
https://openalex.org/A5064825146,award,2013,4,1.0
https://openalex.org/A5064825146,award,2013,5,1.0
https://openalex.org/A5064857767,control,2001,-5,0.0
https://openalex.org/A5064857767,control,2001,-4,0.5071947545631756
https://openalex.org/A5064857767,control,2001,-3,0.28363636363636363
https://openalex.org/A5064857767,control,2001,-2,0.07202777777777777
https://openalex.org/A5064857767,control,2001,-1,-0.2828402366863905
https://openalex.org/A5064857767,control,2001,0,-0.14936038240386065
https://openalex.org/A5064857767,control,2001,1,0.15091760534000837
https://openalex.org/A5064857767,control,2001,2,-0.18791981226302323
https://openalex.org/A5064857767,control,2001,3,-0.5937012987012987
https://openalex.org/A5064857767,control,2001,4,-0.4384615384615385
https://openalex.org/A5064857767,control,2001,5,-0.0028617437313089578
https://openalex.org/A5064883489,award,2003,0,0.1929824561403509
https://openalex.org/A5064883489,award,2003,3,-0.9090909090909092
https://openalex.org/A5064883489,award,2003,5,-1.0
https://openalex.org/A5065221891,control,2016,-1,0.125
https://openalex.org/A5065221891,control,2016,0,-0.5
https://openalex.org/A5065221891,control,2016,1,-0.8500713994288045
https://openalex.org/A5065221891,control,2016,3,-0.11076923076923077
https://openalex.org/A5065221891,control,2016,4,-0.7585714285714286
https://openalex.org/A5065221891,control,2016,5,-0.32679738562091504
https://openalex.org/A5065530146,control,2014,-5,-0.9047619047619048
https://openalex.org/A5065530146,control,2014,-4,-0.7128205128205128
https://openalex.org/A5065530146,control,2014,-3,0.3
https://openalex.org/A5065530146,control,2014,-2,0.06593406593406596
https://openalex.org/A5065530146,control,2014,-1,-1.0
https://openalex.org/A5065530146,control,2014,0,0.07142857142857145
https://openalex.org/A5065530146,control,2014,1,-0.6
https://openalex.org/A5065530146,control,2014,2,-0.20000000000000004
https://openalex.org/A5065530146,control,2014,3,-0.5
https://openalex.org/A5065530146,control,2014,4,-0.2
https://openalex.org/A5065530146,control,2014,5,-0.2740740740740741
https://openalex.org/A5065675832,award,2016,-1,-0.56
https://openalex.org/A5065675832,award,2016,0,-0.416017316017316
https://openalex.org/A5065675832,award,2016,1,-0.35580042655360017
https://openalex.org/A5065675832,award,2016,2,-0.2780307274424922
https://openalex.org/A5065675832,award,2016,3,-0.11950617283950618
https://openalex.org/A5065675832,award,2016,4,-0.15397357028935976
https://openalex.org/A5065675832,award,2016,5,-0.019853696364144982
https://openalex.org/A5065790866,control,2011,-5,0.282051282051282
https://openalex.org/A5065790866,control,2011,-4,0.12353801169590642
https://openalex.org/A5065790866,control,2011,-3,-0.11845410628019325
https://openalex.org/A5065790866,control,2011,-2,-0.4779569892473119
https://openalex.org/A5065790866,control,2011,-1,-0.05808080808080805
https://openalex.org/A5065790866,control,2011,0,-0.03595478595478596
https://openalex.org/A5065790866,control,2011,1,-0.3977272727272727
https://openalex.org/A5065790866,control,2011,2,-0.18796992481203004
https://openalex.org/A5065790866,control,2011,3,-0.08
https://openalex.org/A5065790866,control,2011,4,-0.27370689655172414
https://openalex.org/A5065790866,control,2011,5,-0.8947368421052632
https://openalex.org/A5065974086,control,2011,-5,0.10169082125603864
https://openalex.org/A5065974086,control,2011,-4,0.4258201058201058
https://openalex.org/A5065974086,control,2011,-3,-0.007437641723356021
https://openalex.org/A5065974086,control,2011,-2,0.3458196005674997
https://openalex.org/A5065974086,control,2011,-1,0.39999999999999997
https://openalex.org/A5065974086,control,2011,0,0.23796602387511478
https://openalex.org/A5065974086,control,2011,1,-0.03312091503267975
https://openalex.org/A5065974086,control,2011,2,0.41125
https://openalex.org/A5065974086,control,2011,3,0.30000000000000004
https://openalex.org/A5065974086,control,2011,4,0.4745454545454545
https://openalex.org/A5065974086,control,2011,5,0.3355555555555556
https://openalex.org/A5066273713,control,2016,-5,0.1985096776230621
https://openalex.org/A5066273713,control,2016,-4,-0.06333333333333331
https://openalex.org/A5066273713,control,2016,-3,-0.1777103568700207
https://openalex.org/A5066273713,control,2016,-2,-0.3628074955347682
https://openalex.org/A5066273713,control,2016,-1,-0.24739920573253904
https://openalex.org/A5066273713,control,2016,0,-0.5114288124156545
https://openalex.org/A5066273713,control,2016,1,0.04617604617604617
https://openalex.org/A5066273713,control,2016,2,0.12932900432900432
https://openalex.org/A5066273713,control,2016,3,-0.3463846153846154
https://openalex.org/A5066273713,control,2016,4,-0.2509565217391304
https://openalex.org/A5066273713,control,2016,5,-0.30243343802167333
https://openalex.org/A5066531106,award,2010,-4,-0.6666666666666666
https://openalex.org/A5066531106,award,2010,-2,-0.19308661926308987
https://openalex.org/A5066531106,award,2010,-1,0.3678947368421053
https://openalex.org/A5066531106,award,2010,0,-0.5204296244296244
https://openalex.org/A5066531106,award,2010,1,-0.48672375933245493
https://openalex.org/A5066531106,award,2010,2,-0.5686666666666667
https://openalex.org/A5066531106,award,2010,3,-0.45696145124716553
https://openalex.org/A5066531106,award,2010,4,-0.4666666666666667
https://openalex.org/A5066531106,award,2010,5,-0.3514285714285714
https://openalex.org/A5066623526,award,2007,-4,-1.0
https://openalex.org/A5066623526,award,2007,-3,-1.0
https://openalex.org/A5066623526,award,2007,-2,-0.32916666666666666
https://openalex.org/A5066623526,award,2007,0,-0.5733333333333334
https://openalex.org/A5066623526,award,2007,1,-0.8333333333333333
https://openalex.org/A5066623526,award,2007,2,-0.3485714285714286
https://openalex.org/A5066623526,award,2007,5,-0.8571428571428572
https://openalex.org/A5067066896,award,2012,-1,-0.4285714285714285
https://openalex.org/A5067066896,award,2012,0,-0.84
https://openalex.org/A5067066896,award,2012,1,-0.8
https://openalex.org/A5067066896,award,2012,2,-1.0
https://openalex.org/A5067066896,award,2012,3,-0.7601626016260162
https://openalex.org/A5067066896,award,2012,4,0.09999999999999998
https://openalex.org/A5067066896,award,2012,5,-0.8
https://openalex.org/A5067442653,award,2006,-3,-0.4
https://openalex.org/A5067442653,award,2006,-1,-0.1707317073170731
https://openalex.org/A5067442653,award,2006,0,-0.515904761904762
https://openalex.org/A5067442653,award,2006,1,-0.35294117647058826
https://openalex.org/A5067442653,award,2006,5,-0.36
https://openalex.org/A5067917669,award,2004,-4,-1.0
https://openalex.org/A5067917669,award,2004,-3,-0.8766666666666667
https://openalex.org/A5067917669,award,2004,-2,0.19999999999999998
https://openalex.org/A5067917669,award,2004,-1,-0.4584615384615384
https://openalex.org/A5067917669,award,2004,0,-0.7521428571428571
https://openalex.org/A5067917669,award,2004,1,-0.8658537187418213
https://openalex.org/A5067917669,award,2004,2,-0.8571428571428571
https://openalex.org/A5067917669,award,2004,3,-0.46692810457516337
https://openalex.org/A5067917669,award,2004,4,-0.7925775401069519
https://openalex.org/A5067917669,award,2004,5,-0.8978526398739165
https://openalex.org/A5068028533,control,2003,-3,1.0
https://openalex.org/A5068028533,control,2003,-2,-1.0
https://openalex.org/A5068028533,control,2003,-1,-0.2835294117647059
https://openalex.org/A5068028533,control,2003,0,-0.16944444444444443
https://openalex.org/A5068028533,control,2003,1,0.020653594771241846
https://openalex.org/A5068028533,control,2003,2,0.26346827447602644
https://openalex.org/A5068028533,control,2003,3,0.5483870967741935
https://openalex.org/A5068028533,control,2003,4,-0.6518518518518519
https://openalex.org/A5068028533,control,2003,5,0.2
https://openalex.org/A5068043486,control,2013,-5,-0.592365491651206
https://openalex.org/A5068043486,control,2013,-4,-0.7244444444444444
https://openalex.org/A5068043486,control,2013,-3,-0.4908080808080808
https://openalex.org/A5068043486,control,2013,-2,-0.5753205425906576
https://openalex.org/A5068043486,control,2013,-1,-0.4789610669943909
https://openalex.org/A5068043486,control,2013,0,-0.5221195982376475
https://openalex.org/A5068043486,control,2013,1,-0.3339710221730682
https://openalex.org/A5068043486,control,2013,2,-0.47607327111335196
https://openalex.org/A5068043486,control,2013,3,-0.4003139949105282
https://openalex.org/A5068043486,control,2013,4,-0.015067113928801678
https://openalex.org/A5068043486,control,2013,5,-0.281660787287687
https://openalex.org/A5068077704,control,2009,-5,-0.2526219512195122
https://openalex.org/A5068077704,control,2009,-4,-0.6644736842105263
https://openalex.org/A5068077704,control,2009,-3,-0.10591206179441474
https://openalex.org/A5068077704,control,2009,-2,-0.3796478255258743
https://openalex.org/A5068077704,control,2009,-1,-0.10634920634920636
https://openalex.org/A5068077704,control,2009,0,-0.6012256728778469
https://openalex.org/A5068077704,control,2009,1,-0.5497159090909091
https://openalex.org/A5068077704,control,2009,2,-0.5469825510641837
https://openalex.org/A5068077704,control,2009,3,-0.039999999999999994
https://openalex.org/A5068077704,control,2009,4,-0.4759803622303622
https://openalex.org/A5068077704,control,2009,5,-0.35102040816326535
https://openalex.org/A5068085751,control,2008,-5,-1.0
https://openalex.org/A5068085751,control,2008,-4,-0.25
https://openalex.org/A5068085751,control,2008,-3,0.16363636363636364
https://openalex.org/A5068085751,control,2008,-2,-0.37681159420289856
https://openalex.org/A5068085751,control,2008,-1,-1.0
https://openalex.org/A5068085751,control,2008,0,-0.18194736842105264
https://openalex.org/A5068085751,control,2008,1,-0.7155862303397431
https://openalex.org/A5068085751,control,2008,2,-0.5548194662480377
https://openalex.org/A5068085751,control,2008,3,-0.13969498910675382
https://openalex.org/A5068085751,control,2008,4,-0.7086834733893558
https://openalex.org/A5068085751,control,2008,5,-0.6237301587301588
https://openalex.org/A5068145628,award,2018,0,0.0733333333333333
https://openalex.org/A5068145628,award,2018,1,-0.040909090909090895
https://openalex.org/A5068150550,award,2011,-3,-0.7333333333333333
https://openalex.org/A5068150550,award,2011,-1,-0.44666666666666666
https://openalex.org/A5068150550,award,2011,0,-0.11111111111111112
https://openalex.org/A5068150550,award,2011,1,-0.2598179271708683
https://openalex.org/A5068150550,award,2011,2,-0.652987012987013
https://openalex.org/A5068150550,award,2011,3,-0.5893333333333334
https://openalex.org/A5068150550,award,2011,4,-0.6083333333333334
https://openalex.org/A5068150550,award,2011,5,-0.22
https://openalex.org/A5068276075,control,2010,-5,-1.0
https://openalex.org/A5068276075,control,2010,-4,-0.7142857142857143
https://openalex.org/A5068276075,control,2010,-3,1.0
https://openalex.org/A5068276075,control,2010,-2,-0.6666666666666666
https://openalex.org/A5068276075,control,2010,0,-0.4866666666666667
https://openalex.org/A5068276075,control,2010,1,-0.625
https://openalex.org/A5068276075,control,2010,2,0.09523809523809526
https://openalex.org/A5068276075,control,2010,3,0.0
https://openalex.org/A5068276075,control,2010,5,0.06666666666666665
https://openalex.org/A5068395748,award,2001,-1,0.75
https://openalex.org/A5068395748,award,2001,0,-0.24000000000000002
https://openalex.org/A5068413510,control,2011,-5,-0.3428571428571428
https://openalex.org/A5068413510,control,2011,-4,0.011251564927523121
https://openalex.org/A5068413510,control,2011,-3,-0.08363636363636365
https://openalex.org/A5068413510,control,2011,-2,-0.18793650793650793
https://openalex.org/A5068413510,control,2011,-1,-0.40736427252556284
https://openalex.org/A5068413510,control,2011,0,0.29477124183006537
https://openalex.org/A5068413510,control,2011,1,0.09630515683147263
https://openalex.org/A5068413510,control,2011,2,0.07036161833154315
https://openalex.org/A5068413510,control,2011,3,0.13020460615535853
https://openalex.org/A5068413510,control,2011,4,0.2393939393939394
https://openalex.org/A5068413510,control,2011,5,-0.4498129764478325
https://openalex.org/A5068471095,award,2015,-3,-0.92
https://openalex.org/A5068471095,award,2015,0,-0.52
https://openalex.org/A5068471095,award,2015,1,0.3333333333333333
https://openalex.org/A5068471095,award,2015,2,-0.30615384615384617
https://openalex.org/A5068471095,award,2015,3,0.0
https://openalex.org/A5068471095,award,2015,4,0.0
https://openalex.org/A5068471095,award,2015,5,0.5
https://openalex.org/A5068587315,award,2008,-3,0.0
https://openalex.org/A5068587315,award,2008,-2,-0.7894736842105263
https://openalex.org/A5068587315,award,2008,-1,-0.11309523809523814
https://openalex.org/A5068587315,award,2008,0,-0.8
https://openalex.org/A5068587315,award,2008,1,-0.52
https://openalex.org/A5068587315,award,2008,3,-0.35750000000000004
https://openalex.org/A5068587315,award,2008,4,-0.8425925925925926
https://openalex.org/A5068587315,award,2008,5,-0.2941176470588235
https://openalex.org/A5068799512,award,2013,-4,-0.8571428571428572
https://openalex.org/A5068799512,award,2013,-3,-0.3213690476190476
https://openalex.org/A5068799512,award,2013,-2,-0.3742283950617284
https://openalex.org/A5068799512,award,2013,-1,-0.2717373905164603
https://openalex.org/A5068799512,award,2013,0,-0.670625
https://openalex.org/A5068799512,award,2013,1,-0.707936507936508
https://openalex.org/A5068799512,award,2013,2,-0.49083333333333334
https://openalex.org/A5068799512,award,2013,3,-0.10765432098765432
https://openalex.org/A5068799512,award,2013,4,-0.4114285714285714
https://openalex.org/A5068799512,award,2013,5,-0.0006984792787809724
https://openalex.org/A5069017863,award,2001,0,-0.8292682926829269
https://openalex.org/A5069017863,award,2001,1,-0.6666666666666666
https://openalex.org/A5069017863,award,2001,3,-0.8407828907581505
https://openalex.org/A5069017863,award,2001,4,-1.0
https://openalex.org/A5069246862,award,2009,0,-0.42705882352941177
https://openalex.org/A5069411288,control,2012,-5,0.026666666666666655
https://openalex.org/A5069411288,control,2012,-4,0.5
https://openalex.org/A5069411288,control,2012,-3,-0.5133333333333333
https://openalex.org/A5069411288,control,2012,-2,-0.48
https://openalex.org/A5069411288,control,2012,-1,-0.52
https://openalex.org/A5069411288,control,2012,0,-0.8383673469387756
https://openalex.org/A5069411288,control,2012,1,-1.0
https://openalex.org/A5069411288,control,2012,2,-0.9047619047619048
https://openalex.org/A5069411288,control,2012,3,-0.6428571428571429
https://openalex.org/A5069411288,control,2012,4,-0.7
https://openalex.org/A5069411288,control,2012,5,-0.9459459459459459
https://openalex.org/A5069421748,award,2003,-5,-0.7037037037037037
https://openalex.org/A5069421748,award,2003,-4,-0.9090909090909092
https://openalex.org/A5069421748,award,2003,-3,1.0
https://openalex.org/A5069421748,award,2003,-2,-0.8333333333333334
https://openalex.org/A5069421748,award,2003,-1,-0.68
https://openalex.org/A5069421748,award,2003,0,0.3
https://openalex.org/A5069421748,award,2003,1,0.0
https://openalex.org/A5069421748,award,2003,3,0.003142857142857114
https://openalex.org/A5069596903,control,2010,-5,-0.2710296285347375
https://openalex.org/A5069596903,control,2010,-4,-0.37078430584520183
https://openalex.org/A5069596903,control,2010,-3,-0.49609030867449644
https://openalex.org/A5069596903,control,2010,-2,-0.3306284077000111
https://openalex.org/A5069596903,control,2010,-1,-0.5687821807150301
https://openalex.org/A5069596903,control,2010,0,-0.3885838947103769
https://openalex.org/A5069596903,control,2010,1,-0.37888557990241023
https://openalex.org/A5069596903,control,2010,2,-0.5134623232833675
https://openalex.org/A5069596903,control,2010,3,-0.34507741315007895
https://openalex.org/A5069596903,control,2010,4,-0.3323540350211519
https://openalex.org/A5069596903,control,2010,5,-0.3626466294902471
https://openalex.org/A5069763558,award,2008,-2,-0.10999999999999999
https://openalex.org/A5069763558,award,2008,-1,0.2777777777777778
https://openalex.org/A5069763558,award,2008,0,-0.42967836257309944
https://openalex.org/A5069763558,award,2008,1,-0.68
https://openalex.org/A5069763558,award,2008,2,-0.5769918699186992
https://openalex.org/A5069763558,award,2008,3,0.12
https://openalex.org/A5069763558,award,2008,4,0.023809523809523836
https://openalex.org/A5069763558,award,2008,5,0.1428571428571428
https://openalex.org/A5069787995,control,2015,-5,-0.6048200992555832
https://openalex.org/A5069787995,control,2015,-4,-0.2745332211942809
https://openalex.org/A5069787995,control,2015,-3,-0.6826958525345622
https://openalex.org/A5069787995,control,2015,-2,-0.18172324002064594
https://openalex.org/A5069787995,control,2015,-1,-0.513943950786056
https://openalex.org/A5069787995,control,2015,0,-0.11944708318109853
https://openalex.org/A5069787995,control,2015,1,-0.2320143398268398
https://openalex.org/A5069787995,control,2015,2,-0.4676363636363637
https://openalex.org/A5069787995,control,2015,3,-0.4125
https://openalex.org/A5069787995,control,2015,4,-0.09766233766233766
https://openalex.org/A5069787995,control,2015,5,-0.06547619047619048
https://openalex.org/A5069830330,award,2003,-1,0.12991452991452992
https://openalex.org/A5069830330,award,2003,0,0.24
https://openalex.org/A5069830330,award,2003,1,-0.45161290322580644
https://openalex.org/A5069852764,control,2010,-3,0.5
https://openalex.org/A5069852764,control,2010,-2,-0.5333333333333333
https://openalex.org/A5069852764,control,2010,-1,-0.4167142857142857
https://openalex.org/A5069852764,control,2010,0,-0.053333333333333344
https://openalex.org/A5069852764,control,2010,1,-0.68
https://openalex.org/A5069852764,control,2010,2,-0.6209821428571428
https://openalex.org/A5069852764,control,2010,3,-0.8133333333333332
https://openalex.org/A5069852764,control,2010,4,-0.32
https://openalex.org/A5069852764,control,2010,5,-0.26536585365853654
https://openalex.org/A5070068025,control,2000,-5,0.25
https://openalex.org/A5070068025,control,2000,-4,-0.55
https://openalex.org/A5070068025,control,2000,-3,-1.0
https://openalex.org/A5070068025,control,2000,-2,-0.16666666666666666
https://openalex.org/A5070068025,control,2000,-1,-0.5276653171390013
https://openalex.org/A5070068025,control,2000,0,-0.2858823529411765
https://openalex.org/A5070068025,control,2000,2,-0.5155773420479303
https://openalex.org/A5070223708,award,2017,-2,-1.0
https://openalex.org/A5070223708,award,2017,-1,-0.3666666666666667
https://openalex.org/A5070223708,award,2017,0,0.0052631578947368585
https://openalex.org/A5070223708,award,2017,1,-0.5263157894736842
https://openalex.org/A5070223708,award,2017,2,-1.0
https://openalex.org/A5070223708,award,2017,3,-0.5
https://openalex.org/A5070565287,control,2011,-5,-0.35385599415204677
https://openalex.org/A5070565287,control,2011,-4,-0.5987824592202472
https://openalex.org/A5070565287,control,2011,-3,-0.7013606048400814
https://openalex.org/A5070565287,control,2011,-2,-0.82375
https://openalex.org/A5070565287,control,2011,-1,-0.39097288676236047
https://openalex.org/A5070565287,control,2011,0,-0.401517445437961
https://openalex.org/A5070565287,control,2011,1,-0.4373003130101013
https://openalex.org/A5070565287,control,2011,2,-0.2268426579020084
https://openalex.org/A5070565287,control,2011,3,-0.5554060491206665
https://openalex.org/A5070565287,control,2011,4,-0.5087493987493987
https://openalex.org/A5070565287,control,2011,5,-0.7551082251082252
https://openalex.org/A5070661194,award,2017,0,-0.4418604651162791
https://openalex.org/A5071016611,control,2008,-5,-0.6514285714285715
https://openalex.org/A5071016611,control,2008,-4,-0.623066407911981
https://openalex.org/A5071016611,control,2008,-3,-0.6344384164479858
https://openalex.org/A5071016611,control,2008,-2,-0.20242424242424242
https://openalex.org/A5071016611,control,2008,-1,-0.3829607107867977
https://openalex.org/A5071016611,control,2008,0,-0.6920299421842199
https://openalex.org/A5071016611,control,2008,1,-0.5727695443058612
https://openalex.org/A5071016611,control,2008,2,-0.1526530612244898
https://openalex.org/A5071016611,control,2008,3,-0.5217391304347826
https://openalex.org/A5071016611,control,2008,4,-0.6916594516594516
https://openalex.org/A5071016611,control,2008,5,0.07045454545454546
https://openalex.org/A5071597932,award,2010,-3,-1.0
https://openalex.org/A5071597932,award,2010,-2,-0.8018018018018017
https://openalex.org/A5071597932,award,2010,-1,-0.9090909090909092
https://openalex.org/A5071597932,award,2010,0,-0.38095238095238093
https://openalex.org/A5071597932,award,2010,1,-0.84
https://openalex.org/A5072006037,control,2012,-5,-0.6563467492260062
https://openalex.org/A5072006037,control,2012,-4,0.015050546824740385
https://openalex.org/A5072006037,control,2012,-3,-0.39266666666666666
https://openalex.org/A5072006037,control,2012,-2,-0.4371049540694583
https://openalex.org/A5072006037,control,2012,-1,-0.5833465085638999
https://openalex.org/A5072006037,control,2012,0,-0.20498647734956052
https://openalex.org/A5072006037,control,2012,1,-0.6615384615384615
https://openalex.org/A5072006037,control,2012,2,-0.592463768115942
https://openalex.org/A5072006037,control,2012,3,-0.43402339679833285
https://openalex.org/A5072006037,control,2012,4,-0.685
https://openalex.org/A5072006037,control,2012,5,-0.3829493087557604
https://openalex.org/A5072031454,award,2009,-1,-0.8
https://openalex.org/A5072031454,award,2009,0,-0.6366817496229261
https://openalex.org/A5072031454,award,2009,1,-0.6984126984126983
https://openalex.org/A5072031454,award,2009,2,-0.7912695434646654
