conference,year,title,contents_url
sosp,2005,"Proceedings of the 20th ACM Symposium on Operating Systems Principles 2005, SOSP 2005, Brighton, UK, October 23-26, 2005.",https://dblp.org/db/conf/sosp/sosp2005.html
sosp,2007,"Proceedings of the 21st ACM Symposium on Operating Systems Principles 2007, SOSP 2007, Stevenson, Washington, USA, October 14-17, 2007.",https://dblp.org/db/conf/sosp/sosp2007.html
sosp,2009,"Proceedings of the 22nd ACM Symposium on Operating Systems Principles 2009, SOSP 2009, Big Sky, Montana, USA, October 11-14, 2009.",https://dblp.org/db/conf/sosp/sosp2009.html
sosp,2011,"Proceedings of the 23rd ACM Symposium on Operating Systems Principles 2011, SOSP 2011, Cascais, Portugal, October 23-26, 2011.",https://dblp.org/db/conf/sosp/sosp2011.html
sosp,2013,"ACM SIGOPS 24th Symposium on Operating Systems Principles, SOSP '13, Farmington, PA, USA, November 3-6, 2013.",https://dblp.org/db/conf/sosp/sosp2013.html
sosp,2015,"Proceedings of the 25th Symposium on Operating Systems Principles, SOSP 2015, Monterey, CA, USA, October 4-7, 2015.",https://dblp.org/db/conf/sosp/sosp2015.html
sosp,2017,"Proceedings of the 26th Symposium on Operating Systems Principles, Shanghai, China, October 28-31, 2017.",https://dblp.org/db/conf/sosp/sosp2017.html
stoc,2000,"Proceedings of the Thirty-Second Annual ACM Symposium on Theory of Computing, May 21-23, 2000, Portland, OR, USA.",https://dblp.org/db/conf/stoc/stoc2000.html
stoc,2001,"Proceedings on 33rd Annual ACM Symposium on Theory of Computing, July 6-8, 2001, Heraklion, Crete, Greece.",https://dblp.org/db/conf/stoc/stoc2001.html
stoc,2002,"Proceedings on 34th Annual ACM Symposium on Theory of Computing, May 19-21, 2002, Montréal, Québec, Canada.",https://dblp.org/db/conf/stoc/stoc2002.html
stoc,2003,"Proceedings of the 35th Annual ACM Symposium on Theory of Computing, June 9-11, 2003, San Diego, CA, USA.",https://dblp.org/db/conf/stoc/stoc2003.html
stoc,2004,"Proceedings of the 36th Annual ACM Symposium on Theory of Computing, Chicago, IL, USA, June 13-16, 2004.",https://dblp.org/db/conf/stoc/stoc2004.html
stoc,2005,"Proceedings of the 37th Annual ACM Symposium on Theory of Computing, Baltimore, MD, USA, May 22-24, 2005.",https://dblp.org/db/conf/stoc/stoc2005.html
stoc,2006,"Proceedings of the 38th Annual ACM Symposium on Theory of Computing, Seattle, WA, USA, May 21-23, 2006.",https://dblp.org/db/conf/stoc/stoc2006.html
stoc,2007,"Proceedings of the 39th Annual ACM Symposium on Theory of Computing, San Diego, California, USA, June 11-13, 2007.",https://dblp.org/db/conf/stoc/stoc2007.html
stoc,2008,"Proceedings of the 40th Annual ACM Symposium on Theory of Computing, Victoria, British Columbia, Canada, May 17-20, 2008.",https://dblp.org/db/conf/stoc/stoc2008.html
stoc,2009,"Proceedings of the 41st Annual ACM Symposium on Theory of Computing, STOC 2009, Bethesda, MD, USA, May 31 - June 2, 2009.",https://dblp.org/db/conf/stoc/stoc2009.html
stoc,2010,"Proceedings of the 42nd ACM Symposium on Theory of Computing, STOC 2010, Cambridge, Massachusetts, USA, 5-8 June 2010.",https://dblp.org/db/conf/stoc/stoc2010.html
stoc,2011,"Proceedings of the 43rd ACM Symposium on Theory of Computing, STOC 2011, San Jose, CA, USA, 6-8 June 2011.",https://dblp.org/db/conf/stoc/stoc2011.html
stoc,2012,"Proceedings of the 44th Symposium on Theory of Computing Conference, STOC 2012, New York, NY, USA, May 19 - 22, 2012.",https://dblp.org/db/conf/stoc/stoc2012.html
stoc,2013,"Symposium on Theory of Computing Conference, STOC'13, Palo Alto, CA, USA, June 1-4, 2013.",https://dblp.org/db/conf/stoc/stoc2013.html
stoc,2014,"Symposium on Theory of Computing, STOC 2014, New York, NY, USA, May 31 - June 03, 2014.",https://dblp.org/db/conf/stoc/stoc2014.html
stoc,2015,"Proceedings of the Forty-Seventh Annual ACM on Symposium on Theory of Computing, STOC 2015, Portland, OR, USA, June 14-17, 2015.",https://dblp.org/db/conf/stoc/stoc2015.html
stoc,2016,"Proceedings of the 48th Annual ACM SIGACT Symposium on Theory of Computing, STOC 2016, Cambridge, MA, USA, June 18-21, 2016.",https://dblp.org/db/conf/stoc/stoc2016.html
stoc,2017,"Proceedings of the 49th Annual ACM SIGACT Symposium on Theory of Computing, STOC 2017, Montreal, QC, Canada, June 19-23, 2017.",https://dblp.org/db/conf/stoc/stoc2017.html
stoc,2018,"Proceedings of the 50th Annual ACM SIGACT Symposium on Theory of Computing, STOC 2018, Los Angeles, CA, USA, June 25-29, 2018.",https://dblp.org/db/conf/stoc/stoc2018.html
uist,2000,"Proceedings of the 13th Annual ACM Symposium on User Interface Software and Technology, UIST 2000, San Diego, California, USA, November 6-8, 2000.",https://dblp.org/db/conf/uist/uist2000.html
uist,2001,"Proceedings of the 14th Annual ACM Symposium on User Interface Software and Technology, UIST 2001, Disney's BoardWalk Inn Resort, Walt Disney World, Orlando, Florida, USA, November 11-14, 2001.",https://dblp.org/db/conf/uist/uist2001.html
uist,2002,"Proceedings of the 15th Annual ACM Symposium on User Interface Software and Technology, Paris, France, October 27-30, 2002.",https://dblp.org/db/conf/uist/uist2002.html
uist,2003,"Proceedings of the 16th Annual ACM Symposium on User Interface Software and Technology, Vancouver, Canada, November 2-5, 2003.",https://dblp.org/db/conf/uist/uist2003.html
uist,2004,"Proceedings of the 17th Annual ACM Symposium on User Interface Software and Technology, Santa Fe, NM, USA, October 24-27, 2004.",https://dblp.org/db/conf/uist/uist2004.html
uist,2005,"Proceedings of the 18th Annual ACM Symposium on User Interface Software and Technology, Seattle, WA, USA, October 23-26, 2005.",https://dblp.org/db/conf/uist/uist2005.html
uist,2006,"Proceedings of the 19th Annual ACM Symposium on User Interface Software and Technology, Montreux, Switzerland, October 15-18, 2006.",https://dblp.org/db/conf/uist/uist2006.html
uist,2007,"Proceedings of the 20th Annual ACM Symposium on User Interface Software and Technology, Newport, Rhode Island, USA, October 7-10, 2007.",https://dblp.org/db/conf/uist/uist2007.html
uist,2008,"Proceedings of the 21st Annual ACM Symposium on User Interface Software and Technology, Monterey, CA, USA, October 19-22, 2008.",https://dblp.org/db/conf/uist/uist2008.html
uist,2009,"Proceedings of the 22nd Annual ACM Symposium on User Interface Software and Technology, Victoria, BC, Canada, October 4-7, 2009.",https://dblp.org/db/conf/uist/uist2009.html
uist,2010,"Proceedings of the 23rd Annual ACM Symposium on User Interface Software and Technology, New York, NY, USA, October 3-6, 2010.",https://dblp.org/db/conf/uist/uist2010.html
uist,2011,"Proceedings of the 24th Annual ACM Symposium on User Interface Software and Technology, Santa Barbara, CA, USA, October 16-19, 2011.",https://dblp.org/db/conf/uist/uist2011.html
uist,2012,"The 25th Annual ACM Symposium on User Interface Software and Technology, UIST '12, Cambridge, MA, USA, October 7-10, 2012.",https://dblp.org/db/conf/uist/uist2012.html
uist,2013,"The 26th Annual ACM Symposium on User Interface Software and Technology, UIST'13, St. Andrews, United Kingdom, October 8-11, 2013.",https://dblp.org/db/conf/uist/uist2013.html
uist,2014,"The 27th Annual ACM Symposium on User Interface Software and Technology, UIST '14, Honolulu, HI, USA, October 5-8, 2014.",https://dblp.org/db/conf/uist/uist2014.html
uist,2015,"Proceedings of the 28th Annual ACM Symposium on User Interface Software & Technology, UIST 2015, Charlotte, NC, USA, November 8-11, 2015.",https://dblp.org/db/conf/uist/uist2015.html
uist,2016,"Proceedings of the 29th Annual Symposium on User Interface Software and Technology, UIST 2016, Tokyo, Japan, October 16-19, 2016.",https://dblp.org/db/conf/uist/uist2016.html
uist,2017,"Proceedings of the 30th Annual ACM Symposium on User Interface Software and Technology, UIST 2017, Quebec City, QC, Canada, October 22 - 25, 2017.",https://dblp.org/db/conf/uist/uist2017.html
uist,2018,"The 31st Annual ACM Symposium on User Interface Software and Technology, UIST 2018, Berlin, Germany, October 14-17, 2018.",https://dblp.org/db/conf/uist/uist2018.html
vldb,2000,"VLDB 2000, Proceedings of 26th International Conference on Very Large Data Bases, September 10-14, 2000, Cairo, Egypt.",https://dblp.org/db/conf/vldb/vldb2000.html
vldb,2001,"VLDB 2001, Proceedings of 27th International Conference on Very Large Data Bases, September 11-14, 2001, Roma, Italy.",https://dblp.org/db/conf/vldb/vldb2001.html
vldb,2002,"Proceedings of 28th International Conference on Very Large Data Bases, VLDB 2002, Hong Kong, August 20-23, 2002.",https://dblp.org/db/conf/vldb/vldb2002.html
vldb,2003,"Proceedings of 29th International Conference on Very Large Data Bases, VLDB 2003, Berlin, Germany, September 9-12, 2003.",https://dblp.org/db/conf/vldb/vldb2003.html
vldb,2004,"(e)Proceedings of the Thirtieth International Conference on Very Large Data Bases, VLDB 2004, Toronto, Canada, August 31 - September 3 2004.",https://dblp.org/db/conf/vldb/vldb2004.html
vldb,2005,"Proceedings of the 31st International Conference on Very Large Data Bases, Trondheim, Norway, August 30 - September 2, 2005.",https://dblp.org/db/conf/vldb/vldb2005.html
vldb,2006,"Proceedings of the 32nd International Conference on Very Large Data Bases, Seoul, Korea, September 12-15, 2006.",https://dblp.org/db/conf/vldb/vldb2006.html
vldb,2007,"Proceedings of the 33rd International Conference on Very Large Data Bases, University of Vienna, Austria, September 23-27, 2007.",https://dblp.org/db/conf/vldb/vldb2007.html
vldb,2008,"Proceedings of the 33rd International Conference on Very Large Data Bases, University of Vienna, Austria, September 23-27, 2007.",https://dblp.org/db/conf/vldb/vldb2007.html
www,2000,"Proceedings of the Fourth International Conference on World Wide Web, WWW4, Boston, Massachusetts, USA, December 11-14, 1995.",https://dblp.org/db/conf/www/www1995f.html
www,2001,"Proceedings of the Tenth International World Wide Web Conference, WWW 10, Hong Kong, China, May 1-5, 2001.",https://dblp.org/db/conf/www/www2001.html
www,2002,"Proceedings of the Eleventh International World Wide Web Conference, WWW 2002, May 7-11, 2002, Honolulu, Hawaii, USA.",https://dblp.org/db/conf/www/www2002.html
www,2003,"Proceedings of the Twelfth International World Wide Web Conference, WWW 2003, Budapest, Hungary, May 20-24, 2003.",https://dblp.org/db/conf/www/www2003.html
www,2004,"Proceedings of the 13th international conference on World Wide Web, WWW 2004, New York, NY, USA, May 17-20, 2004.",https://dblp.org/db/conf/www/www2004.html
www,2005,"Proceedings of the 14th international conference on World Wide Web, WWW 2005, Chiba, Japan, May 10-14, 2005.",https://dblp.org/db/conf/www/www2005.html
www,2006,"Proceedings of the 15th international conference on World Wide Web, WWW 2006, Edinburgh, Scotland, UK, May 23-26, 2006.",https://dblp.org/db/conf/www/www2006.html
www,2007,"Proceedings of the 16th International Conference on World Wide Web, WWW 2007, Banff, Alberta, Canada, May 8-12, 2007.",https://dblp.org/db/conf/www/www2007.html
www,2008,"Proceedings of the 17th International Conference on World Wide Web, WWW 2008, Beijing, China, April 21-25, 2008.",https://dblp.org/db/conf/www/www2008.html
www,2009,"Proceedings of the 18th International Conference on World Wide Web, WWW 2009, Madrid, Spain, April 20-24, 2009.",https://dblp.org/db/conf/www/www2009.html
www,2010,"Proceedings of the 19th International Conference on World Wide Web, WWW 2010, Raleigh, North Carolina, USA, April 26-30, 2010.",https://dblp.org/db/conf/www/www2010.html
www,2011,"Proceedings of the 20th International Conference on World Wide Web, WWW 2011, Hyderabad, India, March 28 - April 1, 2011.",https://dblp.org/db/conf/www/www2011.html
www,2012,"Proceedings of the 21st World Wide Web Conference 2012, WWW 2012, Lyon, France, April 16-20, 2012.",https://dblp.org/db/conf/www/www2012.html
www,2013,"22nd International World Wide Web Conference, WWW '13, Rio de Janeiro, Brazil, May 13-17, 2013.",https://dblp.org/db/conf/www/www2013.html
www,2014,"23rd International World Wide Web Conference, WWW '14, Seoul, Republic of Korea, April 7-11, 2014.",https://dblp.org/db/conf/www/www2014.html
www,2015,"Proceedings of the 24th International Conference on World Wide Web, WWW 2015, Florence, Italy, May 18-22, 2015.",https://dblp.org/db/conf/www/www2015.html
www,2016,"Proceedings of the 25th International Conference on World Wide Web, WWW 2016, Montreal, Canada, April 11 - 15, 2016.",https://dblp.org/db/conf/www/www2016.html
www,2017,"Proceedings of the 26th International Conference on World Wide Web, WWW 2017, Perth, Australia, April 3-7, 2017.",https://dblp.org/db/conf/www/www2017.html
www,2018,"Proceedings of the 2018 World Wide Web Conference on World Wide Web, WWW 2018, Lyon, France, April 23-27, 2018.",https://dblp.org/db/conf/www/www2018.html
